t	x1	x2	dx1	dx2
0.0000	0.0000	0.0000	0.0000	0.0000
0.0100	0.0005	0.0000	0.1005	0.0000
0.0200	0.0020	0.0000	0.1997	0.0000
0.0300	0.0045	0.0000	0.2977	0.0001
0.0400	0.0080	0.0000	0.3942	0.0002
0.0500	0.0124	0.0000	0.4891	0.0003
0.0600	0.0177	0.0000	0.5824	0.0006
0.0700	0.0240	0.0000	0.6739	0.0009
0.0800	0.0312	0.0000	0.7636	0.0013
0.0900	0.0393	0.0000	0.8515	0.0019
0.1000	0.0482	0.0001	0.9375	0.0025
0.1100	0.0580	0.0001	1.0217	0.0033
0.1200	0.0687	0.0001	1.1040	0.0043
0.1300	0.0801	0.0002	1.1843	0.0054
0.1400	0.0923	0.0002	1.2626	0.0067
0.1500	0.1053	0.0003	1.3388	0.0081
0.1600	0.1191	0.0004	1.4128	0.0098
0.1700	0.1336	0.0005	1.4847	0.0117
0.1800	0.1488	0.0006	1.5539	0.0137
0.1900	0.1647	0.0008	1.6202	0.0160
0.2000	0.1812	0.0010	1.6832	0.0186
0.2100	0.1983	0.0012	1.7426	0.0213
0.2200	0.2160	0.0014	1.7981	0.0243
0.2300	0.2343	0.0016	1.8497	0.0276
0.2400	0.2530	0.0019	1.8973	0.0311
0.2500	0.2722	0.0023	1.9409	0.0349
0.2600	0.2918	0.0026	1.9805	0.0390
0.2700	0.3118	0.0031	2.0162	0.0433
0.2800	0.3321	0.0035	2.0483	0.0479
0.2900	0.3527	0.0040	2.0771	0.0528
0.3000	0.3737	0.0046	2.1029	0.0579
0.3100	0.3948	0.0052	2.1261	0.0634
0.3200	0.4162	0.0058	2.1471	0.0691
0.3300	0.4377	0.0065	2.1661	0.0751
0.3400	0.4595	0.0073	2.1832	0.0814
0.3500	0.4814	0.0082	2.1985	0.0879
0.3600	0.5035	0.0091	2.2123	0.0948
0.3700	0.5257	0.0101	2.2244	0.1019
0.3800	0.5480	0.0111	2.2351	0.1093
0.3900	0.5704	0.0123	2.2441	0.1170
0.4000	0.5929	0.0135	2.2516	0.1250
0.4100	0.6154	0.0148	2.2573	0.1332
0.4200	0.6380	0.0161	2.2613	0.1417
0.4300	0.6606	0.0176	2.2632	0.1505
0.4400	0.6833	0.0191	2.2629	0.1595
0.4500	0.7059	0.0208	2.2603	0.1688
0.4600	0.7284	0.0225	2.2549	0.1783
0.4700	0.7509	0.0244	2.2465	0.1881
0.4800	0.7733	0.0263	2.2347	0.1982
0.4900	0.7956	0.0283	2.2194	0.2084
0.5000	0.8177	0.0305	2.2006	0.2190
0.5100	0.8397	0.0327	2.1780	0.2297
0.5200	0.8614	0.0350	2.1518	0.2406
0.5300	0.8827	0.0375	2.1219	0.2518
0.5400	0.9038	0.0401	2.0885	0.2631
0.5500	0.9245	0.0428	2.0514	0.2746
0.5600	0.9448	0.0456	2.0110	0.2864
0.5700	0.9646	0.0485	1.9672	0.2982
0.5800	0.9840	0.0515	1.9204	0.3103
0.5900	1.0030	0.0547	1.8706	0.3225
0.6000	1.0214	0.0580	1.8182	0.3348
0.6100	1.0392	0.0614	1.7634	0.3472
0.6200	1.0566	0.0649	1.7065	0.3598
0.6300	1.0733	0.0686	1.6478	0.3724
0.6400	1.0895	0.0724	1.5878	0.3852
0.6500	1.1051	0.0763	1.5267	0.3980
0.6600	1.1201	0.0803	1.4651	0.4108
0.6700	1.1344	0.0845	1.4033	0.4237
0.6800	1.1482	0.0888	1.3420	0.4366
0.6900	1.1614	0.0933	1.2816	0.4495
0.7000	1.1739	0.0978	1.2226	0.4624
0.7100	1.1858	0.1025	1.1655	0.4753
0.7200	1.1972	0.1073	1.1083	0.4881
0.7300	1.2080	0.1123	1.0507	0.5009
0.7400	1.2182	0.1173	0.9931	0.5136
0.7500	1.2278	0.1225	0.9354	0.5262
0.7600	1.2369	0.1279	0.8780	0.5388
0.7700	1.2454	0.1333	0.8209	0.5512
0.7800	1.2534	0.1389	0.7643	0.5636
0.7900	1.2607	0.1446	0.7084	0.5758
0.8000	1.2676	0.1504	0.6532	0.5878
0.8100	1.2739	0.1563	0.5988	0.5997
0.8200	1.2796	0.1624	0.5452	0.6114
0.8300	1.2848	0.1686	0.4926	0.6230
0.8400	1.2895	0.1748	0.4410	0.6343
0.8500	1.2937	0.1812	0.3905	0.6454
0.8600	1.2974	0.1877	0.3409	0.6563
0.8700	1.3006	0.1944	0.2923	0.6670
0.8800	1.3032	0.2011	0.2447	0.6774
0.8900	1.3054	0.2079	0.1981	0.6876
0.9000	1.3072	0.2148	0.1524	0.6975
0.9100	1.3084	0.2219	0.1074	0.7072
0.9200	1.3092	0.2290	0.0632	0.7165
0.9300	1.3096	0.2362	0.0197	0.7256
0.9400	1.3095	0.2435	-0.0233	0.7343
0.9500	1.3091	0.2509	-0.0660	0.7428
0.9600	1.3082	0.2584	-0.1084	0.7509
0.9700	1.3069	0.2659	-0.1496	0.7587
0.9800	1.3052	0.2735	-0.1888	0.7661
0.9900	1.3031	0.2812	-0.2261	0.7732
1.0000	1.3007	0.2890	-0.2613	0.7799
1.0100	1.2979	0.2968	-0.2946	0.7863
1.0200	1.2948	0.3047	-0.3258	0.7923
1.0300	1.2914	0.3127	-0.3550	0.7979
1.0400	1.2877	0.3207	-0.3820	0.8031
1.0500	1.2837	0.3287	-0.4070	0.8079
1.0600	1.2795	0.3368	-0.4297	0.8123
1.0700	1.2751	0.3449	-0.4503	0.8163
1.0800	1.2705	0.3531	-0.4687	0.8199
1.0900	1.2657	0.3613	-0.4848	0.8230
1.1000	1.2608	0.3696	-0.4986	0.8257
1.1100	1.2557	0.3778	-0.5101	0.8280
1.1200	1.2506	0.3861	-0.5192	0.8299
1.1300	1.2453	0.3944	-0.5258	0.8314
1.1400	1.2401	0.4028	-0.5300	0.8324
1.1500	1.2348	0.4111	-0.5317	0.8329
1.1600	1.2295	0.4194	-0.5309	0.8331
1.1700	1.2242	0.4278	-0.5274	0.8328
1.1800	1.2189	0.4361	-0.5212	0.8321
1.1900	1.2138	0.4444	-0.5124	0.8310
1.2000	1.2087	0.4527	-0.5007	0.8294
1.2100	1.2038	0.4610	-0.4863	0.8274
1.2200	1.1990	0.4693	-0.4689	0.8250
1.2300	1.1944	0.4775	-0.4487	0.8222
1.2400	1.1901	0.4857	-0.4256	0.8190
1.2500	1.1859	0.4939	-0.4015	0.8154
1.2600	1.1821	0.5020	-0.3769	0.8113
1.2700	1.1784	0.5101	-0.3520	0.8069
1.2800	1.1750	0.5182	-0.3271	0.8021
1.2900	1.1718	0.5262	-0.3022	0.7969
1.3000	1.1689	0.5341	-0.2776	0.7913
1.3100	1.1663	0.5420	-0.2534	0.7854
1.3200	1.1638	0.5498	-0.2295	0.7791
1.3300	1.1616	0.5576	-0.2060	0.7724
1.3400	1.1597	0.5653	-0.1829	0.7654
1.3500	1.1580	0.5729	-0.1601	0.7580
1.3600	1.1565	0.5804	-0.1374	0.7503
1.3700	1.1553	0.5879	-0.1146	0.7422
1.3800	1.1543	0.5953	-0.0917	0.7338
1.3900	1.1535	0.6026	-0.0682	0.7251
1.4000	1.1529	0.6098	-0.0440	0.7161
1.4100	1.1526	0.6169	-0.0190	0.7068
1.4200	1.1526	0.6239	0.0063	0.6972
1.4300	1.1528	0.6308	0.0316	0.6872
1.4400	1.1532	0.6377	0.0565	0.6770
1.4500	1.1539	0.6444	0.0811	0.6666
1.4600	1.1548	0.6510	0.1050	0.6558
1.4700	1.1560	0.6575	0.1283	0.6448
1.4800	1.1573	0.6639	0.1508	0.6335
1.4900	1.1589	0.6702	0.1725	0.6220
1.5000	1.1608	0.6763	0.1935	0.6103
1.5100	1.1628	0.6824	0.2138	0.5983
1.5200	1.1650	0.6883	0.2333	0.5861
1.5300	1.1675	0.6941	0.2524	0.5738
1.5400	1.1701	0.6998	0.2710	0.5612
1.5500	1.1729	0.7053	0.2894	0.5484
1.5600	1.1759	0.7107	0.3077	0.5354
1.5700	1.1791	0.7160	0.3263	0.5222
1.5800	1.1825	0.7212	0.3449	0.5089
1.5900	1.1860	0.7262	0.3633	0.4954
1.6000	1.1897	0.7311	0.3814	0.4817
1.6100	1.1936	0.7358	0.3991	0.4679
1.6200	1.1977	0.7404	0.4163	0.4540
1.6300	1.2019	0.7449	0.4329	0.4399
1.6400	1.2063	0.7492	0.4490	0.4257
1.6500	1.2109	0.7534	0.4644	0.4114
1.6600	1.2156	0.7575	0.4793	0.3970
1.6700	1.2205	0.7614	0.4935	0.3825
1.6800	1.2255	0.7651	0.5072	0.3680
1.6900	1.2306	0.7687	0.5203	0.3533
1.7000	1.2359	0.7722	0.5331	0.3386
1.7100	1.2413	0.7755	0.5455	0.3238
1.7200	1.2468	0.7787	0.5577	0.3089
1.7300	1.2525	0.7817	0.5698	0.2940
1.7400	1.2582	0.7845	0.5820	0.2791
1.7500	1.2641	0.7872	0.5941	0.2641
1.7600	1.2701	0.7898	0.6060	0.2491
1.7700	1.2762	0.7922	0.6176	0.2341
1.7800	1.2824	0.7945	0.6289	0.2191
1.7900	1.2888	0.7966	0.6398	0.2041
1.8000	1.2952	0.7986	0.6503	0.1890
1.8100	1.3018	0.8004	0.6604	0.1741
1.8200	1.3084	0.8021	0.6699	0.1591
1.8300	1.3152	0.8036	0.6789	0.1442
1.8400	1.3220	0.8049	0.6872	0.1293
1.8500	1.3289	0.8062	0.6948	0.1144
1.8600	1.3359	0.8072	0.7016	0.0996
1.8700	1.3430	0.8082	0.7076	0.0849
1.8800	1.3501	0.8089	0.7127	0.0702
1.8900	1.3572	0.8096	0.7168	0.0557
1.9000	1.3644	0.8100	0.7198	0.0412
1.9100	1.3716	0.8104	0.7217	0.0268
1.9200	1.3788	0.8106	0.7224	0.0124
1.9300	1.3861	0.8106	0.7218	-0.0018
1.9400	1.3933	0.8105	0.7198	-0.0159
1.9500	1.4005	0.8103	0.7164	-0.0299
1.9600	1.4076	0.8099	0.7114	-0.0438
1.9700	1.4147	0.8094	0.7048	-0.0575
1.9800	1.4217	0.8088	0.6967	-0.0711
1.9900	1.4286	0.8080	0.6872	-0.0846
2.0000	1.4355	0.8071	0.6763	-0.0980
2.0100	1.4422	0.8060	0.6640	-0.1112
2.0200	1.4488	0.8049	0.6504	-0.1243
2.0300	1.4552	0.8036	0.6355	-0.1372
2.0400	1.4615	0.8021	0.6194	-0.1500
2.0500	1.4677	0.8006	0.6020	-0.1626
2.0600	1.4736	0.7989	0.5835	-0.1750
2.0700	1.4793	0.7971	0.5638	-0.1873
2.0800	1.4849	0.7951	0.5430	-0.1995
2.0900	1.4902	0.7931	0.5211	-0.2114
2.1000	1.4953	0.7909	0.4982	-0.2232
2.1100	1.5001	0.7886	0.4742	-0.2349
2.1200	1.5047	0.7862	0.4491	-0.2463
2.1300	1.5091	0.7837	0.4231	-0.2576
2.1400	1.5132	0.7811	0.3960	-0.2687
2.1500	1.5170	0.7783	0.3680	-0.2797
2.1600	1.5205	0.7755	0.3390	-0.2904
2.1700	1.5237	0.7725	0.3091	-0.3010
2.1800	1.5266	0.7694	0.2781	-0.3115
2.1900	1.5292	0.7663	0.2463	-0.3217
2.2000	1.5315	0.7630	0.2134	-0.3318
2.2100	1.5335	0.7596	0.1798	-0.3417
2.2200	1.5351	0.7562	0.1459	-0.3515
2.2300	1.5364	0.7526	0.1117	-0.3611
2.2400	1.5374	0.7490	0.0772	-0.3705
2.2500	1.5380	0.7452	0.0426	-0.3797
2.2600	1.5383	0.7414	0.0078	-0.3888
2.2700	1.5382	0.7374	-0.0271	-0.3977
2.2800	1.5378	0.7334	-0.0621	-0.4064
2.2900	1.5370	0.7293	-0.0972	-0.4150
2.3000	1.5358	0.7251	-0.1323	-0.4234
2.3100	1.5344	0.7208	-0.1674	-0.4317
2.3200	1.5325	0.7165	-0.2025	-0.4398
2.3300	1.5303	0.7120	-0.2376	-0.4477
2.3400	1.5278	0.7075	-0.2725	-0.4555
2.3500	1.5249	0.7029	-0.3074	-0.4632
2.3600	1.5216	0.6982	-0.3422	-0.4707
2.3700	1.5180	0.6935	-0.3768	-0.4780
2.3800	1.5140	0.6887	-0.4113	-0.4852
2.3900	1.5097	0.6838	-0.4456	-0.4922
2.4000	1.5051	0.6789	-0.4796	-0.4991
2.4100	1.5001	0.6738	-0.5135	-0.5059
2.4200	1.4948	0.6687	-0.5471	-0.5125
2.4300	1.4891	0.6636	-0.5805	-0.5190
2.4400	1.4831	0.6584	-0.6136	-0.5253
2.4500	1.4768	0.6531	-0.6464	-0.5315
2.4600	1.4702	0.6477	-0.6790	-0.5376
2.4700	1.4632	0.6423	-0.7111	-0.5436
2.4800	1.4559	0.6369	-0.7422	-0.5494
2.4900	1.4483	0.6313	-0.7719	-0.5551
2.5000	1.4405	0.6258	-0.8002	-0.5607
2.5100	1.4323	0.6201	-0.8266	-0.5661
2.5200	1.4239	0.6144	-0.8513	-0.5715
2.5300	1.4153	0.6087	-0.8740	-0.5767
2.5400	1.4065	0.6029	-0.8947	-0.5818
2.5500	1.3975	0.5971	-0.9134	-0.5868
2.5600	1.3883	0.5912	-0.9301	-0.5916
2.5700	1.3790	0.5852	-0.9449	-0.5964
2.5800	1.3695	0.5792	-0.9578	-0.6010
2.5900	1.3599	0.5732	-0.9690	-0.6056
2.6000	1.3502	0.5671	-0.9786	-0.6100
2.6100	1.3403	0.5610	-0.9869	-0.6143
2.6200	1.3304	0.5548	-0.9941	-0.6185
2.6300	1.3204	0.5486	-1.0005	-0.6225
2.6400	1.3103	0.5424	-1.0064	-0.6265
2.6500	1.3002	0.5361	-1.0121	-0.6303
2.6600	1.2900	0.5298	-1.0181	-0.6340
2.6700	1.2797	0.5234	-1.0247	-0.6376
2.6800	1.2694	0.5170	-1.0324	-0.6411
2.6900	1.2591	0.5106	-1.0400	-0.6444
2.7000	1.2486	0.5042	-1.0472	-0.6476
2.7100	1.2381	0.4977	-1.0540	-0.6507
2.7200	1.2276	0.4911	-1.0601	-0.6537
2.7300	1.2169	0.4846	-1.0657	-0.6566
2.7400	1.2063	0.4780	-1.0706	-0.6593
2.7500	1.1956	0.4714	-1.0748	-0.6619
2.7600	1.1848	0.4648	-1.0783	-0.6644
2.7700	1.1740	0.4581	-1.0811	-0.6667
2.7800	1.1632	0.4514	-1.0831	-0.6689
2.7900	1.1524	0.4447	-1.0843	-0.6710
2.8000	1.1415	0.4380	-1.0849	-0.6730
2.8100	1.1307	0.4313	-1.0847	-0.6749
2.8200	1.1198	0.4245	-1.0839	-0.6766
2.8300	1.1090	0.4177	-1.0825	-0.6782
2.8400	1.0982	0.4110	-1.0806	-0.6796
2.8500	1.0873	0.4042	-1.0782	-0.6810
2.8600	1.0766	0.3973	-1.0754	-0.6822
2.8700	1.0658	0.3905	-1.0722	-0.6832
2.8800	1.0551	0.3837	-1.0689	-0.6842
2.8900	1.0444	0.3768	-1.0654	-0.6850
2.9000	1.0338	0.3700	-1.0610	-0.6856
2.9100	1.0232	0.3631	-1.0558	-0.6861
2.9200	1.0126	0.3563	-1.0496	-0.6865
2.9300	1.0021	0.3494	-1.0425	-0.6868
2.9400	0.9918	0.3425	-1.0342	-0.6869
2.9500	0.9815	0.3356	-1.0249	-0.6868
2.9600	0.9713	0.3288	-1.0146	-0.6867
2.9700	0.9612	0.3219	-1.0031	-0.6863
2.9800	0.9512	0.3151	-0.9907	-0.6859
2.9900	0.9414	0.3082	-0.9772	-0.6853
3.0000	0.9317	0.3013	-0.9627	-0.6845
3.0100	0.9222	0.2945	-0.9474	-0.6836
3.0200	0.9128	0.2877	-0.9312	-0.6825
3.0300	0.9036	0.2809	-0.9144	-0.6813
3.0400	0.8946	0.2741	-0.8969	-0.6799
3.0500	0.8857	0.2673	-0.8789	-0.6784
3.0600	0.8770	0.2605	-0.8605	-0.6767
3.0700	0.8685	0.2537	-0.8419	-0.6749
3.0800	0.8601	0.2470	-0.8234	-0.6729
3.0900	0.8520	0.2403	-0.8049	-0.6707
3.1000	0.8440	0.2336	-0.7868	-0.6684
3.1100	0.8362	0.2269	-0.7692	-0.6659
3.1200	0.8286	0.2203	-0.7525	-0.6632
3.1300	0.8211	0.2136	-0.7371	-0.6603
3.1400	0.8138	0.2071	-0.7229	-0.6573
3.1500	0.8066	0.2005	-0.7098	-0.6541
3.1600	0.7996	0.1940	-0.6973	-0.6507
3.1700	0.7927	0.1875	-0.6854	-0.6471
3.1800	0.7859	0.1810	-0.6738	-0.6434
3.1900	0.7792	0.1746	-0.6623	-0.6395
3.2000	0.7727	0.1682	-0.6509	-0.6354
3.2100	0.7663	0.1619	-0.6394	-0.6312
3.2200	0.7600	0.1556	-0.6278	-0.6268
3.2300	0.7539	0.1494	-0.6159	-0.6222
3.2400	0.7478	0.1432	-0.6037	-0.6174
3.2500	0.7419	0.1370	-0.5913	-0.6124
3.2600	0.7361	0.1309	-0.5786	-0.6073
3.2700	0.7304	0.1249	-0.5657	-0.6020
3.2800	0.7248	0.1189	-0.5526	-0.5965
3.2900	0.7194	0.1129	-0.5394	-0.5909
3.3000	0.7140	0.1071	-0.5262	-0.5851
3.3100	0.7088	0.1012	-0.5132	-0.5791
3.3200	0.7037	0.0955	-0.5006	-0.5730
3.3300	0.6987	0.0898	-0.4884	-0.5666
3.3400	0.6938	0.0842	-0.4769	-0.5602
3.3500	0.6890	0.0786	-0.4664	-0.5535
3.3600	0.6843	0.0731	-0.4571	-0.5467
3.3700	0.6797	0.0677	-0.4493	-0.5397
3.3800	0.6753	0.0623	-0.4431	-0.5326
3.3900	0.6709	0.0570	-0.4376	-0.5253
3.4000	0.6665	0.0518	-0.4324	-0.5178
3.4100	0.6622	0.0466	-0.4273	-0.5102
3.4200	0.6579	0.0416	-0.4222	-0.5024
3.4300	0.6538	0.0366	-0.4169	-0.4945
3.4400	0.6496	0.0317	-0.4114	-0.4864
3.4500	0.6456	0.0269	-0.4055	-0.4782
3.4600	0.6416	0.0221	-0.3993	-0.4698
3.4700	0.6376	0.0175	-0.3928	-0.4613
3.4800	0.6338	0.0129	-0.3859	-0.4527
3.4900	0.6299	0.0084	-0.3787	-0.4439
3.5000	0.6262	0.0040	-0.3713	-0.4350
3.5100	0.6225	-0.0003	-0.3639	-0.4260
3.5200	0.6189	-0.0045	-0.3565	-0.4169
3.5300	0.6154	-0.0086	-0.3493	-0.4076
3.5400	0.6119	-0.0126	-0.3426	-0.3982
3.5500	0.6085	-0.0166	-0.3365	-0.3887
3.5600	0.6051	-0.0204	-0.3314	-0.3790
3.5700	0.6018	-0.0242	-0.3275	-0.3693
3.5800	0.5985	-0.0278	-0.3251	-0.3594
3.5900	0.5953	-0.0313	-0.3239	-0.3495
3.6000	0.5920	-0.0348	-0.3235	-0.3394
3.6100	0.5888	-0.0381	-0.3238	-0.3293
3.6200	0.5855	-0.0414	-0.3243	-0.3190
3.6300	0.5823	-0.0445	-0.3248	-0.3087
3.6400	0.5790	-0.0476	-0.3252	-0.2983
3.6500	0.5758	-0.0505	-0.3251	-0.2878
3.6600	0.5726	-0.0533	-0.3245	-0.2773
3.6700	0.5694	-0.0560	-0.3230	-0.2666
3.6800	0.5662	-0.0586	-0.3208	-0.2560
3.6900	0.5630	-0.0611	-0.3175	-0.2452
3.7000	0.5598	-0.0635	-0.3131	-0.2344
3.7100	0.5567	-0.0658	-0.3077	-0.2235
3.7200	0.5537	-0.0680	-0.3011	-0.2126
3.7300	0.5507	-0.0701	-0.2933	-0.2017
3.7400	0.5478	-0.0720	-0.2844	-0.1907
3.7500	0.5450	-0.0739	-0.2744	-0.1796
3.7600	0.5423	-0.0756	-0.2635	-0.1686
3.7700	0.5397	-0.0773	-0.2516	-0.1575
3.7800	0.5372	-0.0788	-0.2393	-0.1463
3.7900	0.5349	-0.0802	-0.2270	-0.1352
3.8000	0.5327	-0.0815	-0.2147	-0.1240
3.8100	0.5306	-0.0827	-0.2027	-0.1128
3.8200	0.5287	-0.0837	-0.1911	-0.1016
3.8300	0.5268	-0.0847	-0.1801	-0.0904
3.8400	0.5250	-0.0856	-0.1696	-0.0791
3.8500	0.5234	-0.0863	-0.1598	-0.0679
3.8600	0.5218	-0.0869	-0.1507	-0.0566
3.8700	0.5203	-0.0874	-0.1424	-0.0454
3.8800	0.5189	-0.0878	-0.1350	-0.0341
3.8900	0.5176	-0.0881	-0.1283	-0.0229
3.9000	0.5163	-0.0883	-0.1224	-0.0117
3.9100	0.5151	-0.0883	-0.1172	-0.0004
3.9200	0.5140	-0.0883	-0.1127	0.0108
3.9300	0.5129	-0.0881	-0.1088	0.0219
3.9400	0.5119	-0.0878	-0.1054	0.0331
3.9500	0.5108	-0.0875	-0.1024	0.0442
3.9600	0.5099	-0.0870	-0.0996	0.0553
3.9700	0.5089	-0.0864	-0.0968	0.0664
3.9800	0.5079	-0.0856	-0.0942	0.0774
3.9900	0.5070	-0.0848	-0.0916	0.0883
4.0000	0.5061	-0.0839	-0.0890	0.0992
4.0100	0.5052	-0.0828	-0.0861	0.1101
4.0200	0.5044	-0.0817	-0.0828	0.1209
4.0300	0.5036	-0.0804	-0.0789	0.1316
4.0400	0.5028	-0.0790	-0.0744	0.1422
4.0500	0.5021	-0.0776	-0.0692	0.1528
4.0600	0.5014	-0.0760	-0.0633	0.1633
4.0700	0.5008	-0.0743	-0.0568	0.1738
4.0800	0.5003	-0.0725	-0.0495	0.1841
4.0900	0.4999	-0.0706	-0.0417	0.1944
4.1000	0.4995	-0.0686	-0.0335	0.2045
4.1100	0.4992	-0.0665	-0.0249	0.2146
4.1200	0.4990	-0.0643	-0.0162	0.2246
4.1300	0.4988	-0.0620	-0.0076	0.2345
4.1400	0.4988	-0.0596	0.0006	0.2442
4.1500	0.4988	-0.0572	0.0082	0.2539
4.1600	0.4990	-0.0546	0.0152	0.2635
4.1700	0.4992	-0.0519	0.0216	0.2729
4.1800	0.4994	-0.0491	0.0274	0.2823
4.1900	0.4997	-0.0462	0.0327	0.2915
4.2000	0.5000	-0.0433	0.0373	0.3006
4.2100	0.5004	-0.0402	0.0415	0.3096
4.2200	0.5009	-0.0371	0.0452	0.3184
4.2300	0.5013	-0.0339	0.0487	0.3272
4.2400	0.5018	-0.0305	0.0519	0.3358
4.2500	0.5024	-0.0271	0.0550	0.3442
4.2600	0.5029	-0.0237	0.0582	0.3526
4.2700	0.5035	-0.0201	0.0616	0.3607
4.2800	0.5042	-0.0164	0.0654	0.3688
4.2900	0.5049	-0.0127	0.0697	0.3767
4.3000	0.5056	-0.0089	0.0747	0.3844
4.3100	0.5063	-0.0050	0.0801	0.3920
4.3200	0.5072	-0.0011	0.0862	0.3994
4.3300	0.5081	0.0030	0.0927	0.4067
4.3400	0.5090	0.0071	0.0999	0.4138
4.3500	0.5101	0.0112	0.1076	0.4207
4.3600	0.5112	0.0155	0.1158	0.4275
4.3700	0.5124	0.0198	0.1245	0.4342
4.3800	0.5137	0.0242	0.1335	0.4406
4.3900	0.5151	0.0286	0.1428	0.4469
4.4000	0.5165	0.0331	0.1523	0.4530
4.4100	0.5181	0.0377	0.1618	0.4590
4.4200	0.5198	0.0423	0.1712	0.4648
4.4300	0.5215	0.0470	0.1803	0.4704
4.4400	0.5234	0.0517	0.1889	0.4758
4.4500	0.5253	0.0565	0.1967	0.4811
4.4600	0.5273	0.0613	0.2033	0.4861
4.4700	0.5294	0.0662	0.2089	0.4910
4.4800	0.5315	0.0711	0.2137	0.4958
4.4900	0.5336	0.0761	0.2178	0.5003
4.5000	0.5358	0.0811	0.2213	0.5047
4.5100	0.5380	0.0862	0.2243	0.5089
4.5200	0.5403	0.0913	0.2271	0.5129
4.5300	0.5426	0.0965	0.2298	0.5167
4.5400	0.5449	0.1016	0.2325	0.5203
4.5500	0.5472	0.1069	0.2354	0.5238
4.5600	0.5496	0.1121	0.2387	0.5270
4.5700	0.5520	0.1174	0.2427	0.5301
4.5800	0.5545	0.1227	0.2474	0.5330
4.5900	0.5570	0.1281	0.2532	0.5357
4.6000	0.5595	0.1334	0.2603	0.5382
4.6100	0.5622	0.1388	0.2688	0.5405
4.6200	0.5649	0.1442	0.2790	0.5426
4.6300	0.5678	0.1497	0.2912	0.5446
4.6400	0.5708	0.1551	0.3052	0.5463
4.6500	0.5739	0.1606	0.3204	0.5479
4.6600	0.5772	0.1661	0.3364	0.5492
4.6700	0.5807	0.1716	0.3527	0.5504
4.6800	0.5843	0.1771	0.3689	0.5514
4.6900	0.5880	0.1826	0.3849	0.5523
4.7000	0.5919	0.1881	0.4004	0.5529
4.7100	0.5960	0.1937	0.4151	0.5534
4.7200	0.6002	0.1992	0.4290	0.5537
4.7300	0.6045	0.2047	0.4421	0.5538
4.7400	0.6090	0.2103	0.4542	0.5538
4.7500	0.6136	0.2158	0.4654	0.5536
4.7600	0.6183	0.2214	0.4759	0.5532
4.7700	0.6231	0.2269	0.4857	0.5527
4.7800	0.6281	0.2324	0.4951	0.5520
4.7900	0.6331	0.2379	0.5044	0.5511
4.8000	0.6382	0.2434	0.5139	0.5501
4.8100	0.6434	0.2489	0.5240	0.5489
4.8200	0.6487	0.2544	0.5349	0.5476
4.8300	0.6541	0.2599	0.5465	0.5461
4.8400	0.6596	0.2653	0.5587	0.5444
4.8500	0.6653	0.2708	0.5713	0.5427
4.8600	0.6711	0.2762	0.5841	0.5407
4.8700	0.6770	0.2816	0.5969	0.5387
4.8800	0.6830	0.2869	0.6098	0.5364
4.8900	0.6891	0.2923	0.6225	0.5341
4.9000	0.6954	0.2976	0.6349	0.5316
4.9100	0.7018	0.3029	0.6470	0.5290
4.9200	0.7083	0.3082	0.6586	0.5262
4.9300	0.7150	0.3135	0.6697	0.5234
4.9400	0.7217	0.3187	0.6802	0.5204
4.9500	0.7286	0.3239	0.6900	0.5172
4.9600	0.7355	0.3290	0.6991	0.5140
4.9700	0.7425	0.3341	0.7075	0.5106
4.9800	0.7497	0.3392	0.7151	0.5072
4.9900	0.7569	0.3443	0.7219	0.5036
5.0000	0.7641	0.3493	0.7278	0.4999
5.0100	0.7714	0.3543	0.7330	0.4961
5.0200	0.7788	0.3592	0.7380	0.4922
5.0300	0.7862	0.3641	0.7436	0.4882
5.0400	0.7937	0.3690	0.7494	0.4841
5.0500	0.8012	0.3738	0.7556	0.4800
5.0600	0.8088	0.3786	0.7619	0.4757
5.0700	0.8165	0.3833	0.7683	0.4713
5.0800	0.8242	0.3880	0.7747	0.4669
5.0900	0.8320	0.3927	0.7810	0.4623
5.1000	0.8398	0.3973	0.7872	0.4577
5.1100	0.8477	0.4018	0.7932	0.4530
5.1200	0.8557	0.4063	0.7989	0.4482
5.1300	0.8637	0.4108	0.8042	0.4434
5.1400	0.8717	0.4152	0.8092	0.4385
5.1500	0.8798	0.4195	0.8137	0.4335
5.1600	0.8880	0.4239	0.8177	0.4284
5.1700	0.8962	0.4281	0.8212	0.4233
5.1800	0.9044	0.4323	0.8242	0.4182
5.1900	0.9126	0.4365	0.8266	0.4129
5.2000	0.9209	0.4406	0.8284	0.4076
5.2100	0.9292	0.4446	0.8295	0.4023
5.2200	0.9375	0.4486	0.8300	0.3969
5.2300	0.9458	0.4526	0.8299	0.3915
5.2400	0.9541	0.4565	0.8291	0.3860
5.2500	0.9624	0.4603	0.8276	0.3805
5.2600	0.9706	0.4641	0.8255	0.3749
5.2700	0.9789	0.4678	0.8225	0.3693
5.2800	0.9871	0.4715	0.8188	0.3637
5.2900	0.9952	0.4751	0.8142	0.3580
5.3000	1.0033	0.4786	0.8089	0.3523
5.3100	1.0114	0.4821	0.8029	0.3466
5.3200	1.0193	0.4856	0.7960	0.3408
5.3300	1.0273	0.4889	0.7885	0.3350
5.3400	1.0351	0.4923	0.7803	0.3292
5.3500	1.0428	0.4955	0.7714	0.3234
5.3600	1.0505	0.4987	0.7618	0.3175
5.3700	1.0580	0.5019	0.7517	0.3116
