t	x1	x2	dx1	dx2
0.6800	1.3885	0.1115	1.5340	0.5387
0.6900	1.4035	0.1170	1.4691	0.5541
0.7000	1.4179	0.1226	1.4054	0.5694
0.7100	1.4316	0.1283	1.3429	0.5848
0.7200	1.4447	0.1343	1.2815	0.6001
0.7300	1.4572	0.1403	1.2212	0.6153
0.7400	1.4691	0.1466	1.1619	0.6304
0.7500	1.4804	0.1530	1.1037	0.6454
0.7600	1.4911	0.1595	1.0465	0.6603
0.7700	1.5013	0.1662	0.9903	0.6751
0.7800	1.5109	0.1730	0.9350	0.6897
0.7900	1.5200	0.1800	0.8807	0.7042
0.8000	1.5285	0.1871	0.8272	0.7184
0.8100	1.5365	0.1943	0.7747	0.7325
0.8200	1.5440	0.2017	0.7230	0.7464
0.8300	1.5510	0.2092	0.6722	0.7601
0.8400	1.5575	0.2169	0.6223	0.7736
0.8500	1.5635	0.2247	0.5731	0.7868
0.8600	1.5690	0.2326	0.5249	0.7997
0.8700	1.5740	0.2407	0.4774	0.8124
0.8800	1.5786	0.2489	0.4308	0.8248
0.8900	1.5827	0.2572	0.3851	0.8369
0.9000	1.5863	0.2656	0.3401	0.8488
0.9100	1.5895	0.2742	0.2960	0.8603
0.9200	1.5923	0.2828	0.2528	0.8715
0.9300	1.5946	0.2916	0.2104	0.8823
0.9400	1.5965	0.3005	0.1684	0.8928
0.9500	1.5980	0.3095	0.1266	0.9030
0.9600	1.5990	0.3185	0.0855	0.9128
0.9700	1.5997	0.3277	0.0456	0.9222
0.9800	1.5999	0.3370	0.0073	0.9312
0.9900	1.5998	0.3463	-0.0291	0.9398
1.0000	1.5994	0.3558	-0.0633	0.9481
1.0100	1.5986	0.3653	-0.0949	0.9559
1.0200	1.5975	0.3749	-0.1240	0.9633
1.0300	1.5962	0.3846	-0.1502	0.9702
1.0400	1.5946	0.3943	-0.1736	0.9767
1.0500	1.5928	0.4041	-0.1942	0.9828
1.0600	1.5907	0.4140	-0.2121	0.9885
1.0700	1.5885	0.4239	-0.2273	0.9937
1.0800	1.5861	0.4338	-0.2401	0.9984
1.0900	1.5837	0.4438	-0.2508	1.0027
1.1000	1.5811	0.4539	-0.2596	1.0065
1.1100	1.5784	0.4640	-0.2669	1.0098
1.1200	1.5757	0.4741	-0.2727	1.0127
1.1300	1.5729	0.4842	-0.2764	1.0151
1.1400	1.5701	0.4944	-0.2775	1.0171
1.1500	1.5674	0.5046	-0.2757	1.0186
1.1600	1.5646	0.5147	-0.2707	1.0196
1.1700	1.5620	0.5249	-0.2623	1.0201
1.1800	1.5595	0.5352	-0.2505	1.0202
1.1900	1.5571	0.5454	-0.2353	1.0198
1.2000	1.5549	0.5555	-0.2169	1.0189
1.2100	1.5528	0.5657	-0.1955	1.0176
1.2200	1.5510	0.5759	-0.1716	1.0158
1.2300	1.5494	0.5860	-0.1454	1.0136
1.2400	1.5481	0.5962	-0.1177	1.0109
1.2500	1.5470	0.6063	-0.0891	1.0077
1.2600	1.5462	0.6163	-0.0604	1.0042
1.2700	1.5458	0.6263	-0.0325	1.0001
1.2800	1.5456	0.6363	-0.0063	0.9957
1.2900	1.5456	0.6463	0.0177	0.9909
1.3000	1.5459	0.6561	0.0398	0.9856
1.3100	1.5463	0.6660	0.0607	0.9799
1.3200	1.5470	0.6757	0.0805	0.9739
1.3300	1.5480	0.6854	0.0996	0.9674
1.3400	1.5491	0.6951	0.1184	0.9605
1.3500	1.5504	0.7046	0.1370	0.9532
1.3600	1.5519	0.7141	0.1555	0.9456
1.3700	1.5536	0.7236	0.1742	0.9376
1.3800	1.5554	0.7329	0.1930	0.9292
1.3900	1.5575	0.7421	0.2121	0.9205
1.4000	1.5597	0.7513	0.2313	0.9114
1.4100	1.5621	0.7604	0.2506	0.9019
1.4200	1.5647	0.7693	0.2698	0.8921
1.4300	1.5675	0.7782	0.2888	0.8820
1.4400	1.5705	0.7870	0.3073	0.8715
1.4500	1.5736	0.7956	0.3251	0.8607
1.4600	1.5769	0.8042	0.3418	0.8496
1.4700	1.5804	0.8126	0.3570	0.8382
1.4800	1.5840	0.8210	0.3706	0.8265
1.4900	1.5878	0.8292	0.3829	0.8145
1.5000	1.5916	0.8372	0.3941	0.8022
1.5100	1.5956	0.8452	0.4046	0.7896
1.5200	1.5997	0.8530	0.4143	0.7768
1.5300	1.6039	0.8607	0.4236	0.7637
1.5400	1.6082	0.8683	0.4325	0.7503
1.5500	1.6126	0.8757	0.4412	0.7367
1.5600	1.6171	0.8830	0.4497	0.7228
1.5700	1.6216	0.8902	0.4582	0.7087
1.5800	1.6263	0.8972	0.4665	0.6944
1.5900	1.6310	0.9041	0.4749	0.6798
1.6000	1.6358	0.9108	0.4831	0.6651
1.6100	1.6407	0.9174	0.4913	0.6501
1.6200	1.6456	0.9238	0.4993	0.6349
1.6300	1.6506	0.9301	0.5071	0.6195
1.6400	1.6557	0.9362	0.5146	0.6039
1.6500	1.6609	0.9422	0.5216	0.5882
1.6600	1.6661	0.9480	0.5280	0.5723
1.6700	1.6714	0.9536	0.5336	0.5562
1.6800	1.6767	0.9591	0.5389	0.5400
1.6900	1.6822	0.9644	0.5442	0.5236
1.7000	1.6876	0.9696	0.5497	0.5071
1.7100	1.6931	0.9745	0.5552	0.4904
1.7200	1.6987	0.9794	0.5608	0.4736
1.7300	1.7044	0.9840	0.5666	0.4567
1.7400	1.7100	0.9885	0.5724	0.4397
1.7500	1.7158	0.9928	0.5783	0.4226
1.7600	1.7216	0.9970	0.5843	0.4054
1.7700	1.7275	1.0009	0.5903	0.3882
1.7800	1.7334	1.0047	0.5963	0.3708
1.7900	1.7394	1.0083	0.6023	0.3534
1.8000	1.7455	1.0118	0.6083	0.3359
1.8100	1.7516	1.0151	0.6141	0.3184
1.8200	1.7578	1.0182	0.6198	0.3008
1.8300	1.7640	1.0211	0.6253	0.2832
1.8400	1.7703	1.0238	0.6305	0.2655
1.8500	1.7766	1.0264	0.6353	0.2479
1.8600	1.7830	1.0288	0.6397	0.2302
1.8700	1.7894	1.0310	0.6437	0.2125
1.8800	1.7959	1.0330	0.6470	0.1949
1.8900	1.8023	1.0349	0.6497	0.1772
1.9000	1.8088	1.0366	0.6512	0.1596
1.9100	1.8153	1.0381	0.6513	0.1420
1.9200	1.8218	1.0394	0.6502	0.1244
1.9300	1.8283	1.0406	0.6480	0.1069
1.9400	1.8348	1.0416	0.6445	0.0894
1.9500	1.8412	1.0424	0.6399	0.0720
1.9600	1.8476	1.0430	0.6342	0.0546
1.9700	1.8539	1.0435	0.6275	0.0373
1.9800	1.8602	1.0438	0.6197	0.0201
1.9900	1.8663	1.0439	0.6108	0.0030
2.0000	1.8724	1.0438	0.6010	-0.0140
2.0100	1.8784	1.0436	0.5902	-0.0310
2.0200	1.8842	1.0432	0.5784	-0.0478
2.0300	1.8900	1.0426	0.5656	-0.0645
2.0400	1.8956	1.0419	0.5518	-0.0811
2.0500	1.9010	1.0410	0.5371	-0.0976
2.0600	1.9063	1.0400	0.5215	-0.1139
2.0700	1.9115	1.0387	0.5049	-0.1302
2.0800	1.9164	1.0374	0.4873	-0.1463
2.0900	1.9212	1.0358	0.4687	-0.1622
2.1000	1.9258	1.0341	0.4491	-0.1781
2.1100	1.9302	1.0322	0.4286	-0.1937
2.1200	1.9344	1.0302	0.4069	-0.2093
2.1300	1.9383	1.0280	0.3843	-0.2247
2.1400	1.9420	1.0257	0.3606	-0.2399
2.1500	1.9455	1.0232	0.3357	-0.2550
2.1600	1.9487	1.0206	0.3097	-0.2699
2.1700	1.9517	1.0178	0.2826	-0.2847
2.1800	1.9543	1.0149	0.2542	-0.2993
2.1900	1.9567	1.0118	0.2248	-0.3137
2.2000	1.9588	1.0086	0.1950	-0.3280
2.2100	1.9606	1.0053	0.1648	-0.3421
2.2200	1.9621	1.0018	0.1344	-0.3561
2.2300	1.9633	0.9982	0.1037	-0.3698
2.2400	1.9642	0.9944	0.0729	-0.3834
2.2500	1.9648	0.9905	0.0421	-0.3969
2.2600	1.9651	0.9865	0.0112	-0.4101
2.2700	1.9650	0.9823	-0.0195	-0.4232
2.2800	1.9647	0.9780	-0.0502	-0.4361
2.2900	1.9641	0.9736	-0.0808	-0.4488
2.3000	1.9631	0.9690	-0.1112	-0.4614
2.3100	1.9619	0.9643	-0.1414	-0.4737
2.3200	1.9603	0.9595	-0.1715	-0.4859
2.3300	1.9584	0.9546	-0.2014	-0.4979
2.3400	1.9563	0.9496	-0.2311	-0.5097
2.3500	1.9538	0.9444	-0.2606	-0.5214
2.3600	1.9510	0.9392	-0.2901	-0.5328
2.3700	1.9480	0.9338	-0.3194	-0.5441
2.3800	1.9446	0.9283	-0.3487	-0.5552
2.3900	1.9410	0.9227	-0.3780	-0.5661
2.4000	1.9370	0.9170	-0.4073	-0.5768
2.4100	1.9328	0.9111	-0.4368	-0.5873
2.4200	1.9283	0.9052	-0.4667	-0.5977
2.4300	1.9234	0.8992	-0.4977	-0.6078
2.4400	1.9182	0.8931	-0.5291	-0.6178
2.4500	1.9127	0.8868	-0.5604	-0.6276
2.4600	1.9069	0.8805	-0.5910	-0.6372
2.4700	1.9008	0.8741	-0.6205	-0.6466
2.4800	1.8945	0.8676	-0.6485	-0.6558
2.4900	1.8879	0.8610	-0.6746	-0.6649
2.5000	1.8811	0.8543	-0.6986	-0.6737
2.5100	1.8741	0.8475	-0.7203	-0.6824
2.5200	1.8669	0.8406	-0.7395	-0.6909
2.5300	1.8595	0.8337	-0.7563	-0.6992
2.5400	1.8519	0.8266	-0.7705	-0.7073
2.5500	1.8443	0.8195	-0.7822	-0.7153
2.5600	1.8365	0.8123	-0.7916	-0.7230
2.5700	1.8285	0.8051	-0.7989	-0.7306
2.5800	1.8205	0.7977	-0.8043	-0.7380
2.5900	1.8124	0.7903	-0.8082	-0.7451
2.6000	1.8043	0.7828	-0.8109	-0.7521
2.6100	1.7961	0.7753	-0.8129	-0.7589
2.6200	1.7878	0.7677	-0.8148	-0.7655
2.6300	1.7796	0.7600	-0.8171	-0.7718
2.6400	1.7713	0.7522	-0.8204	-0.7780
2.6500	1.7631	0.7444	-0.8255	-0.7839
2.6600	1.7548	0.7365	-0.8319	-0.7896
2.6700	1.7464	0.7286	-0.8392	-0.7951
2.6800	1.7380	0.7206	-0.8473	-0.8004
2.6900	1.7295	0.7126	-0.8559	-0.8055
2.7000	1.7209	0.7045	-0.8647	-0.8104
2.7100	1.7122	0.6964	-0.8738	-0.8150
2.7200	1.7035	0.6882	-0.8828	-0.8194
2.7300	1.6946	0.6800	-0.8916	-0.8236
2.7400	1.6857	0.6717	-0.9002	-0.8276
2.7500	1.6767	0.6635	-0.9083	-0.8314
2.7600	1.6676	0.6551	-0.9160	-0.8349
2.7700	1.6585	0.6468	-0.9232	-0.8382
2.7800	1.6492	0.6384	-0.9298	-0.8413
2.7900	1.6399	0.6299	-0.9359	-0.8442
2.8000	1.6305	0.6215	-0.9413	-0.8469
2.8100	1.6211	0.6130	-0.9462	-0.8493
2.8200	1.6116	0.6045	-0.9506	-0.8515
2.8300	1.6020	0.5960	-0.9545	-0.8535
2.8400	1.5924	0.5874	-0.9580	-0.8553
2.8500	1.5828	0.5789	-0.9612	-0.8569
2.8600	1.5731	0.5703	-0.9643	-0.8582
2.8700	1.5634	0.5617	-0.9673	-0.8593
2.8800	1.5536	0.5531	-0.9704	-0.8602
2.8900	1.5439	0.5445	-0.9739	-0.8608
2.9000	1.5341	0.5359	-0.9771	-0.8613
2.9100	1.5243	0.5273	-0.9796	-0.8615
2.9200	1.5145	0.5187	-0.9811	-0.8615
2.9300	1.5047	0.5101	-0.9815	-0.8612
2.9400	1.4948	0.5014	-0.9810	-0.8608
2.9500	1.4850	0.4928	-0.9793	-0.8601
2.9600	1.4752	0.4842	-0.9766	-0.8592
2.9700	1.4655	0.4757	-0.9727	-0.8581
2.9800	1.4558	0.4671	-0.9678	-0.8567
2.9900	1.4462	0.4585	-0.9618	-0.8552
3.0000	1.4366	0.4500	-0.9548	-0.8534
3.0100	1.4271	0.4415	-0.9469	-0.8514
3.0200	1.4177	0.4330	-0.9382	-0.8491
3.0300	1.4084	0.4245	-0.9288	-0.8467
3.0400	1.3992	0.4160	-0.9187	-0.8440
3.0500	1.3901	0.4076	-0.9082	-0.8411
3.0600	1.3811	0.3992	-0.8974	-0.8380
3.0700	1.3721	0.3908	-0.8865	-0.8347
3.0800	1.3633	0.3825	-0.8757	-0.8311
3.0900	1.3546	0.3742	-0.8652	-0.8273
3.1000	1.3460	0.3660	-0.8552	-0.8233
3.1100	1.3375	0.3578	-0.8459	-0.8190
3.1200	1.3290	0.3496	-0.8377	-0.8146
3.1300	1.3207	0.3415	-0.8312	-0.8099
3.1400	1.3123	0.3334	-0.8265	-0.8050
3.1500	1.3041	0.3254	-0.8230	-0.7998
3.1600	1.2958	0.3174	-0.8205	-0.7945
3.1700	1.2876	0.3095	-0.8184	-0.7889
3.1800	1.2795	0.3016	-0.8165	-0.7831
3.1900	1.2713	0.2938	-0.8145	-0.7771
3.2000	1.2632	0.2861	-0.8123	-0.7709
3.2100	1.2552	0.2784	-0.8096	-0.7645
3.2200	1.2472	0.2708	-0.8063	-0.7579
3.2300	1.2392	0.2632	-0.8023	-0.7511
3.2400	1.2312	0.2558	-0.7976	-0.7440
3.2500	1.2233	0.2483	-0.7922	-0.7368
3.2600	1.2155	0.2410	-0.7861	-0.7294
3.2700	1.2077	0.2338	-0.7794	-0.7218
3.2800	1.1999	0.2266	-0.7724	-0.7140
3.2900	1.1922	0.2195	-0.7650	-0.7060
3.3000	1.1845	0.2125	-0.7577	-0.6978
3.3100	1.1769	0.2055	-0.7507	-0.6895
3.3200	1.1694	0.1987	-0.7442	-0.6809
3.3300	1.1619	0.1919	-0.7387	-0.6722
3.3400	1.1545	0.1852	-0.7345	-0.6633
3.3500	1.1472	0.1787	-0.7321	-0.6542
3.3600	1.1398	0.1722	-0.7312	-0.6450
3.3700	1.1325	0.1658	-0.7314	-0.6356
3.3800	1.1252	0.1594	-0.7322	-0.6260
3.3900	1.1178	0.1532	-0.7333	-0.6163
3.4000	1.1105	0.1471	-0.7343	-0.6064
3.4100	1.1031	0.1411	-0.7350	-0.5963
3.4200	1.0958	0.1352	-0.7351	-0.5862
3.4300	1.0885	0.1294	-0.7346	-0.5758
3.4400	1.0812	0.1237	-0.7331	-0.5654
3.4500	1.0740	0.1181	-0.7308	-0.5548
3.4600	1.0668	0.1126	-0.7274	-0.5441
3.4700	1.0596	0.1072	-0.7230	-0.5333
3.4800	1.0524	0.1019	-0.7177	-0.5223
3.4900	1.0453	0.0967	-0.7115	-0.5113
3.5000	1.0382	0.0917	-0.7045	-0.5001
3.5100	1.0312	0.0867	-0.6970	-0.4888
3.5200	1.0242	0.0819	-0.6892	-0.4774
3.5300	1.0173	0.0772	-0.6813	-0.4660
3.5400	1.0104	0.0726	-0.6736	-0.4544
3.5500	1.0037	0.0681	-0.6665	-0.4427
3.5600	0.9970	0.0637	-0.6604	-0.4310
3.5700	0.9904	0.0595	-0.6557	-0.4191
3.5800	0.9838	0.0554	-0.6529	-0.4072
3.5900	0.9773	0.0514	-0.6514	-0.3952
3.6000	0.9707	0.0475	-0.6509	-0.3831
3.6100	0.9642	0.0437	-0.6508	-0.3709
3.6200	0.9577	0.0400	-0.6507	-0.3587
3.6300	0.9511	0.0365	-0.6503	-0.3465
3.6400	0.9447	0.0331	-0.6492	-0.3341
3.6500	0.9382	0.0298	-0.6471	-0.3218
3.6600	0.9318	0.0267	-0.6437	-0.3094
3.6700	0.9254	0.0236	-0.6389	-0.2970
3.6800	0.9191	0.0207	-0.6326	-0.2845
3.6900	0.9129	0.0179	-0.6245	-0.2720
3.7000	0.9067	0.0153	-0.6147	-0.2595
3.7100	0.9007	0.0128	-0.6030	-0.2470
3.7200	0.8947	0.0104	-0.5896	-0.2344
3.7300	0.8889	0.0081	-0.5745	-0.2219
3.7400	0.8832	0.0059	-0.5578	-0.2093
3.7500	0.8777	0.0039	-0.5397	-0.1967
3.7600	0.8724	0.0020	-0.5204	-0.1841
3.7700	0.8672	0.0002	-0.5001	-0.1715
3.7800	0.8623	-0.0014	-0.4791	-0.1590
3.7900	0.8576	-0.0030	-0.4578	-0.1464
3.8000	0.8531	-0.0044	-0.4368	-0.1338
3.8100	0.8489	-0.0056	-0.4166	-0.1213
3.8200	0.8448	-0.0068	-0.3971	-0.1087
3.8300	0.8410	-0.0078	-0.3786	-0.0962
3.8400	0.8373	-0.0087	-0.3609	-0.0837
3.8500	0.8338	-0.0095	-0.3442	-0.0712
3.8600	0.8304	-0.0101	-0.3283	-0.0587
3.8700	0.8272	-0.0107	-0.3134	-0.0462
3.8800	0.8241	-0.0111	-0.2994	-0.0338
3.8900	0.8212	-0.0113	-0.2863	-0.0214
3.9000	0.8184	-0.0115	-0.2740	-0.0090
3.9100	0.8157	-0.0115	-0.2626	0.0033
3.9200	0.8131	-0.0114	-0.2519	0.0156
3.9300	0.8106	-0.0112	-0.2419	0.0278
3.9400	0.8082	-0.0109	-0.2325	0.0400
3.9500	0.8059	-0.0104	-0.2237	0.0522
3.9600	0.8037	-0.0098	-0.2153	0.0643
3.9700	0.8016	-0.0091	-0.2072	0.0763
3.9800	0.7995	-0.0083	-0.1994	0.0883
3.9900	0.7976	-0.0074	-0.1916	0.1002
4.0000	0.7957	-0.0063	-0.1838	0.1121
4.0100	0.7939	-0.0051	-0.1758	0.1238
4.0200	0.7922	-0.0038	-0.1675	0.1355
4.0300	0.7906	-0.0024	-0.1587	0.1471
4.0400	0.7891	-0.0009	-0.1491	0.1586
4.0500	0.7876	0.0008	-0.1387	0.1701
4.0600	0.7863	0.0025	-0.1270	0.1814
4.0700	0.7851	0.0044	-0.1142	0.1926
4.0800	0.7841	0.0064	-0.1006	0.2037
4.0900	0.7831	0.0085	-0.0866	0.2147
4.1000	0.7823	0.0107	-0.0724	0.2257
4.1100	0.7817	0.0130	-0.0583	0.2365
4.1200	0.7812	0.0154	-0.0445	0.2472
4.1300	0.7808	0.0179	-0.0312	0.2578
4.1400	0.7805	0.0206	-0.0186	0.2683
4.1500	0.7803	0.0233	-0.0068	0.2786
4.1600	0.7803	0.0261	0.0041	0.2889
4.1700	0.7804	0.0291	0.0140	0.2990
4.1800	0.7806	0.0321	0.0231	0.3090
4.1900	0.7809	0.0352	0.0311	0.3188
4.2000	0.7812	0.0385	0.0383	0.3286
4.2100	0.7816	0.0418	0.0447	0.3381
4.2200	0.7821	0.0452	0.0504	0.3476
4.2300	0.7827	0.0488	0.0555	0.3569
4.2400	0.7833	0.0524	0.0604	0.3661
4.2500	0.7839	0.0561	0.0651	0.3751
4.2600	0.7846	0.0599	0.0700	0.3840
4.2700	0.7853	0.0638	0.0751	0.3927
4.2800	0.7860	0.0677	0.0806	0.4013
4.2900	0.7869	0.0718	0.0865	0.4097
4.3000	0.7878	0.0759	0.0928	0.4179
4.3100	0.7888	0.0801	0.0997	0.4260
4.3200	0.7898	0.0844	0.1072	0.4339
4.3300	0.7909	0.0888	0.1152	0.4417
4.3400	0.7921	0.0933	0.1238	0.4493
4.3500	0.7934	0.0978	0.1329	0.4567
4.3600	0.7948	0.1024	0.1425	0.4639
4.3700	0.7963	0.1071	0.1524	0.4709
4.3800	0.7979	0.1118	0.1627	0.4778
4.3900	0.7995	0.1166	0.1731	0.4845
4.4000	0.8013	0.1215	0.1835	0.4910
4.4100	0.8032	0.1265	0.1939	0.4973
4.4200	0.8052	0.1315	0.2039	0.5035
4.4300	0.8073	0.1365	0.2134	0.5095
4.4400	0.8094	0.1417	0.2221	0.5152
4.4500	0.8117	0.1468	0.2298	0.5208
4.4600	0.8141	0.1521	0.2363	0.5262
4.4700	0.8164	0.1574	0.2416	0.5314
4.4800	0.8189	0.1627	0.2456	0.5365
4.4900	0.8213	0.1681	0.2484	0.5413
4.5000	0.8238	0.1735	0.2500	0.5459
4.5100	0.8263	0.1790	0.2505	0.5504
4.5200	0.8288	0.1845	0.2503	0.5546
4.5300	0.8312	0.1901	0.2494	0.5587
4.5400	0.8337	0.1957	0.2482	0.5625
4.5500	0.8362	0.2013	0.2471	0.5662
4.5600	0.8387	0.2070	0.2465	0.5696
4.5700	0.8412	0.2127	0.2468	0.5729
4.5800	0.8437	0.2185	0.2486	0.5759
4.5900	0.8462	0.2243	0.2525	0.5787
4.6000	0.8488	0.2301	0.2590	0.5813
4.6100	0.8514	0.2359	0.2682	0.5837
4.6200	0.8541	0.2417	0.2797	0.5859
4.6300	0.8570	0.2476	0.2929	0.5879
4.6400	0.8600	0.2535	0.3074	0.5897
4.6500	0.8632	0.2594	0.3227	0.5913
4.6600	0.8664	0.2653	0.3385	0.5926
4.6700	0.8699	0.2712	0.3544	0.5938
4.6800	0.8735	0.2772	0.3702	0.5948
4.6900	0.8773	0.2831	0.3856	0.5956
4.7000	0.8812	0.2891	0.4004	0.5962
4.7100	0.8852	0.2951	0.4144	0.5965
4.7200	0.8895	0.3010	0.4276	0.5967
4.7300	0.8938	0.3070	0.4398	0.5967
4.7400	0.8983	0.3130	0.4509	0.5966
4.7500	0.9029	0.3189	0.4611	0.5962
4.7600	0.9075	0.3249	0.4703	0.5956
4.7700	0.9123	0.3308	0.4788	0.5949
4.7800	0.9171	0.3368	0.4871	0.5940
4.7900	0.9220	0.3427	0.4954	0.5929
4.8000	0.9270	0.3486	0.5039	0.5916
4.8100	0.9321	0.3545	0.5128	0.5902
4.8200	0.9372	0.3604	0.5220	0.5885
4.8300	0.9425	0.3663	0.5317	0.5867
4.8400	0.9479	0.3722	0.5418	0.5848
4.8500	0.9534	0.3780	0.5524	0.5826
4.8600	0.9590	0.3838	0.5635	0.5803
4.8700	0.9647	0.3896	0.5751	0.5779
4.8800	0.9706	0.3954	0.5870	0.5752
4.8900	0.9765	0.4011	0.5991	0.5725
4.9000	0.9826	0.4068	0.6115	0.5695
4.9100	0.9888	0.4125	0.6239	0.5664
4.9200	0.9951	0.4182	0.6362	0.5632
4.9300	1.0015	0.4238	0.6482	0.5598
4.9400	1.0080	0.4294	0.6597	0.5562
4.9500	1.0146	0.4349	0.6705	0.5526
4.9600	1.0213	0.4404	0.6803	0.5488
4.9700	1.0281	0.4459	0.6889	0.5448
4.9800	1.0350	0.4513	0.6958	0.5408
4.9900	1.0420	0.4567	0.7012	0.5366
5.0000	1.0490	0.4620	0.7056	0.5322
5.0100	1.0561	0.4673	0.7095	0.5278
5.0200	1.0632	0.4726	0.7133	0.5233
5.0300	1.0703	0.4778	0.7170	0.5186
5.0400	1.0775	0.4830	0.7209	0.5138
5.0500	1.0848	0.4881	0.7251	0.5089
5.0600	1.0921	0.4931	0.7298	0.5039
5.0700	1.0994	0.4981	0.7351	0.4988
5.0800	1.1069	0.5031	0.7410	0.4936
5.0900	1.1143	0.5080	0.7475	0.4882
5.1000	1.1219	0.5129	0.7546	0.4828
5.1100	1.1295	0.5177	0.7621	0.4773
5.1200	1.1372	0.5224	0.7701	0.4717
5.1300	1.1449	0.5271	0.7783	0.4660
5.1400	1.1527	0.5317	0.7866	0.4602
5.1500	1.1606	0.5363	0.7948	0.4544
5.1600	1.1685	0.5408	0.8025	0.4484
5.1700	1.1765	0.5453	0.8095	0.4424
5.1800	1.1846	0.5497	0.8155	0.4364
5.1900	1.1928	0.5540	0.8202	0.4302
5.2000	1.2010	0.5583	0.8232	0.4240
5.2100	1.2093	0.5625	0.8258	0.4178
5.2200	1.2175	0.5666	0.8280	0.4115
5.2300	1.2259	0.5707	0.8296	0.4051
5.2400	1.2342	0.5747	0.8305	0.3987
5.2500	1.2425	0.5787	0.8306	0.3922
5.2600	1.2508	0.5826	0.8299	0.3857
5.2700	1.2591	0.5864	0.8281	0.3792
5.2800	1.2673	0.5902	0.8253	0.3726
5.2900	1.2756	0.5939	0.8215	0.3660
5.3000	1.2837	0.5975	0.8166	0.3593
5.3100	1.2919	0.6010	0.8106	0.3526
5.3200	1.2999	0.6045	0.8036	0.3459
5.3300	1.3079	0.6080	0.7955	0.3391
5.3400	1.3158	0.6113	0.7865	0.3324
5.3500	1.3236	0.6146	0.7766	0.3256
5.3600	1.3313	0.6178	0.7658	0.3187
5.3700	1.3389	0.6210	0.7543	0.3119
5.3800	1.3464	0.6241	0.7423	0.3050
5.3900	1.3537	0.6271	0.7298	0.2981
5.4000	1.3610	0.6300	0.7170	0.2912
