t	x1	x2	dx1	dx2
0.9500	0.8624	0.1598	-0.1801	0.4864
0.9600	0.8604	0.1647	-0.2200	0.4919
0.9700	0.8580	0.1696	-0.2594	0.4973
0.9800	0.8552	0.1746	-0.2977	0.5023
0.9900	0.8520	0.1797	-0.3348	0.5071
1.0000	0.8485	0.1848	-0.3706	0.5117
1.0100	0.8446	0.1899	-0.4051	0.5160
1.0200	0.8404	0.1951	-0.4382	0.5200
1.0300	0.8359	0.2003	-0.4698	0.5237
1.0400	0.8311	0.2055	-0.4998	0.5271
1.0500	0.8259	0.2108	-0.5282	0.5302
1.0600	0.8205	0.2162	-0.5550	0.5330
1.0700	0.8148	0.2215	-0.5800	0.5355
1.0800	0.8089	0.2269	-0.6031	0.5377
1.0900	0.8028	0.2322	-0.6244	0.5396
1.1000	0.7964	0.2377	-0.6437	0.5412
1.1100	0.7899	0.2431	-0.6610	0.5424
1.1200	0.7832	0.2485	-0.6762	0.5433
1.1300	0.7763	0.2539	-0.6892	0.5439
1.1400	0.7694	0.2594	-0.7000	0.5441
1.1500	0.7623	0.2648	-0.7086	0.5441
1.1600	0.7552	0.2703	-0.7149	0.5436
1.1700	0.7480	0.2757	-0.7187	0.5429
1.1800	0.7408	0.2811	-0.7194	0.5418
1.1900	0.7337	0.2865	-0.7168	0.5404
1.2000	0.7265	0.2919	-0.7113	0.5387
1.2100	0.7195	0.2973	-0.7033	0.5366
1.2200	0.7125	0.3027	-0.6932	0.5342
1.2300	0.7056	0.3080	-0.6813	0.5314
1.2400	0.6988	0.3133	-0.6680	0.5284
1.2500	0.6922	0.3186	-0.6535	0.5250
1.2600	0.6857	0.3238	-0.6380	0.5213
1.2700	0.6793	0.3290	-0.6218	0.5173
1.2800	0.6732	0.3341	-0.6050	0.5130
1.2900	0.6672	0.3392	-0.5876	0.5084
1.3000	0.6614	0.3443	-0.5698	0.5035
1.3100	0.6558	0.3493	-0.5517	0.4983
1.3200	0.6503	0.3543	-0.5332	0.4928
1.3300	0.6451	0.3592	-0.5143	0.4870
1.3400	0.6401	0.3640	-0.4949	0.4809
1.3500	0.6353	0.3688	-0.4749	0.4746
1.3600	0.6307	0.3735	-0.4542	0.4680
1.3700	0.6263	0.3781	-0.4326	0.4611
1.3800	0.6221	0.3827	-0.4099	0.4540
1.3900	0.6181	0.3872	-0.3860	0.4466
1.4000	0.6144	0.3916	-0.3611	0.4390
1.4100	0.6109	0.3960	-0.3353	0.4312
1.4200	0.6077	0.4003	-0.3090	0.4231
1.4300	0.6047	0.4045	-0.2822	0.4148
1.4400	0.6020	0.4086	-0.2552	0.4063
1.4500	0.5996	0.4126	-0.2279	0.3975
1.4600	0.5974	0.4165	-0.2006	0.3886
1.4700	0.5955	0.4204	-0.1734	0.3795
1.4800	0.5939	0.4241	-0.1462	0.3702
1.4900	0.5926	0.4278	-0.1192	0.3607
1.5000	0.5915	0.4313	-0.0924	0.3511
1.5100	0.5907	0.4348	-0.0657	0.3413
1.5200	0.5902	0.4381	-0.0392	0.3313
1.5300	0.5900	0.4414	-0.0129	0.3213
1.5400	0.5900	0.4446	0.0133	0.3110
1.5500	0.5903	0.4476	0.0396	0.3007
1.5600	0.5908	0.4506	0.0659	0.2902
1.5700	0.5916	0.4534	0.0924	0.2796
1.5800	0.5927	0.4562	0.1192	0.2689
1.5900	0.5940	0.4588	0.1460	0.2581
1.6000	0.5956	0.4613	0.1727	0.2473
1.6100	0.5975	0.4638	0.1991	0.2363
1.6200	0.5996	0.4661	0.2252	0.2253
1.6300	0.6020	0.4683	0.2511	0.2142
1.6400	0.6046	0.4703	0.2766	0.2031
1.6500	0.6075	0.4723	0.3018	0.1919
1.6600	0.6106	0.4742	0.3266	0.1807
1.6700	0.6140	0.4759	0.3511	0.1695
1.6800	0.6176	0.4776	0.3751	0.1583
1.6900	0.6215	0.4791	0.3987	0.1470
1.7000	0.6256	0.4805	0.4218	0.1357
1.7100	0.6300	0.4818	0.4445	0.1245
1.7200	0.6345	0.4830	0.4668	0.1132
1.7300	0.6393	0.4841	0.4887	0.1020
1.7400	0.6443	0.4850	0.5101	0.0908
1.7500	0.6495	0.4859	0.5311	0.0797
1.7600	0.6549	0.4866	0.5517	0.0686
1.7700	0.6606	0.4873	0.5719	0.0575
1.7800	0.6664	0.4878	0.5916	0.0466
1.7900	0.6724	0.4882	0.6108	0.0356
1.8000	0.6786	0.4885	0.6292	0.0248
1.8100	0.6850	0.4887	0.6468	0.0140
1.8200	0.6915	0.4888	0.6637	0.0033
1.8300	0.6982	0.4888	0.6796	-0.0072
1.8400	0.7051	0.4886	0.6947	-0.0177
1.8500	0.7121	0.4884	0.7089	-0.0281
1.8600	0.7193	0.4881	0.7220	-0.0383
1.8700	0.7266	0.4876	0.7341	-0.0484
1.8800	0.7340	0.4871	0.7451	-0.0584
1.8900	0.7415	0.4865	0.7549	-0.0683
1.9000	0.7491	0.4857	0.7636	-0.0780
1.9100	0.7567	0.4849	0.7709	-0.0876
1.9200	0.7645	0.4840	0.7770	-0.0970
1.9300	0.7723	0.4830	0.7816	-0.1062
1.9400	0.7801	0.4819	0.7848	-0.1153
1.9500	0.7880	0.4807	0.7866	-0.1243
1.9600	0.7958	0.4794	0.7867	-0.1331
1.9700	0.8037	0.4780	0.7853	-0.1417
1.9800	0.8115	0.4765	0.7821	-0.1501
1.9900	0.8193	0.4750	0.7772	-0.1583
2.0000	0.8271	0.4734	0.7708	-0.1664
2.0100	0.8348	0.4717	0.7631	-0.1743
2.0200	0.8424	0.4699	0.7541	-0.1820
2.0300	0.8499	0.4680	0.7437	-0.1895
2.0400	0.8573	0.4661	0.7320	-0.1969
2.0500	0.8646	0.4641	0.7188	-0.2040
2.0600	0.8717	0.4620	0.7042	-0.2110
2.0700	0.8787	0.4599	0.6881	-0.2177
2.0800	0.8855	0.4577	0.6705	-0.2243
2.0900	0.8921	0.4554	0.6513	-0.2307
2.1000	0.8985	0.4531	0.6307	-0.2368
2.1100	0.9046	0.4507	0.6085	-0.2428
2.1200	0.9106	0.4482	0.5849	-0.2486
2.1300	0.9163	0.4457	0.5597	-0.2542
2.1400	0.9217	0.4431	0.5332	-0.2596
2.1500	0.9269	0.4405	0.5052	-0.2649
2.1600	0.9318	0.4378	0.4760	-0.2699
2.1700	0.9364	0.4351	0.4454	-0.2747
2.1800	0.9407	0.4323	0.4136	-0.2794
2.1900	0.9446	0.4295	0.3806	-0.2839
2.2000	0.9483	0.4267	0.3466	-0.2882
2.2100	0.9515	0.4237	0.3116	-0.2923
2.2200	0.9545	0.4208	0.2757	-0.2963
2.2300	0.9571	0.4178	0.2391	-0.3001
2.2400	0.9593	0.4148	0.2017	-0.3038
2.2500	0.9612	0.4117	0.1639	-0.3072
2.2600	0.9626	0.4087	0.1256	-0.3106
2.2700	0.9637	0.4055	0.0870	-0.3138
2.2800	0.9644	0.4024	0.0483	-0.3168
2.2900	0.9647	0.3992	0.0095	-0.3197
2.3000	0.9646	0.3960	-0.0295	-0.3225
2.3100	0.9642	0.3927	-0.0686	-0.3252
2.3200	0.9633	0.3895	-0.1080	-0.3277
2.3300	0.9621	0.3862	-0.1475	-0.3301
2.3400	0.9604	0.3829	-0.1872	-0.3324
2.3500	0.9584	0.3795	-0.2272	-0.3346
2.3600	0.9559	0.3762	-0.2673	-0.3366
2.3700	0.9530	0.3728	-0.3075	-0.3386
2.3800	0.9497	0.3694	-0.3479	-0.3405
2.3900	0.9460	0.3660	-0.3883	-0.3422
2.4000	0.9419	0.3625	-0.4288	-0.3439
2.4100	0.9374	0.3591	-0.4692	-0.3455
2.4200	0.9325	0.3556	-0.5095	-0.3471
2.4300	0.9271	0.3522	-0.5495	-0.3485
2.4400	0.9214	0.3487	-0.5893	-0.3499
2.4500	0.9153	0.3452	-0.6287	-0.3512
2.4600	0.9087	0.3416	-0.6676	-0.3525
2.4700	0.9019	0.3381	-0.7059	-0.3537
2.4800	0.8946	0.3346	-0.7435	-0.3549
2.4900	0.8869	0.3310	-0.7802	-0.3560
2.5000	0.8790	0.3275	-0.8158	-0.3571
2.5100	0.8706	0.3239	-0.8504	-0.3581
2.5200	0.8620	0.3203	-0.8836	-0.3592
2.5300	0.8530	0.3167	-0.9153	-0.3601
2.5400	0.8437	0.3131	-0.9453	-0.3611
2.5500	0.8342	0.3095	-0.9735	-0.3621
2.5600	0.8243	0.3059	-0.9996	-0.3630
2.5700	0.8142	0.3022	-1.0235	-0.3640
2.5800	0.8039	0.2986	-1.0449	-0.3649
2.5900	0.7933	0.2949	-1.0646	-0.3659
2.6000	0.7826	0.2913	-1.0836	-0.3668
2.6100	0.7716	0.2876	-1.1020	-0.3678
2.6200	0.7605	0.2839	-1.1196	-0.3687
2.6300	0.7492	0.2802	-1.1365	-0.3697
2.6400	0.7377	0.2765	-1.1524	-0.3707
2.6500	0.7261	0.2728	-1.1675	-0.3716
2.6600	0.7144	0.2691	-1.1816	-0.3726
2.6700	0.7025	0.2654	-1.1946	-0.3736
2.6800	0.6905	0.2616	-1.2067	-0.3746
2.6900	0.6784	0.2579	-1.2176	-0.3757
2.7000	0.6661	0.2541	-1.2274	-0.3767
2.7100	0.6538	0.2503	-1.2361	-0.3778
2.7200	0.6415	0.2466	-1.2436	-0.3789
2.7300	0.6290	0.2428	-1.2499	-0.3800
2.7400	0.6165	0.2390	-1.2549	-0.3812
2.7500	0.6040	0.2351	-1.2587	-0.3823
2.7600	0.5914	0.2313	-1.2613	-0.3835
2.7700	0.5788	0.2275	-1.2625	-0.3847
2.7800	0.5662	0.2236	-1.2625	-0.3860
2.7900	0.5536	0.2197	-1.2612	-0.3872
2.8000	0.5410	0.2159	-1.2586	-0.3885
2.8100	0.5284	0.2120	-1.2548	-0.3898
2.8200	0.5159	0.2081	-1.2497	-0.3911
2.8300	0.5034	0.2041	-1.2432	-0.3924
2.8400	0.4910	0.2002	-1.2356	-0.3938
2.8500	0.4787	0.1963	-1.2267	-0.3951
2.8600	0.4665	0.1923	-1.2166	-0.3965
2.8700	0.4544	0.1883	-1.2052	-0.3979
2.8800	0.4424	0.1844	-1.1928	-0.3993
2.8900	0.4305	0.1804	-1.1791	-0.4006
2.9000	0.4187	0.1763	-1.1644	-0.4020
2.9100	0.4072	0.1723	-1.1486	-0.4034
2.9200	0.3957	0.1683	-1.1317	-0.4048
2.9300	0.3845	0.1642	-1.1138	-0.4061
2.9400	0.3735	0.1602	-1.0942	-0.4075
2.9500	0.3626	0.1561	-1.0731	-0.4088
2.9600	0.3520	0.1520	-1.0504	-0.4101
2.9700	0.3416	0.1479	-1.0264	-0.4114
2.9800	0.3315	0.1438	-1.0012	-0.4126
2.9900	0.3216	0.1396	-0.9749	-0.4139
3.0000	0.3120	0.1355	-0.9477	-0.4151
3.0100	0.3026	0.1313	-0.9196	-0.4162
3.0200	0.2935	0.1272	-0.8908	-0.4173
3.0300	0.2848	0.1230	-0.8613	-0.4184
3.0400	0.2763	0.1188	-0.8314	-0.4194
3.0500	0.2681	0.1146	-0.8010	-0.4203
3.0600	0.2602	0.1104	-0.7703	-0.4212
3.0700	0.2526	0.1062	-0.7392	-0.4220
3.0800	0.2453	0.1020	-0.7080	-0.4228
3.0900	0.2384	0.0977	-0.6767	-0.4235
3.1000	0.2317	0.0935	-0.6453	-0.4241
3.1100	0.2254	0.0893	-0.6139	-0.4246
3.1200	0.2194	0.0850	-0.5825	-0.4250
3.1300	0.2138	0.0807	-0.5512	-0.4253
3.1400	0.2084	0.0765	-0.5200	-0.4256
3.1500	0.2034	0.0722	-0.4890	-0.4257
3.1600	0.1987	0.0680	-0.4581	-0.4257
3.1700	0.1943	0.0637	-0.4274	-0.4256
3.1800	0.1902	0.0595	-0.3969	-0.4254
3.1900	0.1864	0.0552	-0.3666	-0.4251
3.2000	0.1830	0.0510	-0.3365	-0.4246
3.2100	0.1798	0.0467	-0.3066	-0.4240
3.2200	0.1769	0.0425	-0.2769	-0.4233
3.2300	0.1743	0.0382	-0.2473	-0.4224
3.2400	0.1720	0.0340	-0.2179	-0.4213
3.2500	0.1700	0.0298	-0.1882	-0.4202
3.2600	0.1682	0.0256	-0.1585	-0.4188
3.2700	0.1668	0.0214	-0.1288	-0.4173
3.2800	0.1657	0.0173	-0.0996	-0.4157
3.2900	0.1648	0.0131	-0.0709	-0.4139
3.3000	0.1642	0.0090	-0.0430	-0.4119
3.3100	0.1639	0.0049	-0.0160	-0.4098
3.3200	0.1639	0.0008	0.0099	-0.4075
3.3300	0.1641	-0.0033	0.0348	-0.4050
3.3400	0.1645	-0.0073	0.0584	-0.4023
3.3500	0.1652	-0.0113	0.0808	-0.3995
3.3600	0.1661	-0.0153	0.1019	-0.3964
3.3700	0.1672	-0.0192	0.1218	-0.3932
3.3800	0.1685	-0.0231	0.1406	-0.3898
3.3900	0.1701	-0.0270	0.1582	-0.3862
3.4000	0.1717	-0.0309	0.1748	-0.3825
3.4100	0.1736	-0.0347	0.1906	-0.3785
3.4200	0.1756	-0.0384	0.2056	-0.3744
3.4300	0.1777	-0.0422	0.2201	-0.3700
3.4400	0.1800	-0.0458	0.2344	-0.3655
3.4500	0.1824	-0.0495	0.2484	-0.3608
3.4600	0.1850	-0.0531	0.2621	-0.3559
3.4700	0.1877	-0.0566	0.2752	-0.3508
3.4800	0.1905	-0.0601	0.2877	-0.3456
3.4900	0.1934	-0.0635	0.2994	-0.3401
3.5000	0.1965	-0.0669	0.3101	-0.3344
3.5100	0.1996	-0.0702	0.3199	-0.3286
3.5200	0.2029	-0.0734	0.3285	-0.3226
3.5300	0.2062	-0.0766	0.3359	-0.3164
3.5400	0.2096	-0.0798	0.3422	-0.3100
3.5500	0.2130	-0.0828	0.3471	-0.3034
3.5600	0.2165	-0.0858	0.3507	-0.2967
3.5700	0.2200	-0.0888	0.3530	-0.2898
3.5800	0.2235	-0.0916	0.3539	-0.2827
3.5900	0.2271	-0.0944	0.3536	-0.2754
3.6000	0.2306	-0.0971	0.3519	-0.2680
3.6100	0.2341	-0.0998	0.3490	-0.2604
3.6200	0.2376	-0.1024	0.3449	-0.2527
3.6300	0.2410	-0.1048	0.3397	-0.2448
3.6400	0.2444	-0.1073	0.3335	-0.2367
3.6500	0.2477	-0.1096	0.3267	-0.2285
3.6600	0.2509	-0.1118	0.3193	-0.2201
3.6700	0.2541	-0.1140	0.3117	-0.2117
3.6800	0.2572	-0.1161	0.3040	-0.2030
3.6900	0.2602	-0.1180	0.2962	-0.1943
3.7000	0.2631	-0.1199	0.2885	-0.1854
3.7100	0.2660	-0.1218	0.2811	-0.1764
3.7200	0.2688	-0.1235	0.2738	-0.1673
3.7300	0.2715	-0.1251	0.2668	-0.1581
3.7400	0.2742	-0.1266	0.2600	-0.1488
3.7500	0.2767	-0.1281	0.2535	-0.1394
3.7600	0.2792	-0.1294	0.2471	-0.1299
3.7700	0.2817	-0.1307	0.2407	-0.1203
3.7800	0.2840	-0.1318	0.2343	-0.1106
3.7900	0.2863	-0.1329	0.2276	-0.1008
3.8000	0.2885	-0.1338	0.2206	-0.0910
3.8100	0.2907	-0.1347	0.2130	-0.0811
3.8200	0.2927	-0.1355	0.2046	-0.0711
3.8300	0.2947	-0.1361	0.1952	-0.0611
3.8400	0.2966	-0.1367	0.1851	-0.0510
3.8500	0.2984	-0.1371	0.1741	-0.0409
3.8600	0.3001	-0.1375	0.1623	-0.0307
3.8700	0.3017	-0.1378	0.1499	-0.0205
3.8800	0.3031	-0.1379	0.1367	-0.0103
3.8900	0.3044	-0.1380	0.1230	-0.0001
3.9000	0.3056	-0.1379	0.1087	0.0102
3.9100	0.3066	-0.1378	0.0938	0.0205
3.9200	0.3075	-0.1375	0.0786	0.0308
3.9300	0.3082	-0.1371	0.0629	0.0410
3.9400	0.3087	-0.1367	0.0469	0.0513
3.9500	0.3091	-0.1361	0.0307	0.0616
3.9600	0.3093	-0.1354	0.0144	0.0718
3.9700	0.3094	-0.1347	-0.0021	0.0820
3.9800	0.3093	-0.1338	-0.0185	0.0921
3.9900	0.3090	-0.1328	-0.0348	0.1022
4.0000	0.3086	-0.1318	-0.0510	0.1123
4.0100	0.3080	-0.1306	-0.0668	0.1223
4.0200	0.3072	-0.1293	-0.0823	0.1323
4.0300	0.3063	-0.1279	-0.0970	0.1421
4.0400	0.3053	-0.1265	-0.1110	0.1519
4.0500	0.3041	-0.1249	-0.1243	0.1617
4.0600	0.3028	-0.1232	-0.1369	0.1713
4.0700	0.3014	-0.1215	-0.1488	0.1808
4.0800	0.2999	-0.1196	-0.1602	0.1903
4.0900	0.2982	-0.1177	-0.1709	0.1996
4.1000	0.2965	-0.1156	-0.1812	0.2088
4.1100	0.2946	-0.1135	-0.1909	0.2179
4.1200	0.2926	-0.1113	-0.2001	0.2269
4.1300	0.2906	-0.1090	-0.2089	0.2357
4.1400	0.2885	-0.1066	-0.2173	0.2445
4.1500	0.2862	-0.1041	-0.2253	0.2530
4.1600	0.2839	-0.1015	-0.2329	0.2615
4.1700	0.2816	-0.0988	-0.2403	0.2698
4.1800	0.2791	-0.0961	-0.2474	0.2779
4.1900	0.2766	-0.0933	-0.2542	0.2859
4.2000	0.2740	-0.0904	-0.2609	0.2937
4.2100	0.2714	-0.0874	-0.2674	0.3014
4.2200	0.2687	-0.0844	-0.2738	0.3089
4.2300	0.2659	-0.0812	-0.2798	0.3162
4.2400	0.2631	-0.0780	-0.2852	0.3234
4.2500	0.2602	-0.0748	-0.2900	0.3304
4.2600	0.2573	-0.0714	-0.2940	0.3371
4.2700	0.2543	-0.0680	-0.2972	0.3437
4.2800	0.2513	-0.0646	-0.2995	0.3502
4.2900	0.2483	-0.0610	-0.3008	0.3564
4.3000	0.2453	-0.0574	-0.3011	0.3624
4.3100	0.2423	-0.0538	-0.3004	0.3682
4.3200	0.2393	-0.0501	-0.2985	0.3739
4.3300	0.2364	-0.0463	-0.2957	0.3793
4.3400	0.2334	-0.0425	-0.2917	0.3845
4.3500	0.2306	-0.0386	-0.2867	0.3895
4.3600	0.2277	-0.0347	-0.2806	0.3943
4.3700	0.2249	-0.0307	-0.2736	0.3989
4.3800	0.2222	-0.0267	-0.2656	0.4033
4.3900	0.2196	-0.0227	-0.2567	0.4075
4.4000	0.2171	-0.0186	-0.2470	0.4115
4.4100	0.2147	-0.0144	-0.2366	0.4152
4.4200	0.2124	-0.0103	-0.2254	0.4188
4.4300	0.2102	-0.0061	-0.2138	0.4221
4.4400	0.2081	-0.0018	-0.2019	0.4253
4.4500	0.2061	0.0025	-0.1898	0.4282
4.4600	0.2043	0.0067	-0.1776	0.4309
4.4700	0.2026	0.0111	-0.1655	0.4334
4.4800	0.2010	0.0154	-0.1534	0.4357
4.4900	0.1995	0.0198	-0.1413	0.4378
4.5000	0.1981	0.0242	-0.1294	0.4397
4.5100	0.1969	0.0286	-0.1174	0.4414
4.5200	0.1957	0.0330	-0.1053	0.4429
4.5300	0.1947	0.0374	-0.0931	0.4441
4.5400	0.1939	0.0419	-0.0805	0.4452
4.5500	0.1932	0.0463	-0.0673	0.4461
4.5600	0.1926	0.0508	-0.0534	0.4468
4.5700	0.1921	0.0553	-0.0385	0.4472
4.5800	0.1918	0.0597	-0.0223	0.4475
4.5900	0.1917	0.0642	-0.0045	0.4476
4.6000	0.1918	0.0687	0.0150	0.4475
4.6100	0.1920	0.0732	0.0361	0.4473
4.6200	0.1925	0.0776	0.0584	0.4468
4.6300	0.1932	0.0821	0.0819	0.4462
4.6400	0.1941	0.0866	0.1063	0.4453
4.6500	0.1953	0.0910	0.1314	0.4443
4.6600	0.1967	0.0954	0.1571	0.4432
4.6700	0.1984	0.0999	0.1832	0.4419
4.6800	0.2004	0.1043	0.2095	0.4404
4.6900	0.2026	0.1087	0.2359	0.4387
4.7000	0.2051	0.1131	0.2624	0.4370
4.7100	0.2079	0.1174	0.2886	0.4350
4.7200	0.2109	0.1218	0.3147	0.4329
4.7300	0.2142	0.1261	0.3403	0.4307
4.7400	0.2177	0.1304	0.3654	0.4284
4.7500	0.2215	0.1346	0.3900	0.4259
4.7600	0.2255	0.1389	0.4140	0.4233
4.7700	0.2298	0.1431	0.4374	0.4206
4.7800	0.2342	0.1473	0.4607	0.4178
4.7900	0.2390	0.1515	0.4838	0.4149
4.8000	0.2439	0.1556	0.5069	0.4118
4.8100	0.2491	0.1597	0.5298	0.4087
4.8200	0.2545	0.1638	0.5528	0.4055
4.8300	0.2602	0.1678	0.5758	0.4022
4.8400	0.2660	0.1718	0.5989	0.3988
4.8500	0.2722	0.1758	0.6219	0.3953
4.8600	0.2785	0.1797	0.6449	0.3917
4.8700	0.2851	0.1836	0.6678	0.3881
4.8800	0.2919	0.1875	0.6906	0.3844
4.8900	0.2989	0.1913	0.7132	0.3806
4.9000	0.3062	0.1951	0.7355	0.3768
4.9100	0.3136	0.1988	0.7575	0.3729
4.9200	0.3213	0.2026	0.7789	0.3690
4.9300	0.3292	0.2062	0.7996	0.3651
4.9400	0.3373	0.2099	0.8196	0.3611
4.9500	0.3456	0.2134	0.8386	0.3571
4.9600	0.3540	0.2170	0.8564	0.3530
4.9700	0.3626	0.2205	0.8729	0.3489
4.9800	0.3714	0.2240	0.8880	0.3448
4.9900	0.3804	0.2274	0.9019	0.3407
5.0000	0.3895	0.2308	0.9150	0.3366
5.0100	0.3987	0.2341	0.9272	0.3325
5.0200	0.4080	0.2374	0.9387	0.3283
5.0300	0.4175	0.2407	0.9494	0.3242
5.0400	0.4270	0.2439	0.9594	0.3200
5.0500	0.4367	0.2471	0.9687	0.3159
5.0600	0.4465	0.2502	0.9774	0.3118
5.0700	0.4563	0.2533	0.9853	0.3077
5.0800	0.4662	0.2564	0.9926	0.3036
5.0900	0.4762	0.2594	0.9993	0.2995
5.1000	0.4862	0.2624	1.0053	0.2954
5.1100	0.4963	0.2653	1.0107	0.2914
5.1200	0.5065	0.2682	1.0154	0.2874
5.1300	0.5166	0.2711	1.0193	0.2834
5.1400	0.5268	0.2739	1.0226	0.2794
5.1500	0.5371	0.2766	1.0250	0.2755
5.1600	0.5473	0.2794	1.0267	0.2716
5.1700	0.5576	0.2821	1.0275	0.2677
5.1800	0.5678	0.2847	1.0274	0.2639
5.1900	0.5781	0.2874	1.0263	0.2601
5.2000	0.5883	0.2899	1.0242	0.2563
5.2100	0.5985	0.2925	1.0210	0.2526
5.2200	0.6086	0.2950	1.0166	0.2490
5.2300	0.6188	0.2975	1.0110	0.2453
5.2400	0.6288	0.2999	1.0040	0.2418
5.2500	0.6388	0.3023	0.9958	0.2382
5.2600	0.6487	0.3047	0.9865	0.2347
5.2700	0.6585	0.3070	0.9760	0.2312
5.2800	0.6682	0.3093	0.9644	0.2278
5.2900	0.6778	0.3116	0.9518	0.2245
5.3000	0.6872	0.3138	0.9381	0.2211
5.3100	0.6965	0.3160	0.9234	0.2178
5.3200	0.7057	0.3181	0.9078	0.2146
5.3300	0.7147	0.3203	0.8912	0.2114
5.3400	0.7235	0.3224	0.8737	0.2082
5.3500	0.7321	0.3244	0.8553	0.2051
