t	x1	x2	dx1	dx2
1.6800	1.4338	0.8572	0.5246	0.4457
1.6900	1.4391	0.8616	0.5348	0.4302
1.7000	1.4445	0.8658	0.5447	0.4145
1.7100	1.4500	0.8699	0.5543	0.3988
1.7200	1.4556	0.8738	0.5636	0.3829
1.7300	1.4613	0.8776	0.5728	0.3670
1.7400	1.4671	0.8812	0.5817	0.3510
1.7500	1.4729	0.8846	0.5906	0.3349
1.7600	1.4789	0.8879	0.5993	0.3188
1.7700	1.4850	0.8910	0.6081	0.3027
1.7800	1.4911	0.8939	0.6168	0.2865
1.7900	1.4973	0.8967	0.6256	0.2703
1.8000	1.5036	0.8993	0.6340	0.2540
1.8100	1.5100	0.9018	0.6420	0.2378
1.8200	1.5164	0.9041	0.6495	0.2215
1.8300	1.5230	0.9062	0.6565	0.2053
1.8400	1.5296	0.9082	0.6629	0.1890
1.8500	1.5362	0.9100	0.6687	0.1728
1.8600	1.5429	0.9116	0.6738	0.1566
1.8700	1.5497	0.9131	0.6782	0.1404
1.8800	1.5565	0.9144	0.6818	0.1243
1.8900	1.5633	0.9156	0.6845	0.1082
1.9000	1.5702	0.9166	0.6863	0.0922
1.9100	1.5771	0.9174	0.6872	0.0763
1.9200	1.5839	0.9181	0.6870	0.0604
1.9300	1.5908	0.9187	0.6857	0.0446
1.9400	1.5976	0.9190	0.6832	0.0288
1.9500	1.6045	0.9192	0.6795	0.0132
1.9600	1.6112	0.9193	0.6745	-0.0023
1.9700	1.6179	0.9192	0.6680	-0.0178
1.9800	1.6246	0.9189	0.6602	-0.0331
1.9900	1.6311	0.9185	0.6507	-0.0483
2.0000	1.6376	0.9180	0.6397	-0.0634
2.0100	1.6439	0.9173	0.6276	-0.0784
2.0200	1.6502	0.9164	0.6147	-0.0933
2.0300	1.6563	0.9154	0.6010	-0.1080
2.0400	1.6623	0.9142	0.5863	-0.1226
2.0500	1.6681	0.9129	0.5706	-0.1371
2.0600	1.6737	0.9115	0.5540	-0.1514
2.0700	1.6792	0.9099	0.5362	-0.1656
2.0800	1.6845	0.9082	0.5174	-0.1797
2.0900	1.6896	0.9063	0.4975	-0.1935
2.1000	1.6945	0.9043	0.4765	-0.2073
2.1100	1.6991	0.9022	0.4543	-0.2208
2.1200	1.7035	0.8999	0.4311	-0.2342
2.1300	1.7077	0.8975	0.4067	-0.2475
2.1400	1.7116	0.8949	0.3813	-0.2606
2.1500	1.7152	0.8923	0.3548	-0.2735
2.1600	1.7186	0.8895	0.3273	-0.2862
2.1700	1.7217	0.8866	0.2988	-0.2987
2.1800	1.7245	0.8835	0.2694	-0.3111
2.1900	1.7270	0.8803	0.2391	-0.3233
2.2000	1.7292	0.8770	0.2080	-0.3354
2.2100	1.7311	0.8736	0.1761	-0.3472
2.2200	1.7327	0.8701	0.1436	-0.3589
2.2300	1.7339	0.8664	0.1105	-0.3704
2.2400	1.7349	0.8627	0.0770	-0.3818
2.2500	1.7355	0.8588	0.0430	-0.3929
2.2600	1.7358	0.8548	0.0088	-0.4039
2.2700	1.7357	0.8507	-0.0256	-0.4147
2.2800	1.7353	0.8465	-0.0601	-0.4253
2.2900	1.7346	0.8422	-0.0944	-0.4358
2.3000	1.7335	0.8378	-0.1285	-0.4461
2.3100	1.7320	0.8333	-0.1623	-0.4563
2.3200	1.7302	0.8287	-0.1955	-0.4662
2.3300	1.7281	0.8240	-0.2294	-0.4761
2.3400	1.7255	0.8192	-0.2643	-0.4857
2.3500	1.7226	0.8143	-0.3001	-0.4952
2.3600	1.7193	0.8093	-0.3363	-0.5045
2.3700	1.7156	0.8042	-0.3726	-0.5136
2.3800	1.7116	0.7990	-0.4089	-0.5226
2.3900	1.7073	0.7937	-0.4447	-0.5314
2.4000	1.7026	0.7884	-0.4798	-0.5401
2.4100	1.6976	0.7829	-0.5142	-0.5486
2.4200	1.6923	0.7774	-0.5474	-0.5569
2.4300	1.6868	0.7718	-0.5795	-0.5651
2.4400	1.6809	0.7661	-0.6102	-0.5731
2.4500	1.6748	0.7603	-0.6394	-0.5810
2.4600	1.6684	0.7545	-0.6669	-0.5887
2.4700	1.6618	0.7485	-0.6928	-0.5963
2.4800	1.6549	0.7425	-0.7169	-0.6037
2.4900	1.6478	0.7365	-0.7392	-0.6110
2.5000	1.6405	0.7303	-0.7597	-0.6181
2.5100	1.6330	0.7241	-0.7784	-0.6251
2.5200	1.6253	0.7178	-0.7952	-0.6319
2.5300	1.6174	0.7115	-0.8103	-0.6385
2.5400	1.6094	0.7050	-0.8237	-0.6450
2.5500	1.6012	0.6986	-0.8355	-0.6514
2.5600	1.5928	0.6920	-0.8457	-0.6576
2.5700	1.5844	0.6854	-0.8547	-0.6636
2.5800	1.5758	0.6787	-0.8624	-0.6695
2.5900	1.5671	0.6720	-0.8690	-0.6752
2.6000	1.5582	0.6652	-0.8748	-0.6808
2.6100	1.5493	0.6584	-0.8800	-0.6862
2.6200	1.5404	0.6515	-0.8848	-0.6914
2.6300	1.5313	0.6446	-0.8895	-0.6965
2.6400	1.5222	0.6376	-0.8943	-0.7014
2.6500	1.5131	0.6306	-0.8996	-0.7062
2.6600	1.5039	0.6235	-0.9056	-0.7107
2.6700	1.4947	0.6163	-0.9128	-0.7152
2.6800	1.4855	0.6092	-0.9215	-0.7194
2.6900	1.4763	0.6020	-0.9303	-0.7235
2.7000	1.4669	0.5947	-0.9384	-0.7273
2.7100	1.4575	0.5874	-0.9459	-0.7311
2.7200	1.4481	0.5801	-0.9528	-0.7346
2.7300	1.4385	0.5727	-0.9591	-0.7380
2.7400	1.4289	0.5653	-0.9649	-0.7412
2.7500	1.4193	0.5579	-0.9702	-0.7442
2.7600	1.4095	0.5504	-0.9750	-0.7470
2.7700	1.3998	0.5429	-0.9794	-0.7497
2.7800	1.3900	0.5354	-0.9833	-0.7522
2.7900	1.3801	0.5279	-0.9869	-0.7545
2.8000	1.3702	0.5203	-0.9901	-0.7566
2.8100	1.3603	0.5127	-0.9928	-0.7586
2.8200	1.3503	0.5051	-0.9952	-0.7604
2.8300	1.3403	0.4975	-0.9973	-0.7620
2.8400	1.3303	0.4899	-0.9989	-0.7634
2.8500	1.3203	0.4823	-1.0002	-0.7647
2.8600	1.3102	0.4746	-1.0011	-0.7658
2.8700	1.3002	0.4669	-1.0016	-0.7667
2.8800	1.2901	0.4593	-1.0017	-0.7674
2.8900	1.2801	0.4516	-1.0013	-0.7680
2.9000	1.2700	0.4439	-1.0005	-0.7684
2.9100	1.2600	0.4362	-0.9992	-0.7686
2.9200	1.2500	0.4286	-0.9974	-0.7686
2.9300	1.2401	0.4209	-0.9951	-0.7684
2.9400	1.2301	0.4132	-0.9921	-0.7681
2.9500	1.2202	0.4055	-0.9885	-0.7675
2.9600	1.2104	0.3979	-0.9843	-0.7668
2.9700	1.2006	0.3902	-0.9793	-0.7659
2.9800	1.1908	0.3826	-0.9735	-0.7649
2.9900	1.1811	0.3749	-0.9669	-0.7636
3.0000	1.1715	0.3673	-0.9594	-0.7622
3.0100	1.1620	0.3597	-0.9510	-0.7605
3.0200	1.1526	0.3521	-0.9415	-0.7587
3.0300	1.1432	0.3445	-0.9309	-0.7567
3.0400	1.1340	0.3370	-0.9191	-0.7546
3.0500	1.1249	0.3294	-0.9064	-0.7522
3.0600	1.1159	0.3219	-0.8933	-0.7496
3.0700	1.1070	0.3144	-0.8799	-0.7469
3.0800	1.0983	0.3070	-0.8666	-0.7440
3.0900	1.0897	0.2995	-0.8535	-0.7409
3.1000	1.0812	0.2922	-0.8408	-0.7376
3.1100	1.0729	0.2848	-0.8287	-0.7341
3.1200	1.0646	0.2775	-0.8173	-0.7304
3.1300	1.0564	0.2702	-0.8067	-0.7265
3.1400	1.0484	0.2629	-0.7969	-0.7224
3.1500	1.0404	0.2557	-0.7880	-0.7182
3.1600	1.0325	0.2486	-0.7798	-0.7137
3.1700	1.0248	0.2415	-0.7724	-0.7091
3.1800	1.0171	0.2344	-0.7657	-0.7043
3.1900	1.0094	0.2274	-0.7595	-0.6993
3.2000	1.0019	0.2204	-0.7537	-0.6941
3.2100	0.9944	0.2135	-0.7482	-0.6887
3.2200	0.9870	0.2066	-0.7425	-0.6831
3.2300	0.9796	0.1998	-0.7366	-0.6774
3.2400	0.9724	0.1931	-0.7301	-0.6714
3.2500	0.9651	0.1864	-0.7226	-0.6653
3.2600	0.9580	0.1798	-0.7139	-0.6591
3.2700	0.9509	0.1732	-0.7045	-0.6526
3.2800	0.9439	0.1667	-0.6949	-0.6460
3.2900	0.9370	0.1603	-0.6853	-0.6392
3.3000	0.9302	0.1540	-0.6759	-0.6322
3.3100	0.9235	0.1477	-0.6668	-0.6251
3.3200	0.9168	0.1415	-0.6583	-0.6178
3.3300	0.9103	0.1353	-0.6504	-0.6104
3.3400	0.9038	0.1292	-0.6431	-0.6027
3.3500	0.8974	0.1233	-0.6365	-0.5949
3.3600	0.8910	0.1174	-0.6307	-0.5870
3.3700	0.8847	0.1115	-0.6256	-0.5789
3.3800	0.8784	0.1058	-0.6212	-0.5706
3.3900	0.8722	0.1001	-0.6173	-0.5622
3.4000	0.8660	0.0945	-0.6139	-0.5537
3.4100	0.8599	0.0890	-0.6109	-0.5450
3.4200	0.8538	0.0836	-0.6081	-0.5361
3.4300	0.8478	0.0783	-0.6052	-0.5271
3.4400	0.8418	0.0731	-0.6021	-0.5180
3.4500	0.8358	0.0679	-0.5985	-0.5088
3.4600	0.8299	0.0629	-0.5941	-0.4994
3.4700	0.8240	0.0580	-0.5886	-0.4899
3.4800	0.8182	0.0531	-0.5817	-0.4803
3.4900	0.8124	0.0484	-0.5738	-0.4705
3.5000	0.8068	0.0437	-0.5656	-0.4607
3.5100	0.8012	0.0391	-0.5573	-0.4507
3.5200	0.7956	0.0347	-0.5492	-0.4407
3.5300	0.7902	0.0303	-0.5415	-0.4305
3.5400	0.7848	0.0261	-0.5343	-0.4202
3.5500	0.7795	0.0219	-0.5279	-0.4099
3.5600	0.7742	0.0179	-0.5222	-0.3994
3.5700	0.7690	0.0139	-0.5173	-0.3888
3.5800	0.7638	0.0101	-0.5132	-0.3782
3.5900	0.7586	0.0064	-0.5100	-0.3675
3.6000	0.7535	0.0028	-0.5075	-0.3566
3.6100	0.7484	-0.0008	-0.5056	-0.3457
3.6200	0.7434	-0.0042	-0.5042	-0.3348
3.6300	0.7383	-0.0075	-0.5030	-0.3237
3.6400	0.7333	-0.0106	-0.5019	-0.3127
3.6500	0.7283	-0.0137	-0.5005	-0.3015
3.6600	0.7234	-0.0167	-0.4986	-0.2903
3.6700	0.7185	-0.0195	-0.4958	-0.2790
3.6800	0.7135	-0.0223	-0.4917	-0.2677
3.6900	0.7087	-0.0249	-0.4858	-0.2564
3.7000	0.7039	-0.0274	-0.4775	-0.2450
3.7100	0.6991	-0.0298	-0.4671	-0.2336
3.7200	0.6946	-0.0320	-0.4548	-0.2222
3.7300	0.6901	-0.0342	-0.4411	-0.2107
3.7400	0.6857	-0.0363	-0.4262	-0.1992
3.7500	0.6816	-0.0382	-0.4104	-0.1877
3.7600	0.6775	-0.0400	-0.3939	-0.1762
3.7700	0.6736	-0.0417	-0.3771	-0.1646
3.7800	0.6699	-0.0433	-0.3600	-0.1531
3.7900	0.6664	-0.0448	-0.3430	-0.1415
3.8000	0.6630	-0.0461	-0.3262	-0.1299
3.8100	0.6598	-0.0474	-0.3097	-0.1183
3.8200	0.6567	-0.0485	-0.2936	-0.1067
3.8300	0.6538	-0.0495	-0.2782	-0.0951
3.8400	0.6511	-0.0504	-0.2634	-0.0835
3.8500	0.6485	-0.0512	-0.2494	-0.0720
3.8600	0.6461	-0.0518	-0.2361	-0.0604
3.8700	0.6438	-0.0524	-0.2237	-0.0488
3.8800	0.6417	-0.0528	-0.2121	-0.0373
3.8900	0.6397	-0.0531	-0.2013	-0.0258
3.9000	0.6377	-0.0533	-0.1913	-0.0143
3.9100	0.6359	-0.0534	-0.1820	-0.0028
3.9200	0.6342	-0.0534	-0.1733	0.0087
3.9300	0.6325	-0.0533	-0.1652	0.0201
3.9400	0.6309	-0.0530	-0.1577	0.0315
3.9500	0.6293	-0.0526	-0.1507	0.0429
3.9600	0.6278	-0.0521	-0.1441	0.0542
3.9700	0.6264	-0.0515	-0.1376	0.0655
3.9800	0.6251	-0.0508	-0.1312	0.0768
3.9900	0.6238	-0.0500	-0.1247	0.0879
4.0000	0.6226	-0.0491	-0.1180	0.0991
4.0100	0.6215	-0.0480	-0.1110	0.1101
4.0200	0.6204	-0.0469	-0.1036	0.1211
4.0300	0.6194	-0.0456	-0.0958	0.1321
4.0400	0.6185	-0.0442	-0.0875	0.1429
4.0500	0.6177	-0.0427	-0.0787	0.1537
4.0600	0.6169	-0.0411	-0.0693	0.1644
4.0700	0.6163	-0.0395	-0.0594	0.1750
4.0800	0.6157	-0.0376	-0.0490	0.1856
4.0900	0.6153	-0.0357	-0.0380	0.1960
4.1000	0.6150	-0.0337	-0.0266	0.2064
4.1100	0.6148	-0.0316	-0.0148	0.2167
4.1200	0.6147	-0.0294	-0.0030	0.2269
4.1300	0.6147	-0.0271	0.0087	0.2369
4.1400	0.6149	-0.0247	0.0198	0.2469
4.1500	0.6151	-0.0221	0.0303	0.2568
4.1600	0.6155	-0.0195	0.0401	0.2666
4.1700	0.6159	-0.0168	0.0490	0.2762
4.1800	0.6164	-0.0140	0.0569	0.2858
4.1900	0.6170	-0.0111	0.0640	0.2952
4.2000	0.6177	-0.0081	0.0702	0.3045
4.2100	0.6184	-0.0050	0.0756	0.3138
4.2200	0.6192	-0.0018	0.0803	0.3228
4.2300	0.6200	0.0015	0.0844	0.3318
4.2400	0.6209	0.0048	0.0882	0.3406
4.2500	0.6218	0.0083	0.0918	0.3493
4.2600	0.6227	0.0118	0.0957	0.3579
4.2700	0.6237	0.0154	0.0999	0.3663
4.2800	0.6247	0.0191	0.1045	0.3746
4.2900	0.6258	0.0229	0.1094	0.3827
4.3000	0.6269	0.0268	0.1148	0.3907
4.3100	0.6281	0.0307	0.1208	0.3985
4.3200	0.6293	0.0348	0.1272	0.4062
4.3300	0.6306	0.0389	0.1342	0.4138
4.3400	0.6320	0.0430	0.1416	0.4211
4.3500	0.6335	0.0473	0.1496	0.4283
4.3600	0.6350	0.0516	0.1580	0.4354
4.3700	0.6366	0.0560	0.1667	0.4423
4.3800	0.6384	0.0604	0.1757	0.4490
4.3900	0.6402	0.0650	0.1849	0.4556
4.4000	0.6421	0.0696	0.1942	0.4620
4.4100	0.6440	0.0742	0.2034	0.4682
4.4200	0.6461	0.0789	0.2124	0.4743
4.4300	0.6483	0.0837	0.2210	0.4802
4.4400	0.6506	0.0885	0.2289	0.4859
4.4500	0.6529	0.0934	0.2359	0.4914
4.4600	0.6553	0.0983	0.2419	0.4968
4.4700	0.6577	0.1033	0.2470	0.5020
4.4800	0.6602	0.1084	0.2509	0.5070
4.4900	0.6627	0.1135	0.2538	0.5118
4.5000	0.6652	0.1186	0.2557	0.5165
4.5100	0.6678	0.1238	0.2567	0.5210
4.5200	0.6703	0.1290	0.2571	0.5253
4.5300	0.6729	0.1343	0.2569	0.5294
4.5400	0.6754	0.1396	0.2564	0.5333
4.5500	0.6780	0.1450	0.2560	0.5370
4.5600	0.6806	0.1504	0.2559	0.5406
4.5700	0.6832	0.1558	0.2566	0.5439
4.5800	0.6858	0.1612	0.2585	0.5471
4.5900	0.6884	0.1667	0.2621	0.5501
4.6000	0.6910	0.1722	0.2680	0.5528
4.6100	0.6938	0.1778	0.2764	0.5554
4.6200	0.6966	0.1834	0.2869	0.5578
4.6300	0.6995	0.1889	0.2992	0.5600
4.6400	0.7026	0.1946	0.3127	0.5620
4.6500	0.7058	0.2002	0.3270	0.5638
4.6600	0.7091	0.2058	0.3417	0.5654
4.6700	0.7126	0.2115	0.3565	0.5668
4.6800	0.7162	0.2172	0.3712	0.5680
4.6900	0.7200	0.2229	0.3855	0.5691
4.7000	0.7239	0.2285	0.3993	0.5699
4.7100	0.7279	0.2342	0.4123	0.5706
4.7200	0.7321	0.2400	0.4246	0.5711
4.7300	0.7364	0.2457	0.4360	0.5714
4.7400	0.7408	0.2514	0.4466	0.5715
4.7500	0.7454	0.2571	0.4564	0.5715
4.7600	0.7500	0.2628	0.4654	0.5713
4.7700	0.7547	0.2685	0.4739	0.5709
4.7800	0.7595	0.2742	0.4820	0.5703
4.7900	0.7644	0.2799	0.4905	0.5696
4.8000	0.7693	0.2856	0.4995	0.5687
4.8100	0.7744	0.2913	0.5089	0.5676
4.8200	0.7795	0.2970	0.5187	0.5664
4.8300	0.7848	0.3026	0.5289	0.5650
4.8400	0.7901	0.3083	0.5394	0.5635
4.8500	0.7956	0.3139	0.5502	0.5617
4.8600	0.8011	0.3195	0.5612	0.5599
4.8700	0.8068	0.3251	0.5724	0.5578
4.8800	0.8126	0.3307	0.5837	0.5557
4.8900	0.8185	0.3362	0.5950	0.5533
4.9000	0.8245	0.3417	0.6062	0.5509
4.9100	0.8306	0.3472	0.6174	0.5482
4.9200	0.8369	0.3527	0.6283	0.5455
4.9300	0.8432	0.3581	0.6389	0.5426
4.9400	0.8496	0.3635	0.6492	0.5395
4.9500	0.8561	0.3689	0.6589	0.5363
4.9600	0.8628	0.3743	0.6681	0.5330
4.9700	0.8695	0.3796	0.6766	0.5296
4.9800	0.8762	0.3849	0.6842	0.5260
4.9900	0.8831	0.3901	0.6910	0.5223
5.0000	0.8900	0.3953	0.6966	0.5185
5.0100	0.8970	0.4005	0.7013	0.5146
5.0200	0.9041	0.4056	0.7059	0.5106
5.0300	0.9111	0.4107	0.7108	0.5064
5.0400	0.9183	0.4157	0.7160	0.5022
5.0500	0.9255	0.4207	0.7214	0.4978
5.0600	0.9327	0.4257	0.7272	0.4933
5.0700	0.9400	0.4306	0.7332	0.4888
5.0800	0.9474	0.4355	0.7394	0.4841
5.0900	0.9548	0.4403	0.7458	0.4793
5.1000	0.9623	0.4450	0.7524	0.4745
5.1100	0.9699	0.4498	0.7590	0.4695
5.1200	0.9775	0.4544	0.7657	0.4645
5.1300	0.9852	0.4591	0.7723	0.4594
5.1400	0.9930	0.4636	0.7789	0.4542
5.1500	1.0008	0.4681	0.7852	0.4489
5.1600	1.0087	0.4726	0.7912	0.4435
5.1700	1.0166	0.4770	0.7968	0.4381
5.1800	1.0246	0.4814	0.8018	0.4326
5.1900	1.0326	0.4857	0.8063	0.4270
5.2000	1.0407	0.4899	0.8099	0.4214
5.2100	1.0488	0.4941	0.8126	0.4157
5.2200	1.0569	0.4982	0.8143	0.4099
5.2300	1.0650	0.5023	0.8152	0.4041
5.2400	1.0732	0.5063	0.8160	0.3983
5.2500	1.0814	0.5103	0.8165	0.3924
5.2600	1.0896	0.5141	0.8166	0.3864
5.2700	1.0978	0.5180	0.8160	0.3804
5.2800	1.1059	0.5218	0.8145	0.3744
5.2900	1.1140	0.5255	0.8121	0.3683
5.3000	1.1221	0.5291	0.8087	0.3622
5.3100	1.1302	0.5327	0.8041	0.3560
5.3200	1.1381	0.5362	0.7983	0.3499
5.3300	1.1461	0.5397	0.7914	0.3436
5.3400	1.1539	0.5431	0.7834	0.3374
5.3500	1.1617	0.5465	0.7742	0.3311
5.3600	1.1693	0.5497	0.7640	0.3248
5.3700	1.1769	0.5530	0.7528	0.3185
5.3800	1.1844	0.5561	0.7409	0.3122
