t	x1	x2	dx1	dx2
1.8300	0.7413	0.5120	0.6916	0.0004
1.8400	0.7483	0.5119	0.7064	-0.0104
1.8500	0.7554	0.5118	0.7201	-0.0212
1.8600	0.7627	0.5115	0.7329	-0.0318
1.8700	0.7700	0.5111	0.7445	-0.0423
1.8800	0.7775	0.5107	0.7549	-0.0526
1.8900	0.7851	0.5101	0.7642	-0.0628
1.9000	0.7928	0.5094	0.7722	-0.0729
1.9100	0.8006	0.5086	0.7788	-0.0829
1.9200	0.8084	0.5078	0.7841	-0.0927
1.9300	0.8162	0.5068	0.7880	-0.1023
1.9400	0.8241	0.5057	0.7905	-0.1118
1.9500	0.8321	0.5046	0.7915	-0.1211
1.9600	0.8400	0.5033	0.7909	-0.1302
1.9700	0.8479	0.5019	0.7888	-0.1392
1.9800	0.8557	0.5005	0.7851	-0.1480
1.9900	0.8636	0.4990	0.7798	-0.1566
2.0000	0.8713	0.4974	0.7729	-0.1650
2.0100	0.8790	0.4957	0.7642	-0.1733
2.0200	0.8866	0.4939	0.7541	-0.1814
2.0300	0.8941	0.4921	0.7428	-0.1893
2.0400	0.9015	0.4901	0.7302	-0.1970
2.0500	0.9088	0.4881	0.7163	-0.2045
2.0600	0.9159	0.4860	0.7011	-0.2118
2.0700	0.9228	0.4839	0.6845	-0.2190
2.0800	0.9296	0.4817	0.6665	-0.2259
2.0900	0.9362	0.4794	0.6471	-0.2327
2.1000	0.9425	0.4770	0.6262	-0.2392
2.1100	0.9487	0.4746	0.6040	-0.2456
2.1200	0.9546	0.4721	0.5803	-0.2518
2.1300	0.9602	0.4695	0.5552	-0.2577
2.1400	0.9656	0.4669	0.5287	-0.2635
2.1500	0.9707	0.4643	0.5009	-0.2691
2.1600	0.9756	0.4616	0.4718	-0.2745
2.1700	0.9801	0.4588	0.4413	-0.2798
2.1800	0.9844	0.4560	0.4097	-0.2848
2.1900	0.9883	0.4531	0.3768	-0.2897
2.2000	0.9919	0.4502	0.3429	-0.2943
2.2100	0.9951	0.4472	0.3079	-0.2988
2.2200	0.9980	0.4442	0.2720	-0.3032
2.2300	1.0006	0.4411	0.2351	-0.3073
2.2400	1.0027	0.4380	0.1975	-0.3113
2.2500	1.0045	0.4349	0.1593	-0.3151
2.2600	1.0060	0.4317	0.1204	-0.3188
2.2700	1.0070	0.4285	0.0811	-0.3224
2.2800	1.0076	0.4253	0.0415	-0.3257
2.2900	1.0079	0.4220	0.0016	-0.3290
2.3000	1.0077	0.4187	-0.0383	-0.3321
2.3100	1.0071	0.4154	-0.0782	-0.3351
2.3200	1.0061	0.4120	-0.1183	-0.3379
2.3300	1.0048	0.4086	-0.1585	-0.3406
2.3400	1.0030	0.4052	-0.1988	-0.3433
2.3500	1.0008	0.4018	-0.2392	-0.3457
2.3600	0.9982	0.3983	-0.2797	-0.3481
2.3700	0.9952	0.3948	-0.3202	-0.3504
2.3800	0.9918	0.3913	-0.3607	-0.3526
2.3900	0.9880	0.3877	-0.4011	-0.3547
2.4000	0.9838	0.3842	-0.4415	-0.3567
2.4100	0.9792	0.3806	-0.4817	-0.3586
2.4200	0.9741	0.3770	-0.5216	-0.3604
2.4300	0.9687	0.3734	-0.5613	-0.3621
2.4400	0.9629	0.3698	-0.6005	-0.3638
2.4500	0.9567	0.3661	-0.6393	-0.3654
2.4600	0.9501	0.3624	-0.6775	-0.3670
2.4700	0.9431	0.3588	-0.7151	-0.3685
2.4800	0.9357	0.3551	-0.7519	-0.3699
2.4900	0.9280	0.3514	-0.7878	-0.3713
2.5000	0.9200	0.3477	-0.8226	-0.3727
2.5100	0.9116	0.3439	-0.8564	-0.3740
2.5200	0.9028	0.3402	-0.8889	-0.3753
2.5300	0.8938	0.3364	-0.9200	-0.3765
2.5400	0.8845	0.3327	-0.9495	-0.3777
2.5500	0.8749	0.3289	-0.9774	-0.3789
2.5600	0.8650	0.3251	-1.0034	-0.3801
2.5700	0.8548	0.3213	-1.0273	-0.3813
2.5800	0.8445	0.3175	-1.0491	-0.3824
2.5900	0.8339	0.3136	-1.0685	-0.3836
2.6000	0.8231	0.3098	-1.0865	-0.3848
2.6100	0.8121	0.3059	-1.1041	-0.3859
2.6200	0.8010	0.3021	-1.1210	-0.3870
2.6300	0.7897	0.2982	-1.1373	-0.3882
2.6400	0.7782	0.2943	-1.1529	-0.3893
2.6500	0.7666	0.2904	-1.1678	-0.3904
2.6600	0.7549	0.2865	-1.1817	-0.3916
2.6700	0.7430	0.2826	-1.1947	-0.3927
2.6800	0.7310	0.2786	-1.2068	-0.3939
2.6900	0.7189	0.2747	-1.2178	-0.3950
2.7000	0.7066	0.2707	-1.2278	-0.3962
2.7100	0.6943	0.2668	-1.2366	-0.3974
2.7200	0.6820	0.2628	-1.2443	-0.3986
2.7300	0.6695	0.2588	-1.2508	-0.3998
2.7400	0.6570	0.2548	-1.2561	-0.4010
2.7500	0.6444	0.2508	-1.2601	-0.4023
2.7600	0.6319	0.2468	-1.2628	-0.4035
2.7700	0.6192	0.2427	-1.2643	-0.4048
2.7800	0.6066	0.2387	-1.2645	-0.4061
2.7900	0.5940	0.2346	-1.2634	-0.4074
2.8000	0.5814	0.2305	-1.2611	-0.4087
2.8100	0.5688	0.2264	-1.2574	-0.4100
2.8200	0.5562	0.2223	-1.2525	-0.4113
2.8300	0.5437	0.2182	-1.2463	-0.4127
2.8400	0.5313	0.2140	-1.2388	-0.4140
2.8500	0.5189	0.2099	-1.2302	-0.4154
2.8600	0.5066	0.2057	-1.2203	-0.4167
2.8700	0.4945	0.2016	-1.2093	-0.4181
2.8800	0.4824	0.1974	-1.1972	-0.4194
2.8900	0.4705	0.1932	-1.1841	-0.4208
2.9000	0.4587	0.1890	-1.1699	-0.4221
2.9100	0.4470	0.1847	-1.1547	-0.4234
2.9200	0.4355	0.1805	-1.1387	-0.4247
2.9300	0.4242	0.1763	-1.1210	-0.4260
2.9400	0.4131	0.1720	-1.1016	-0.4273
2.9500	0.4022	0.1677	-1.0806	-0.4285
2.9600	0.3915	0.1634	-1.0582	-0.4297
2.9700	0.3811	0.1591	-1.0344	-0.4309
2.9800	0.3708	0.1548	-1.0096	-0.4320
2.9900	0.3609	0.1505	-0.9837	-0.4332
3.0000	0.3511	0.1462	-0.9569	-0.4342
3.0100	0.3417	0.1418	-0.9293	-0.4352
3.0200	0.3325	0.1375	-0.9011	-0.4362
3.0300	0.3235	0.1331	-0.8724	-0.4371
3.0400	0.3149	0.1287	-0.8431	-0.4380
3.0500	0.3066	0.1243	-0.8136	-0.4388
3.0600	0.2985	0.1199	-0.7837	-0.4395
3.0700	0.2908	0.1155	-0.7537	-0.4402
3.0800	0.2833	0.1111	-0.7235	-0.4408
3.0900	0.2762	0.1067	-0.6932	-0.4413
3.1000	0.2694	0.1023	-0.6630	-0.4417
3.1100	0.2629	0.0979	-0.6328	-0.4420
3.1200	0.2567	0.0935	-0.6027	-0.4423
3.1300	0.2508	0.0890	-0.5727	-0.4424
3.1400	0.2452	0.0846	-0.5428	-0.4425
3.1500	0.2399	0.0802	-0.5131	-0.4424
3.1600	0.2350	0.0758	-0.4836	-0.4422
3.1700	0.2303	0.0713	-0.4543	-0.4419
3.1800	0.2260	0.0669	-0.4251	-0.4415
3.1900	0.2220	0.0625	-0.3961	-0.4410
3.2000	0.2182	0.0581	-0.3673	-0.4403
3.2100	0.2148	0.0537	-0.3387	-0.4395
3.2200	0.2116	0.0493	-0.3101	-0.4386
3.2300	0.2087	0.0449	-0.2817	-0.4375
3.2400	0.2061	0.0406	-0.2532	-0.4363
3.2500	0.2037	0.0362	-0.2248	-0.4349
3.2600	0.2016	0.0319	-0.1963	-0.4333
3.2700	0.1998	0.0275	-0.1677	-0.4316
3.2800	0.1983	0.0232	-0.1393	-0.4297
3.2900	0.1971	0.0189	-0.1114	-0.4277
3.3000	0.1961	0.0147	-0.0841	-0.4255
3.3100	0.1954	0.0104	-0.0577	-0.4231
3.3200	0.1949	0.0062	-0.0323	-0.4206
3.3300	0.1947	0.0020	-0.0080	-0.4179
3.3400	0.1947	-0.0021	0.0151	-0.4150
3.3500	0.1950	-0.0063	0.0370	-0.4119
3.3600	0.1954	-0.0104	0.0576	-0.4087
3.3700	0.1961	-0.0145	0.0770	-0.4053
3.3800	0.1970	-0.0185	0.0952	-0.4016
3.3900	0.1980	-0.0225	0.1123	-0.3979
3.4000	0.1992	-0.0264	0.1284	-0.3939
3.4100	0.2006	-0.0304	0.1437	-0.3897
3.4200	0.2021	-0.0342	0.1585	-0.3854
3.4300	0.2038	-0.0381	0.1728	-0.3808
3.4400	0.2056	-0.0419	0.1869	-0.3761
3.4500	0.2075	-0.0456	0.2007	-0.3712
3.4600	0.2096	-0.0493	0.2140	-0.3661
3.4700	0.2118	-0.0529	0.2268	-0.3608
3.4800	0.2141	-0.0565	0.2390	-0.3553
3.4900	0.2166	-0.0600	0.2504	-0.3497
3.5000	0.2192	-0.0635	0.2611	-0.3439
3.5100	0.2218	-0.0669	0.2708	-0.3378
3.5200	0.2246	-0.0702	0.2796	-0.3316
3.5300	0.2274	-0.0735	0.2873	-0.3253
3.5400	0.2303	-0.0768	0.2940	-0.3187
3.5500	0.2333	-0.0799	0.2994	-0.3120
3.5600	0.2363	-0.0830	0.3036	-0.3051
3.5700	0.2393	-0.0860	0.3064	-0.2980
3.5800	0.2424	-0.0889	0.3079	-0.2907
3.5900	0.2455	-0.0918	0.3080	-0.2833
3.6000	0.2486	-0.0946	0.3066	-0.2757
3.6100	0.2516	-0.0973	0.3037	-0.2680
3.6200	0.2546	-0.1000	0.2996	-0.2601
3.6300	0.2576	-0.1025	0.2946	-0.2520
3.6400	0.2605	-0.1050	0.2888	-0.2438
3.6500	0.2633	-0.1074	0.2826	-0.2355
3.6600	0.2662	-0.1097	0.2761	-0.2270
3.6700	0.2689	-0.1120	0.2695	-0.2184
3.6800	0.2716	-0.1141	0.2628	-0.2097
3.6900	0.2742	-0.1162	0.2562	-0.2008
3.7000	0.2768	-0.1181	0.2499	-0.1918
3.7100	0.2793	-0.1200	0.2438	-0.1827
3.7200	0.2817	-0.1218	0.2379	-0.1735
3.7300	0.2841	-0.1235	0.2323	-0.1641
3.7400	0.2864	-0.1250	0.2270	-0.1547
3.7500	0.2886	-0.1265	0.2219	-0.1452
3.7600	0.2908	-0.1279	0.2170	-0.1356
3.7700	0.2929	-0.1293	0.2121	-0.1259
3.7800	0.2950	-0.1305	0.2071	-0.1161
3.7900	0.2970	-0.1316	0.2019	-0.1062
3.8000	0.2989	-0.1326	0.1963	-0.0963
3.8100	0.3008	-0.1335	0.1901	-0.0863
3.8200	0.3027	-0.1343	0.1831	-0.0762
3.8300	0.3045	-0.1350	0.1753	-0.0661
3.8400	0.3062	-0.1356	0.1666	-0.0559
3.8500	0.3079	-0.1361	0.1572	-0.0457
3.8600	0.3094	-0.1366	0.1470	-0.0355
3.8700	0.3108	-0.1369	0.1361	-0.0252
3.8800	0.3121	-0.1371	0.1245	-0.0148
3.8900	0.3133	-0.1372	0.1123	-0.0045
3.9000	0.3144	-0.1371	0.0995	0.0059
3.9100	0.3153	-0.1370	0.0862	0.0162
3.9200	0.3161	-0.1368	0.0724	0.0266
3.9300	0.3167	-0.1365	0.0583	0.0370
3.9400	0.3172	-0.1361	0.0438	0.0473
3.9500	0.3176	-0.1356	0.0290	0.0577
3.9600	0.3178	-0.1349	0.0141	0.0680
3.9700	0.3179	-0.1342	-0.0009	0.0783
3.9800	0.3178	-0.1334	-0.0159	0.0886
3.9900	0.3175	-0.1324	-0.0309	0.0988
4.0000	0.3171	-0.1314	-0.0456	0.1090
4.0100	0.3166	-0.1302	-0.0601	0.1191
4.0200	0.3159	-0.1290	-0.0741	0.1292
4.0300	0.3151	-0.1277	-0.0877	0.1391
4.0400	0.3142	-0.1262	-0.1007	0.1491
4.0500	0.3131	-0.1247	-0.1127	0.1589
4.0600	0.3120	-0.1230	-0.1236	0.1686
4.0700	0.3107	-0.1213	-0.1335	0.1783
4.0800	0.3093	-0.1195	-0.1427	0.1879
4.0900	0.3079	-0.1175	-0.1512	0.1973
4.1000	0.3063	-0.1155	-0.1593	0.2067
4.1100	0.3047	-0.1134	-0.1668	0.2159
4.1200	0.3030	-0.1112	-0.1741	0.2251
4.1300	0.3012	-0.1089	-0.1811	0.2341
4.1400	0.2993	-0.1065	-0.1879	0.2429
4.1500	0.2974	-0.1041	-0.1946	0.2517
4.1600	0.2954	-0.1015	-0.2011	0.2603
4.1700	0.2933	-0.0989	-0.2075	0.2688
4.1800	0.2911	-0.0961	-0.2139	0.2771
4.1900	0.2889	-0.0933	-0.2201	0.2853
4.2000	0.2867	-0.0904	-0.2262	0.2933
4.2100	0.2844	-0.0874	-0.2321	0.3011
4.2200	0.2820	-0.0844	-0.2379	0.3088
4.2300	0.2796	-0.0813	-0.2433	0.3163
4.2400	0.2772	-0.0781	-0.2483	0.3237
4.2500	0.2747	-0.0748	-0.2529	0.3309
4.2600	0.2722	-0.0714	-0.2569	0.3379
4.2700	0.2696	-0.0680	-0.2602	0.3447
4.2800	0.2670	-0.0646	-0.2627	0.3513
4.2900	0.2644	-0.0610	-0.2641	0.3578
4.3000	0.2618	-0.0574	-0.2644	0.3641
4.3100	0.2592	-0.0537	-0.2635	0.3701
4.3200	0.2565	-0.0500	-0.2615	0.3760
4.3300	0.2539	-0.0462	-0.2585	0.3817
4.3400	0.2514	-0.0424	-0.2545	0.3872
4.3500	0.2488	-0.0385	-0.2495	0.3924
4.3600	0.2464	-0.0345	-0.2436	0.3975
4.3700	0.2440	-0.0305	-0.2368	0.4024
4.3800	0.2417	-0.0265	-0.2291	0.4070
4.3900	0.2394	-0.0224	-0.2207	0.4115
4.4000	0.2373	-0.0182	-0.2115	0.4158
4.4100	0.2352	-0.0141	-0.2017	0.4198
4.4200	0.2332	-0.0098	-0.1914	0.4236
4.4300	0.2314	-0.0056	-0.1806	0.4273
4.4400	0.2296	-0.0013	-0.1693	0.4307
4.4500	0.2280	0.0030	-0.1579	0.4339
4.4600	0.2265	0.0074	-0.1462	0.4369
4.4700	0.2250	0.0118	-0.1345	0.4397
4.4800	0.2238	0.0162	-0.1229	0.4423
4.4900	0.2226	0.0206	-0.1114	0.4447
4.5000	0.2215	0.0251	-0.1003	0.4469
4.5100	0.2206	0.0295	-0.0897	0.4489
4.5200	0.2197	0.0340	-0.0792	0.4506
4.5300	0.2189	0.0386	-0.0686	0.4522
4.5400	0.2183	0.0431	-0.0574	0.4536
4.5500	0.2178	0.0476	-0.0455	0.4548
4.5600	0.2174	0.0522	-0.0326	0.4558
4.5700	0.2172	0.0567	-0.0186	0.4566
4.5800	0.2171	0.0613	-0.0033	0.4571
4.5900	0.2172	0.0659	0.0134	0.4575
4.6000	0.2174	0.0705	0.0315	0.4577
4.6100	0.2179	0.0750	0.0511	0.4578
4.6200	0.2185	0.0796	0.0720	0.4576
4.6300	0.2193	0.0842	0.0943	0.4572
4.6400	0.2204	0.0888	0.1178	0.4567
4.6500	0.2217	0.0933	0.1423	0.4560
4.6600	0.2232	0.0979	0.1676	0.4551
4.6700	0.2250	0.1024	0.1935	0.4541
4.6800	0.2270	0.1070	0.2197	0.4528
4.6900	0.2293	0.1115	0.2458	0.4515
4.7000	0.2319	0.1160	0.2715	0.4500
4.7100	0.2347	0.1205	0.2964	0.4483
4.7200	0.2378	0.1250	0.3207	0.4465
4.7300	0.2411	0.1294	0.3445	0.4445
4.7400	0.2447	0.1338	0.3678	0.4424
4.7500	0.2485	0.1383	0.3908	0.4402
4.7600	0.2525	0.1426	0.4135	0.4378
4.7700	0.2567	0.1470	0.4361	0.4353
4.7800	0.2612	0.1514	0.4585	0.4327
4.7900	0.2659	0.1557	0.4809	0.4300
4.8000	0.2709	0.1600	0.5032	0.4272
4.8100	0.2760	0.1642	0.5255	0.4243
4.8200	0.2814	0.1684	0.5479	0.4212
4.8300	0.2870	0.1726	0.5702	0.4181
4.8400	0.2928	0.1768	0.5927	0.4149
4.8500	0.2988	0.1809	0.6151	0.4115
4.8600	0.3051	0.1850	0.6375	0.4082
4.8700	0.3116	0.1891	0.6599	0.4047
4.8800	0.3183	0.1931	0.6821	0.4011
4.8900	0.3252	0.1971	0.7043	0.3975
4.9000	0.3324	0.2011	0.7262	0.3938
4.9100	0.3397	0.2050	0.7472	0.3901
4.9200	0.3473	0.2089	0.7673	0.3863
4.9300	0.3551	0.2127	0.7864	0.3824
4.9400	0.3630	0.2165	0.8046	0.3785
4.9500	0.3711	0.2203	0.8219	0.3746
4.9600	0.3794	0.2240	0.8384	0.3706
4.9700	0.3879	0.2277	0.8540	0.3666
4.9800	0.3965	0.2314	0.8688	0.3625
4.9900	0.4052	0.2350	0.8828	0.3584
5.0000	0.4141	0.2385	0.8961	0.3544
5.0100	0.4231	0.2420	0.9085	0.3502
5.0200	0.4323	0.2455	0.9203	0.3461
5.0300	0.4415	0.2490	0.9313	0.3420
5.0400	0.4509	0.2524	0.9417	0.3378
5.0500	0.4604	0.2557	0.9514	0.3337
5.0600	0.4700	0.2590	0.9605	0.3295
5.0700	0.4796	0.2623	0.9690	0.3254
5.0800	0.4894	0.2655	0.9769	0.3212
5.0900	0.4992	0.2687	0.9843	0.3171
5.1000	0.5091	0.2719	0.9911	0.3130
5.1100	0.5191	0.2750	0.9974	0.3089
5.1200	0.5291	0.2781	1.0033	0.3048
5.1300	0.5391	0.2811	1.0087	0.3007
5.1400	0.5492	0.2841	1.0133	0.2966
5.1500	0.5594	0.2870	1.0166	0.2926
5.1600	0.5696	0.2899	1.0187	0.2885
5.1700	0.5798	0.2928	1.0196	0.2845
5.1800	0.5900	0.2956	1.0194	0.2806
5.1900	0.6002	0.2984	1.0180	0.2766
5.2000	0.6103	0.3011	1.0156	0.2727
5.2100	0.6205	0.3039	1.0122	0.2688
5.2200	0.6306	0.3065	1.0077	0.2650
5.2300	0.6406	0.3092	1.0022	0.2612
5.2400	0.6506	0.3117	0.9958	0.2574
5.2500	0.6606	0.3143	0.9884	0.2537
5.2600	0.6704	0.3168	0.9800	0.2500
5.2700	0.6802	0.3193	0.9706	0.2463
5.2800	0.6898	0.3217	0.9602	0.2427
5.2900	0.6994	0.3242	0.9488	0.2391
5.3000	0.7088	0.3265	0.9363	0.2356
5.3100	0.7181	0.3289	0.9228	0.2321
5.3200	0.7272	0.3312	0.9082	0.2286
5.3300	0.7362	0.3334	0.8925	0.2252
5.3400	0.7451	0.3357	0.8756	0.2218
5.3500	0.7537	0.3379	0.8574	0.2184
