t	x1	x2	dx1	dx2	x1_rel	x2_rel
60.7900	0.6263	0.0752	0.1897	0.2957	0.5511	0.0752
60.8000	0.6280	0.0782	0.1554	0.3016	0.5498	0.0782
60.8100	0.6293	0.0812	0.1211	0.3073	0.5481	0.0812
60.8200	0.6304	0.0843	0.0870	0.3129	0.5461	0.0843
60.8300	0.6310	0.0875	0.0530	0.3183	0.5436	0.0875
60.8400	0.6314	0.0907	0.0192	0.3237	0.5407	0.0907
60.8500	0.6314	0.0939	-0.0143	0.3289	0.5374	0.0939
60.8600	0.6311	0.0973	-0.0475	0.3340	0.5338	0.0973
60.8700	0.6304	0.1006	-0.0802	0.3389	0.5298	0.1006
60.8800	0.6294	0.1040	-0.1124	0.3436	0.5254	0.1040
60.8900	0.6282	0.1075	-0.1440	0.3482	0.5207	0.1075
60.9000	0.6266	0.1110	-0.1748	0.3527	0.5156	0.1110
60.9100	0.6247	0.1146	-0.2046	0.3569	0.5101	0.1146
60.9200	0.6225	0.1182	-0.2334	0.3610	0.5044	0.1182
60.9300	0.6200	0.1218	-0.2610	0.3649	0.4983	0.1218
60.9400	0.6173	0.1255	-0.2874	0.3685	0.4918	0.1255
60.9500	0.6143	0.1292	-0.3125	0.3720	0.4851	0.1292
60.9600	0.6111	0.1329	-0.3365	0.3753	0.4782	0.1329
60.9700	0.6076	0.1367	-0.3592	0.3784	0.4709	0.1367
60.9800	0.6039	0.1405	-0.3808	0.3813	0.4634	0.1405
60.9900	0.6000	0.1443	-0.4011	0.3839	0.4557	0.1443
61.0000	0.5959	0.1481	-0.4203	0.3863	0.4477	0.1481
61.0100	0.5916	0.1520	-0.4382	0.3885	0.4396	0.1520
61.0200	0.5871	0.1559	-0.4549	0.3905	0.4312	0.1559
61.0300	0.5825	0.1598	-0.4704	0.3922	0.4226	0.1598
61.0400	0.5777	0.1637	-0.4846	0.3937	0.4139	0.1637
61.0500	0.5728	0.1677	-0.4976	0.3950	0.4051	0.1677
61.0600	0.5677	0.1716	-0.5092	0.3960	0.3961	0.1716
61.0700	0.5626	0.1756	-0.5196	0.3968	0.3870	0.1756
61.0800	0.5573	0.1796	-0.5285	0.3973	0.3777	0.1796
61.0900	0.5520	0.1836	-0.5361	0.3976	0.3684	0.1836
61.1000	0.5466	0.1875	-0.5423	0.3977	0.3591	0.1875
61.1100	0.5411	0.1915	-0.5470	0.3974	0.3496	0.1915
61.1200	0.5357	0.1955	-0.5501	0.3970	0.3402	0.1955
61.1300	0.5302	0.1995	-0.5518	0.3963	0.3307	0.1995
61.1400	0.5246	0.2034	-0.5518	0.3953	0.3212	0.2034
61.1500	0.5191	0.2074	-0.5501	0.3941	0.3118	0.2074
61.1600	0.5137	0.2113	-0.5467	0.3927	0.3024	0.2113
61.1700	0.5082	0.2152	-0.5415	0.3910	0.2930	0.2152
61.1800	0.5028	0.2191	-0.5347	0.3891	0.2837	0.2191
61.1900	0.4975	0.2230	-0.5264	0.3869	0.2745	0.2230
61.2000	0.4923	0.2269	-0.5166	0.3845	0.2654	0.2269
61.2100	0.4871	0.2307	-0.5053	0.3819	0.2564	0.2307
61.2200	0.4821	0.2345	-0.4925	0.3790	0.2476	0.2345
61.2300	0.4772	0.2383	-0.4782	0.3759	0.2389	0.2383
61.2400	0.4725	0.2420	-0.4625	0.3726	0.2304	0.2420
61.2500	0.4679	0.2457	-0.4454	0.3690	0.2222	0.2457
61.2600	0.4635	0.2494	-0.4269	0.3652	0.2141	0.2494
61.2700	0.4593	0.2530	-0.4070	0.3612	0.2063	0.2530
61.2800	0.4554	0.2566	-0.3859	0.3570	0.1987	0.2566
61.2900	0.4516	0.2602	-0.3635	0.3526	0.1915	0.2602
61.3000	0.4481	0.2637	-0.3399	0.3480	0.1844	0.2637
61.3100	0.4449	0.2671	-0.3152	0.3432	0.1777	0.2671
61.3200	0.4419	0.2705	-0.2895	0.3382	0.1713	0.2705
61.3300	0.4391	0.2739	-0.2627	0.3330	0.1652	0.2739
61.3400	0.4367	0.2772	-0.2350	0.3276	0.1595	0.2772
61.3500	0.4345	0.2804	-0.2065	0.3221	0.1540	0.2804
61.3600	0.4326	0.2836	-0.1773	0.3164	0.1490	0.2836
61.3700	0.4310	0.2868	-0.1474	0.3105	0.1442	0.2868
61.3800	0.4297	0.2898	-0.1169	0.3045	0.1399	0.2898
61.3900	0.4287	0.2929	-0.0861	0.2984	0.1358	0.2929
61.4000	0.4280	0.2958	-0.0548	0.2920	0.1322	0.2958
61.4100	0.4276	0.2987	-0.0234	0.2856	0.1289	0.2987
61.4200	0.4276	0.3015	0.0082	0.2791	0.1260	0.3015
61.4300	0.4278	0.3043	0.0397	0.2724	0.1235	0.3043
61.4400	0.4284	0.3070	0.0711	0.2656	0.1214	0.3070
61.4500	0.4292	0.3096	0.1020	0.2588	0.1196	0.3096
61.4600	0.4304	0.3121	0.1318	0.2518	0.1182	0.3121
61.4700	0.4318	0.3146	0.1606	0.2448	0.1172	0.3146
61.4800	0.4335	0.3170	0.1884	0.2377	0.1165	0.3170
61.4900	0.4355	0.3194	0.2155	0.2305	0.1162	0.3194
61.5000	0.4378	0.3216	0.2420	0.2232	0.1162	0.3216
61.5100	0.4403	0.3238	0.2680	0.2159	0.1165	0.3238
61.5200	0.4432	0.3260	0.2935	0.2086	0.1172	0.3260
61.5300	0.4462	0.3280	0.3187	0.2012	0.1182	0.3280
61.5400	0.4496	0.3300	0.3436	0.1937	0.1196	0.3300
61.5500	0.4532	0.3319	0.3682	0.1863	0.1213	0.3319
61.5600	0.4570	0.3337	0.3926	0.1788	0.1233	0.3337
61.5700	0.4611	0.3355	0.4167	0.1713	0.1256	0.3355
61.5800	0.4654	0.3371	0.4406	0.1637	0.1283	0.3371
61.5900	0.4700	0.3387	0.4643	0.1562	0.1312	0.3387
61.6000	0.4748	0.3403	0.4877	0.1487	0.1345	0.3403
61.6100	0.4798	0.3417	0.5107	0.1412	0.1381	0.3417
61.6200	0.4850	0.3431	0.5333	0.1337	0.1419	0.3431
61.6300	0.4905	0.3444	0.5554	0.1262	0.1461	0.3444
61.6400	0.4961	0.3456	0.5769	0.1188	0.1505	0.3456
61.6500	0.5020	0.3468	0.5976	0.1114	0.1552	0.3468
61.6600	0.5080	0.3478	0.6175	0.1040	0.1602	0.3478
61.6700	0.5143	0.3488	0.6363	0.0967	0.1654	0.3488
61.6800	0.5207	0.3498	0.6539	0.0895	0.1709	0.3498
61.6900	0.5273	0.3506	0.6702	0.0823	0.1766	0.3506
61.7000	0.5340	0.3514	0.6849	0.0751	0.1826	0.3514
61.7100	0.5409	0.3521	0.6981	0.0680	0.1888	0.3521
61.7200	0.5480	0.3528	0.7105	0.0610	0.1952	0.3528
61.7300	0.5552	0.3533	0.7221	0.0541	0.2018	0.3533
61.7400	0.5625	0.3539	0.7329	0.0473	0.2086	0.3539
61.7500	0.5699	0.3543	0.7428	0.0405	0.2156	0.3543
61.7600	0.5774	0.3547	0.7519	0.0339	0.2227	0.3547
61.7700	0.5850	0.3550	0.7599	0.0273	0.2300	0.3550
61.7800	0.5926	0.3552	0.7671	0.0208	0.2374	0.3552
61.7900	0.6004	0.3554	0.7732	0.0145	0.2450	0.3554
61.8000	0.6081	0.3555	0.7783	0.0082	0.2527	0.3555
61.8100	0.6160	0.3555	0.7824	0.0021	0.2604	0.3555
61.8200	0.6238	0.3555	0.7855	-0.0039	0.2683	0.3555
61.8300	0.6317	0.3555	0.7874	-0.0098	0.2762	0.3555
61.8400	0.6396	0.3553	0.7883	-0.0156	0.2842	0.3553
61.8500	0.6474	0.3552	0.7880	-0.0213	0.2923	0.3552
61.8600	0.6553	0.3549	0.7866	-0.0268	0.3004	0.3549
61.8700	0.6631	0.3546	0.7840	-0.0322	0.3085	0.3546
61.8800	0.6709	0.3543	0.7803	-0.0375	0.3167	0.3543
61.8900	0.6787	0.3539	0.7754	-0.0427	0.3248	0.3539
61.9000	0.6864	0.3534	0.7693	-0.0477	0.3330	0.3534
61.9100	0.6940	0.3529	0.7620	-0.0526	0.3411	0.3529
61.9200	0.7016	0.3524	0.7535	-0.0573	0.3492	0.3524
61.9300	0.7090	0.3518	0.7438	-0.0619	0.3573	0.3518
61.9400	0.7164	0.3511	0.7328	-0.0664	0.3653	0.3511
61.9500	0.7236	0.3505	0.7207	-0.0708	0.3732	0.3505
61.9600	0.7308	0.3497	0.7073	-0.0750	0.3810	0.3497
61.9700	0.7377	0.3490	0.6926	-0.0791	0.3888	0.3490
61.9800	0.7446	0.3481	0.6767	-0.0830	0.3964	0.3481
61.9900	0.7513	0.3473	0.6596	-0.0869	0.4040	0.3473
62.0000	0.7578	0.3464	0.6421	-0.0905	0.4114	0.3464
62.0100	0.7641	0.3455	0.6248	-0.0941	0.4186	0.3455
62.0200	0.7703	0.3445	0.6075	-0.0975	0.4258	0.3445
62.0300	0.7763	0.3435	0.5902	-0.1008	0.4328	0.3435
62.0400	0.7822	0.3425	0.5728	-0.1040	0.4397	0.3425
62.0500	0.7878	0.3414	0.5552	-0.1070	0.4464	0.3414
62.0600	0.7933	0.3404	0.5374	-0.1100	0.4530	0.3404
62.0700	0.7986	0.3392	0.5192	-0.1128	0.4594	0.3392
62.0800	0.8037	0.3381	0.5008	-0.1154	0.4656	0.3381
62.0900	0.8086	0.3369	0.4820	-0.1180	0.4717	0.3369
62.1000	0.8133	0.3357	0.4628	-0.1204	0.4776	0.3357
62.1100	0.8178	0.3345	0.4431	-0.1227	0.4833	0.3345
62.1200	0.8222	0.3333	0.4231	-0.1249	0.4889	0.3333
62.1300	0.8263	0.3320	0.4025	-0.1270	0.4942	0.3320
62.1400	0.8302	0.3307	0.3815	-0.1290	0.4994	0.3307
62.1500	0.8338	0.3294	0.3601	-0.1308	0.5044	0.3294
62.1600	0.8373	0.3281	0.3383	-0.1326	0.5092	0.3281
62.1700	0.8406	0.3268	0.3160	-0.1342	0.5138	0.3268
62.1800	0.8436	0.3255	0.2934	-0.1358	0.5181	0.3255
62.1900	0.8464	0.3241	0.2704	-0.1372	0.5223	0.3241
62.2000	0.8490	0.3227	0.2471	-0.1386	0.5263	0.3227
62.2100	0.8513	0.3213	0.2236	-0.1398	0.5300	0.3213
62.2200	0.8535	0.3199	0.1999	-0.1410	0.5335	0.3199
62.2300	0.8553	0.3185	0.1761	-0.1421	0.5368	0.3185
62.2400	0.8570	0.3171	0.1523	-0.1431	0.5399	0.3171
62.2500	0.8584	0.3156	0.1285	-0.1440	0.5427	0.3156
62.2600	0.8596	0.3142	0.1048	-0.1448	0.5454	0.3142
62.2700	0.8605	0.3128	0.0812	-0.1456	0.5478	0.3128
62.2800	0.8612	0.3113	0.0575	-0.1463	0.5499	0.3113
62.2900	0.8617	0.3098	0.0336	-0.1469	0.5519	0.3098
62.3000	0.8619	0.3084	0.0094	-0.1475	0.5536	0.3084
62.3100	0.8619	0.3069	-0.0152	-0.1479	0.5550	0.3069
62.3200	0.8616	0.3054	-0.0404	-0.1484	0.5562	0.3054
62.3300	0.8611	0.3039	-0.0662	-0.1488	0.5571	0.3039
62.3400	0.8602	0.3024	-0.0926	-0.1491	0.5578	0.3024
62.3500	0.8591	0.3009	-0.1198	-0.1494	0.5582	0.3009
62.3600	0.8578	0.2994	-0.1478	-0.1496	0.5583	0.2994
62.3700	0.8561	0.2979	-0.1765	-0.1498	0.5582	0.2979
62.3800	0.8542	0.2964	-0.2059	-0.1499	0.5577	0.2964
62.3900	0.8519	0.2949	-0.2361	-0.1500	0.5570	0.2949
62.4000	0.8494	0.2934	-0.2670	-0.1501	0.5560	0.2934
62.4100	0.8466	0.2919	-0.2985	-0.1502	0.5546	0.2919
62.4200	0.8434	0.2904	-0.3306	-0.1502	0.5530	0.2904
62.4300	0.8399	0.2889	-0.3632	-0.1503	0.5510	0.2889
62.4400	0.8362	0.2874	-0.3961	-0.1503	0.5487	0.2874
62.4500	0.8321	0.2859	-0.4294	-0.1503	0.5461	0.2859
62.4600	0.8276	0.2844	-0.4627	-0.1503	0.5432	0.2844
62.4700	0.8229	0.2829	-0.4961	-0.1503	0.5400	0.2829
62.4800	0.8178	0.2814	-0.5292	-0.1504	0.5364	0.2814
62.4900	0.8124	0.2799	-0.5620	-0.1504	0.5325	0.2799
62.5000	0.8066	0.2784	-0.5942	-0.1505	0.5282	0.2784
62.5100	0.8005	0.2769	-0.6258	-0.1505	0.5236	0.2769
62.5200	0.7941	0.2754	-0.6569	-0.1507	0.5187	0.2754
62.5300	0.7873	0.2739	-0.6874	-0.1508	0.5135	0.2739
62.5400	0.7803	0.2724	-0.7171	-0.1510	0.5079	0.2724
62.5500	0.7730	0.2709	-0.7460	-0.1512	0.5021	0.2709
62.5600	0.7654	0.2694	-0.7738	-0.1515	0.4961	0.2694
62.5700	0.7575	0.2678	-0.8004	-0.1518	0.4897	0.2678
62.5800	0.7494	0.2663	-0.8259	-0.1521	0.4831	0.2663
62.5900	0.7411	0.2648	-0.8499	-0.1526	0.4763	0.2648
62.6000	0.7325	0.2633	-0.8725	-0.1530	0.4692	0.2633
62.6100	0.7237	0.2617	-0.8936	-0.1536	0.4620	0.2617
62.6200	0.7147	0.2602	-0.9131	-0.1542	0.4545	0.2602
62.6300	0.7055	0.2586	-0.9309	-0.1549	0.4468	0.2586
62.6400	0.6961	0.2571	-0.9470	-0.1556	0.4390	0.2571
62.6500	0.6866	0.2555	-0.9614	-0.1565	0.4311	0.2555
62.6600	0.6769	0.2540	-0.9740	-0.1574	0.4230	0.2540
62.6700	0.6671	0.2524	-0.9848	-0.1583	0.4147	0.2524
62.6800	0.6572	0.2508	-0.9938	-0.1594	0.4064	0.2508
62.6900	0.6472	0.2492	-1.0010	-0.1605	0.3980	0.2492
62.7000	0.6372	0.2476	-1.0063	-0.1617	0.3896	0.2476
62.7100	0.6271	0.2460	-1.0099	-0.1630	0.3811	0.2460
62.7200	0.6169	0.2443	-1.0117	-0.1644	0.3726	0.2443
62.7300	0.6068	0.2427	-1.0118	-0.1658	0.3641	0.2427
62.7400	0.5966	0.2410	-1.0103	-0.1674	0.3556	0.2410
62.7500	0.5865	0.2393	-1.0071	-0.1690	0.3472	0.2393
62.7600	0.5764	0.2376	-1.0024	-0.1706	0.3388	0.2376
62.7700	0.5664	0.2359	-0.9963	-0.1724	0.3305	0.2359
62.7800	0.5565	0.2342	-0.9895	-0.1742	0.3223	0.2342
62.7900	0.5466	0.2324	-0.9819	-0.1761	0.3142	0.2324
62.8000	0.5368	0.2307	-0.9736	-0.1780	0.3061	0.2307
62.8100	0.5271	0.2289	-0.9645	-0.1800	0.2982	0.2289
62.8200	0.5174	0.2271	-0.9547	-0.1821	0.2904	0.2271
62.8300	0.5079	0.2253	-0.9441	-0.1842	0.2827	0.2253
62.8400	0.4985	0.2234	-0.9326	-0.1864	0.2751	0.2234
62.8500	0.4892	0.2215	-0.9204	-0.1887	0.2677	0.2215
62.8600	0.4801	0.2196	-0.9074	-0.1910	0.2604	0.2196
62.8700	0.4711	0.2177	-0.8935	-0.1933	0.2534	0.2177
62.8800	0.4622	0.2158	-0.8789	-0.1957	0.2464	0.2158
62.8900	0.4535	0.2138	-0.8634	-0.1982	0.2397	0.2138
62.9000	0.4449	0.2118	-0.8471	-0.2007	0.2331	0.2118
62.9100	0.4366	0.2098	-0.8301	-0.2032	0.2268	0.2098
62.9200	0.4284	0.2077	-0.8122	-0.2058	0.2207	0.2077
62.9300	0.4204	0.2057	-0.7936	-0.2083	0.2147	0.2057
62.9400	0.4126	0.2036	-0.7742	-0.2110	0.2090	0.2036
62.9500	0.4050	0.2014	-0.7541	-0.2136	0.2035	0.2014
62.9600	0.3975	0.1993	-0.7334	-0.2162	0.1983	0.1993
62.9700	0.3903	0.1971	-0.7119	-0.2189	0.1932	0.1971
62.9800	0.3834	0.1949	-0.6898	-0.2216	0.1885	0.1949
62.9900	0.3766	0.1927	-0.6670	-0.2243	0.1839	0.1927
63.0000	0.3701	0.1904	-0.6437	-0.2270	0.1797	0.1904
63.0100	0.3638	0.1881	-0.6199	-0.2296	0.1756	0.1881
63.0200	0.3577	0.1858	-0.5955	-0.2323	0.1719	0.1858
63.0300	0.3519	0.1835	-0.5708	-0.2350	0.1684	0.1835
63.0400	0.3463	0.1811	-0.5457	-0.2376	0.1652	0.1811
63.0500	0.3410	0.1787	-0.5204	-0.2402	0.1622	0.1787
63.0600	0.3359	0.1763	-0.4950	-0.2428	0.1596	0.1763
63.0700	0.3311	0.1739	-0.4694	-0.2453	0.1572	0.1739
63.0800	0.3265	0.1714	-0.4438	-0.2479	0.1551	0.1714
63.0900	0.3222	0.1689	-0.4181	-0.2503	0.1533	0.1689
63.1000	0.3182	0.1664	-0.3924	-0.2528	0.1518	0.1664
63.1100	0.3144	0.1639	-0.3667	-0.2551	0.1505	0.1639
63.1200	0.3108	0.1613	-0.3411	-0.2575	0.1495	0.1613
63.1300	0.3075	0.1587	-0.3156	-0.2597	0.1488	0.1587
63.1400	0.3045	0.1561	-0.2901	-0.2619	0.1484	0.1561
63.1500	0.3017	0.1535	-0.2648	-0.2640	0.1482	0.1535
63.1600	0.2992	0.1508	-0.2396	-0.2661	0.1484	0.1508
63.1700	0.2969	0.1482	-0.2146	-0.2680	0.1487	0.1482
63.1800	0.2949	0.1455	-0.1897	-0.2699	0.1494	0.1455
63.1900	0.2931	0.1428	-0.1650	-0.2717	0.1503	0.1428
63.2000	0.2916	0.1400	-0.1405	-0.2734	0.1515	0.1400
63.2100	0.2903	0.1373	-0.1161	-0.2750	0.1530	0.1373
63.2200	0.2892	0.1345	-0.0919	-0.2766	0.1547	0.1345
63.2300	0.2884	0.1318	-0.0678	-0.2780	0.1567	0.1318
63.2400	0.2879	0.1290	-0.0439	-0.2793	0.1589	0.1290
63.2500	0.2876	0.1262	-0.0202	-0.2804	0.1614	0.1262
63.2600	0.2875	0.1234	0.0034	-0.2815	0.1641	0.1234
63.2700	0.2876	0.1205	0.0270	-0.2825	0.1671	0.1205
63.2800	0.2880	0.1177	0.0511	-0.2833	0.1703	0.1177
63.2900	0.2887	0.1149	0.0763	-0.2840	0.1738	0.1149
63.3000	0.2896	0.1120	0.1022	-0.2845	0.1776	0.1120
63.3100	0.2908	0.1092	0.1285	-0.2850	0.1816	0.1092
63.3200	0.2922	0.1063	0.1549	-0.2853	0.1858	0.1063
63.3300	0.2939	0.1035	0.1811	-0.2854	0.1904	0.1035
63.3400	0.2958	0.1006	0.2069	-0.2854	0.1952	0.1006
63.3500	0.2980	0.0978	0.2320	-0.2852	0.2002	0.0978
63.3600	0.3004	0.0949	0.2563	-0.2849	0.2054	0.0949
63.3700	0.3030	0.0921	0.2796	-0.2844	0.2109	0.0921
63.3800	0.3059	0.0892	0.3017	-0.2838	0.2166	0.0892
63.3900	0.3090	0.0864	0.3226	-0.2830	0.2226	0.0864
63.4000	0.3123	0.0836	0.3421	-0.2820	0.2287	0.0836
63.4100	0.3158	0.0808	0.3602	-0.2809	0.2350	0.0808
63.4200	0.3194	0.0780	0.3768	-0.2796	0.2415	0.0780
63.4300	0.3233	0.0752	0.3919	-0.2781	0.2481	0.0752
63.4400	0.3273	0.0724	0.4054	-0.2765	0.2549	0.0724
63.4500	0.3314	0.0696	0.4176	-0.2746	0.2618	0.0696
63.4600	0.3357	0.0669	0.4283	-0.2726	0.2688	0.0669
63.4700	0.3401	0.0642	0.4377	-0.2704	0.2759	0.0642
63.4800	0.3445	0.0615	0.4459	-0.2681	0.2830	0.0615
63.4900	0.3490	0.0588	0.4529	-0.2655	0.2902	0.0588
63.5000	0.3536	0.0562	0.4591	-0.2628	0.2974	0.0562
63.5100	0.3582	0.0536	0.4641	-0.2599	0.3047	0.0536
63.5200	0.3629	0.0510	0.4681	-0.2569	0.3119	0.0510
63.5300	0.3676	0.0484	0.4711	-0.2536	0.3191	0.0484
63.5400	0.3723	0.0459	0.4732	-0.2502	0.3264	0.0459
63.5500	0.3770	0.0434	0.4746	-0.2466	0.3336	0.0434
63.5600	0.3818	0.0410	0.4753	-0.2428	0.3408	0.0410
63.5700	0.3866	0.0386	0.4754	-0.2389	0.3480	0.0386
63.5800	0.3913	0.0362	0.4748	-0.2347	0.3551	0.0362
63.5900	0.3961	0.0339	0.4737	-0.2305	0.3622	0.0339
63.6000	0.4009	0.0316	0.4720	-0.2260	0.3693	0.0316
63.6100	0.4056	0.0294	0.4698	-0.2214	0.3762	0.0294
63.6200	0.4103	0.0272	0.4669	-0.2166	0.3831	0.0272
63.6300	0.4150	0.0250	0.4634	-0.2117	0.3899	0.0250
63.6400	0.4196	0.0229	0.4593	-0.2066	0.3967	0.0229
63.6500	0.4242	0.0209	0.4544	-0.2014	0.4033	0.0209
63.6600	0.4287	0.0189	0.4486	-0.1960	0.4098	0.0189
63.6700	0.4331	0.0170	0.4419	-0.1904	0.4161	0.0170
63.6800	0.4375	0.0151	0.4342	-0.1848	0.4224	0.0151
63.6900	0.4417	0.0133	0.4252	-0.1789	0.4284	0.0133
63.7000	0.4459	0.0115	0.4150	-0.1730	0.4344	0.0115
63.7100	0.4500	0.0098	0.4032	-0.1669	0.4401	0.0098
63.7200	0.4539	0.0082	0.3898	-0.1607	0.4457	0.0082
63.7300	0.4577	0.0066	0.3746	-0.1543	0.4511	0.0066
63.7400	0.4614	0.0051	0.3579	-0.1479	0.4563	0.0051
63.7500	0.4649	0.0037	0.3402	-0.1413	0.4612	0.0037
63.7600	0.4682	0.0023	0.3218	-0.1346	0.4659	0.0023
63.7700	0.4713	0.0010	0.3030	-0.1279	0.4703	0.0010
63.7800	0.4742	-0.0003	0.2841	-0.1210	0.4745	-0.0003
63.7900	0.4770	-0.0015	0.2654	-0.1140	0.4785	-0.0015
63.8000	0.4796	-0.0026	0.2470	-0.1070	0.4822	-0.0026
63.8100	0.4820	-0.0036	0.2290	-0.0998	0.4856	-0.0036
63.8200	0.4842	-0.0046	0.2116	-0.0926	0.4888	-0.0046
63.8300	0.4863	-0.0055	0.1948	-0.0853	0.4917	-0.0055
63.8400	0.4881	-0.0063	0.1786	-0.0780	0.4944	-0.0063
63.8500	0.4898	-0.0070	0.1630	-0.0706	0.4969	-0.0070
63.8600	0.4914	-0.0077	0.1480	-0.0632	0.4991	-0.0077
