t	x1	x2	dx1	dx2	x1_rel	x2_rel
60.3300	0.3337	0.0051	1.6060	0.0580	0.3286	0.0051
60.3400	0.3498	0.0057	1.6153	0.0627	0.3441	0.0057
60.3500	0.3660	0.0063	1.6233	0.0677	0.3596	0.0063
60.3600	0.3823	0.0071	1.6299	0.0729	0.3752	0.0071
60.3700	0.3986	0.0078	1.6351	0.0783	0.3908	0.0078
60.3800	0.4150	0.0086	1.6389	0.0839	0.4064	0.0086
60.3900	0.4314	0.0095	1.6411	0.0897	0.4219	0.0095
60.4000	0.4478	0.0104	1.6416	0.0957	0.4374	0.0104
60.4100	0.4642	0.0114	1.6403	0.1019	0.4528	0.0114
60.4200	0.4806	0.0125	1.6367	0.1083	0.4681	0.0125
60.4300	0.4969	0.0136	1.6306	0.1149	0.4833	0.0136
60.4400	0.5131	0.0148	1.6217	0.1217	0.4984	0.0148
60.4500	0.5293	0.0160	1.6096	0.1286	0.5133	0.0160
60.4600	0.5453	0.0173	1.5942	0.1358	0.5280	0.0173
60.4700	0.5612	0.0187	1.5757	0.1431	0.5425	0.0187
60.4800	0.5769	0.0202	1.5544	0.1505	0.5567	0.0202
60.4900	0.5923	0.0217	1.5304	0.1582	0.5706	0.0217
60.5000	0.6075	0.0233	1.5038	0.1659	0.5841	0.0233
60.5100	0.6224	0.0250	1.4748	0.1739	0.5974	0.0250
60.5200	0.6370	0.0268	1.4436	0.1819	0.6102	0.0268
60.5300	0.6513	0.0287	1.4103	0.1901	0.6226	0.0287
60.5400	0.6652	0.0306	1.3752	0.1984	0.6346	0.0306
60.5500	0.6788	0.0326	1.3383	0.2069	0.6461	0.0326
60.5600	0.6920	0.0348	1.2997	0.2154	0.6572	0.0348
60.5700	0.7048	0.0370	1.2597	0.2240	0.6678	0.0370
60.5800	0.7172	0.0392	1.2184	0.2328	0.6779	0.0392
60.5900	0.7291	0.0416	1.1759	0.2416	0.6875	0.0416
60.6000	0.7406	0.0441	1.1323	0.2504	0.6966	0.0441
60.6100	0.7517	0.0466	1.0878	0.2593	0.7051	0.0466
60.6200	0.7624	0.0493	1.0425	0.2683	0.7131	0.0493
60.6300	0.7725	0.0520	0.9966	0.2773	0.7205	0.0520
60.6400	0.7823	0.0548	0.9501	0.2863	0.7274	0.0548
60.6500	0.7915	0.0577	0.9031	0.2954	0.7338	0.0577
60.6600	0.8003	0.0607	0.8560	0.3044	0.7396	0.0607
60.6700	0.8086	0.0638	0.8092	0.3134	0.7448	0.0638
60.6800	0.8165	0.0670	0.7629	0.3224	0.7495	0.0670
60.6900	0.8239	0.0703	0.7172	0.3314	0.7537	0.0703
60.7000	0.8309	0.0736	0.6718	0.3404	0.7573	0.0736
60.7100	0.8374	0.0771	0.6270	0.3493	0.7603	0.0771
60.7200	0.8435	0.0806	0.5826	0.3581	0.7629	0.0806
60.7300	0.8491	0.0842	0.5386	0.3669	0.7649	0.0842
60.7400	0.8543	0.0879	0.4950	0.3756	0.7663	0.0879
60.7500	0.8590	0.0917	0.4519	0.3842	0.7673	0.0917
60.7600	0.8633	0.0956	0.4092	0.3927	0.7677	0.0956
60.7700	0.8672	0.0996	0.3669	0.4010	0.7676	0.0996
60.7800	0.8706	0.1036	0.3250	0.4093	0.7670	0.1036
60.7900	0.8737	0.1078	0.2836	0.4174	0.7659	0.1078
60.8000	0.8763	0.1120	0.2427	0.4254	0.7643	0.1120
60.8100	0.8785	0.1163	0.2023	0.4333	0.7622	0.1163
60.8200	0.8803	0.1207	0.1623	0.4410	0.7596	0.1207
60.8300	0.8817	0.1251	0.1229	0.4485	0.7566	0.1251
60.8400	0.8827	0.1296	0.0841	0.4558	0.7531	0.1296
60.8500	0.8833	0.1342	0.0458	0.4630	0.7491	0.1342
60.8600	0.8836	0.1389	0.0082	0.4700	0.7447	0.1389
60.8700	0.8835	0.1436	-0.0288	0.4767	0.7399	0.1436
60.8800	0.8830	0.1484	-0.0650	0.4833	0.7346	0.1484
60.8900	0.8822	0.1533	-0.1004	0.4897	0.7289	0.1533
60.9000	0.8810	0.1582	-0.1345	0.4958	0.7228	0.1582
60.9100	0.8795	0.1632	-0.1671	0.5017	0.7163	0.1632
60.9200	0.8777	0.1683	-0.1982	0.5074	0.7094	0.1683
60.9300	0.8755	0.1734	-0.2280	0.5128	0.7022	0.1734
60.9400	0.8731	0.1785	-0.2562	0.5180	0.6946	0.1785
60.9500	0.8704	0.1837	-0.2830	0.5229	0.6867	0.1837
60.9600	0.8675	0.1890	-0.3082	0.5275	0.6785	0.1890
60.9700	0.8643	0.1943	-0.3320	0.5319	0.6700	0.1943
60.9800	0.8608	0.1996	-0.3543	0.5360	0.6612	0.1996
60.9900	0.8572	0.2050	-0.3750	0.5398	0.6522	0.2050
61.0000	0.8533	0.2104	-0.3942	0.5433	0.6430	0.2104
61.0100	0.8493	0.2158	-0.4118	0.5466	0.6335	0.2158
61.0200	0.8451	0.2213	-0.4279	0.5495	0.6238	0.2213
61.0300	0.8408	0.2268	-0.4423	0.5522	0.6139	0.2268
61.0400	0.8363	0.2324	-0.4553	0.5545	0.6039	0.2324
61.0500	0.8316	0.2379	-0.4666	0.5566	0.5937	0.2379
61.0600	0.8269	0.2435	-0.4763	0.5583	0.5834	0.2435
61.0700	0.8221	0.2491	-0.4844	0.5598	0.5730	0.2491
61.0800	0.8172	0.2547	-0.4909	0.5609	0.5625	0.2547
61.0900	0.8123	0.2603	-0.4958	0.5617	0.5520	0.2603
61.1000	0.8073	0.2659	-0.4991	0.5622	0.5414	0.2659
61.1100	0.8023	0.2716	-0.5006	0.5624	0.5308	0.2716
61.1200	0.7973	0.2772	-0.5002	0.5623	0.5201	0.2772
61.1300	0.7923	0.2828	-0.4978	0.5619	0.5095	0.2828
61.1400	0.7873	0.2884	-0.4935	0.5612	0.4989	0.2884
61.1500	0.7824	0.2940	-0.4874	0.5602	0.4884	0.2940
61.1600	0.7776	0.2996	-0.4794	0.5589	0.4780	0.2996
61.1700	0.7728	0.3052	-0.4697	0.5572	0.4676	0.3052
61.1800	0.7682	0.3108	-0.4582	0.5553	0.4574	0.3108
61.1900	0.7637	0.3163	-0.4450	0.5530	0.4474	0.3163
61.2000	0.7593	0.3218	-0.4301	0.5505	0.4375	0.3218
61.2100	0.7551	0.3273	-0.4137	0.5477	0.4278	0.3273
61.2200	0.7510	0.3328	-0.3957	0.5445	0.4183	0.3328
61.2300	0.7472	0.3382	-0.3762	0.5411	0.4090	0.3382
61.2400	0.7435	0.3436	-0.3554	0.5374	0.3999	0.3436
61.2500	0.7401	0.3489	-0.3332	0.5334	0.3911	0.3489
61.2600	0.7369	0.3543	-0.3097	0.5292	0.3826	0.3543
61.2700	0.7339	0.3595	-0.2851	0.5246	0.3744	0.3595
61.2800	0.7312	0.3648	-0.2593	0.5199	0.3664	0.3648
61.2900	0.7287	0.3699	-0.2325	0.5148	0.3588	0.3699
61.3000	0.7265	0.3750	-0.2048	0.5095	0.3515	0.3750
61.3100	0.7246	0.3801	-0.1762	0.5040	0.3445	0.3801
61.3200	0.7230	0.3851	-0.1469	0.4982	0.3379	0.3851
61.3300	0.7217	0.3901	-0.1166	0.4922	0.3316	0.3901
61.3400	0.7207	0.3950	-0.0847	0.4860	0.3257	0.3950
61.3500	0.7201	0.3998	-0.0515	0.4796	0.3203	0.3998
61.3600	0.7197	0.4046	-0.0172	0.4729	0.3152	0.4046
61.3700	0.7197	0.4093	0.0177	0.4661	0.3105	0.4093
61.3800	0.7201	0.4139	0.0530	0.4590	0.3062	0.4139
61.3900	0.7208	0.4185	0.0883	0.4518	0.3023	0.4185
61.4000	0.7218	0.4229	0.1235	0.4444	0.2989	0.4229
61.4100	0.7232	0.4273	0.1582	0.4369	0.2958	0.4273
61.4200	0.7249	0.4317	0.1924	0.4291	0.2932	0.4317
61.4300	0.7269	0.4359	0.2257	0.4213	0.2910	0.4359
61.4400	0.7292	0.4401	0.2582	0.4132	0.2891	0.4401
61.4500	0.7319	0.4442	0.2896	0.4051	0.2877	0.4442
61.4600	0.7349	0.4482	0.3199	0.3968	0.2867	0.4482
61.4700	0.7382	0.4521	0.3490	0.3884	0.2861	0.4521
61.4800	0.7418	0.4560	0.3769	0.3799	0.2858	0.4560
61.4900	0.7457	0.4597	0.4036	0.3713	0.2860	0.4597
61.5000	0.7498	0.4634	0.4291	0.3626	0.2865	0.4634
61.5100	0.7543	0.4670	0.4535	0.3538	0.2873	0.4670
61.5200	0.7590	0.4705	0.4768	0.3449	0.2885	0.4705
61.5300	0.7639	0.4739	0.4991	0.3359	0.2901	0.4739
61.5400	0.7691	0.4772	0.5207	0.3269	0.2919	0.4772
61.5500	0.7745	0.4804	0.5415	0.3178	0.2941	0.4804
61.5600	0.7801	0.4835	0.5619	0.3086	0.2966	0.4835
61.5700	0.7859	0.4866	0.5820	0.2995	0.2993	0.4866
61.5800	0.7918	0.4895	0.6022	0.2902	0.3023	0.4895
61.5900	0.7980	0.4924	0.6225	0.2810	0.3056	0.4924
61.6000	0.8043	0.4951	0.6427	0.2717	0.3092	0.4951
61.6100	0.8108	0.4978	0.6625	0.2624	0.3130	0.4978
61.6200	0.8176	0.5004	0.6818	0.2531	0.3172	0.5004
61.6300	0.8245	0.5029	0.7004	0.2437	0.3216	0.5029
61.6400	0.8316	0.5053	0.7180	0.2344	0.3263	0.5053
61.6500	0.8388	0.5076	0.7347	0.2251	0.3313	0.5076
61.6600	0.8462	0.5098	0.7502	0.2158	0.3364	0.5098
61.6700	0.8537	0.5119	0.7646	0.2065	0.3419	0.5119
61.6800	0.8614	0.5139	0.7776	0.1972	0.3475	0.5139
61.6900	0.8692	0.5158	0.7892	0.1880	0.3534	0.5158
61.7000	0.8771	0.5177	0.7996	0.1788	0.3595	0.5177
61.7100	0.8851	0.5194	0.8085	0.1696	0.3657	0.5194
61.7200	0.8932	0.5210	0.8161	0.1605	0.3722	0.5210
61.7300	0.9014	0.5226	0.8223	0.1515	0.3788	0.5226
61.7400	0.9097	0.5241	0.8273	0.1425	0.3856	0.5241
61.7500	0.9180	0.5255	0.8311	0.1336	0.3925	0.5255
61.7600	0.9263	0.5267	0.8339	0.1247	0.3996	0.5267
61.7700	0.9347	0.5279	0.8357	0.1159	0.4068	0.5279
61.7800	0.9431	0.5291	0.8366	0.1072	0.4141	0.5291
61.7900	0.9515	0.5301	0.8370	0.0986	0.4215	0.5301
61.8000	0.9600	0.5310	0.8369	0.0900	0.4289	0.5310
61.8100	0.9684	0.5319	0.8366	0.0815	0.4365	0.5319
61.8200	0.9768	0.5326	0.8362	0.0731	0.4441	0.5326
61.8300	0.9851	0.5333	0.8360	0.0648	0.4518	0.5333
61.8400	0.9935	0.5339	0.8353	0.0566	0.4596	0.5339
61.8500	1.0019	0.5345	0.8337	0.0485	0.4674	0.5345
61.8600	1.0102	0.5349	0.8310	0.0405	0.4753	0.5349
61.8700	1.0185	0.5353	0.8270	0.0326	0.4832	0.5353
61.8800	1.0268	0.5356	0.8217	0.0248	0.4912	0.5356
61.8900	1.0349	0.5358	0.8148	0.0171	0.4992	0.5358
61.9000	1.0430	0.5359	0.8063	0.0095	0.5071	0.5359
61.9100	1.0510	0.5360	0.7962	0.0021	0.5150	0.5360
61.9200	1.0589	0.5360	0.7845	-0.0053	0.5229	0.5360
61.9300	1.0666	0.5359	0.7711	-0.0125	0.5308	0.5359
61.9400	1.0742	0.5357	0.7561	-0.0196	0.5385	0.5357
61.9500	1.0817	0.5355	0.7396	-0.0266	0.5462	0.5355
61.9600	1.0890	0.5352	0.7218	-0.0335	0.5538	0.5352
61.9700	1.0961	0.5348	0.7028	-0.0402	0.5613	0.5348
61.9800	1.1030	0.5344	0.6828	-0.0468	0.5686	0.5344
61.9900	1.1097	0.5339	0.6620	-0.0533	0.5759	0.5339
62.0000	1.1163	0.5333	0.6406	-0.0597	0.5830	0.5333
62.0100	1.1226	0.5327	0.6190	-0.0660	0.5899	0.5327
62.0200	1.1287	0.5320	0.5976	-0.0721	0.5968	0.5320
62.0300	1.1347	0.5312	0.5765	-0.0782	0.6034	0.5312
62.0400	1.1403	0.5304	0.5563	-0.0841	0.6099	0.5304
62.0500	1.1458	0.5295	0.5373	-0.0899	0.6163	0.5295
62.0600	1.1511	0.5286	0.5193	-0.0956	0.6225	0.5286
62.0700	1.1562	0.5276	0.5021	-0.1012	0.6286	0.5276
62.0800	1.1612	0.5266	0.4855	-0.1066	0.6346	0.5266
62.0900	1.1660	0.5255	0.4692	-0.1120	0.6405	0.5255
62.1000	1.1706	0.5244	0.4530	-0.1172	0.6462	0.5244
62.1100	1.1750	0.5232	0.4367	-0.1223	0.6518	0.5232
62.1200	1.1793	0.5219	0.4202	-0.1273	0.6573	0.5219
62.1300	1.1834	0.5206	0.4034	-0.1322	0.6627	0.5206
62.1400	1.1873	0.5193	0.3862	-0.1369	0.6680	0.5193
62.1500	1.1910	0.5179	0.3685	-0.1416	0.6731	0.5179
62.1600	1.1946	0.5164	0.3503	-0.1461	0.6781	0.5164
62.1700	1.1980	0.5150	0.3315	-0.1506	0.6830	0.5150
62.1800	1.2012	0.5134	0.3121	-0.1549	0.6877	0.5134
62.1900	1.2042	0.5119	0.2923	-0.1591	0.6923	0.5119
62.2000	1.2070	0.5102	0.2719	-0.1632	0.6968	0.5102
62.2100	1.2096	0.5086	0.2512	-0.1672	0.7010	0.5086
62.2200	1.2121	0.5069	0.2303	-0.1710	0.7052	0.5069
62.2300	1.2143	0.5052	0.2092	-0.1748	0.7091	0.5052
62.2400	1.2163	0.5034	0.1881	-0.1785	0.7129	0.5034
62.2500	1.2181	0.5016	0.1672	-0.1820	0.7165	0.5016
62.2600	1.2197	0.4998	0.1468	-0.1855	0.7200	0.4998
62.2700	1.2211	0.4979	0.1268	-0.1889	0.7232	0.4979
62.2800	1.2223	0.4960	0.1068	-0.1921	0.7263	0.4960
62.2900	1.2233	0.4941	0.0865	-0.1953	0.7292	0.4941
62.3000	1.2240	0.4921	0.0657	-0.1984	0.7320	0.4921
62.3100	1.2246	0.4901	0.0444	-0.2014	0.7345	0.4901
62.3200	1.2249	0.4881	0.0223	-0.2043	0.7369	0.4881
62.3300	1.2250	0.4860	-0.0006	-0.2071	0.7390	0.4860
62.3400	1.2249	0.4839	-0.0244	-0.2098	0.7410	0.4839
62.3500	1.2245	0.4818	-0.0491	-0.2125	0.7427	0.4818
62.3600	1.2239	0.4797	-0.0749	-0.2150	0.7442	0.4797
62.3700	1.2229	0.4775	-0.1018	-0.2175	0.7454	0.4775
62.3800	1.2217	0.4753	-0.1297	-0.2199	0.7464	0.4753
62.3900	1.2203	0.4731	-0.1586	-0.2222	0.7472	0.4731
62.4000	1.2185	0.4709	-0.1886	-0.2245	0.7476	0.4709
62.4100	1.2164	0.4686	-0.2196	-0.2266	0.7478	0.4686
62.4200	1.2141	0.4663	-0.2514	-0.2288	0.7477	0.4663
62.4300	1.2114	0.4640	-0.2841	-0.2308	0.7473	0.4640
62.4400	1.2084	0.4617	-0.3175	-0.2328	0.7466	0.4617
62.4500	1.2051	0.4594	-0.3514	-0.2348	0.7457	0.4594
62.4600	1.2014	0.4570	-0.3858	-0.2366	0.7444	0.4570
62.4700	1.1974	0.4547	-0.4204	-0.2385	0.7428	0.4547
62.4800	1.1931	0.4523	-0.4551	-0.2403	0.7408	0.4523
62.4900	1.1884	0.4498	-0.4896	-0.2421	0.7386	0.4498
62.5000	1.1834	0.4474	-0.5238	-0.2438	0.7360	0.4474
62.5100	1.1780	0.4450	-0.5573	-0.2456	0.7330	0.4450
62.5200	1.1722	0.4425	-0.5902	-0.2473	0.7297	0.4425
62.5300	1.1662	0.4400	-0.6226	-0.2490	0.7261	0.4400
62.5400	1.1598	0.4375	-0.6544	-0.2506	0.7222	0.4375
62.5500	1.1531	0.4350	-0.6852	-0.2523	0.7181	0.4350
62.5600	1.1461	0.4325	-0.7151	-0.2539	0.7136	0.4325
62.5700	1.1388	0.4299	-0.7437	-0.2556	0.7088	0.4299
62.5800	1.1312	0.4274	-0.7710	-0.2572	0.7038	0.4274
62.5900	1.1234	0.4248	-0.7968	-0.2589	0.6986	0.4248
62.6000	1.1153	0.4222	-0.8211	-0.2606	0.6931	0.4222
62.6100	1.1070	0.4196	-0.8437	-0.2622	0.6874	0.4196
62.6200	1.0985	0.4169	-0.8646	-0.2639	0.6815	0.4169
62.6300	1.0897	0.4143	-0.8836	-0.2656	0.6755	0.4143
62.6400	1.0808	0.4116	-0.9008	-0.2674	0.6692	0.4116
62.6500	1.0718	0.4089	-0.9161	-0.2691	0.6628	0.4089
62.6600	1.0626	0.4062	-0.9294	-0.2709	0.6563	0.4062
62.6700	1.0532	0.4035	-0.9408	-0.2726	0.6497	0.4035
62.6800	1.0437	0.4008	-0.9502	-0.2744	0.6430	0.4008
62.6900	1.0342	0.3980	-0.9577	-0.2763	0.6361	0.3980
62.7000	1.0246	0.3953	-0.9633	-0.2781	0.6293	0.3953
62.7100	1.0149	0.3925	-0.9670	-0.2800	0.6224	0.3925
62.7200	1.0052	0.3897	-0.9690	-0.2819	0.6155	0.3897
62.7300	0.9955	0.3868	-0.9693	-0.2838	0.6086	0.3868
62.7400	0.9857	0.3840	-0.9679	-0.2857	0.6017	0.3840
62.7500	0.9761	0.3811	-0.9650	-0.2877	0.5949	0.3811
62.7600	0.9665	0.3782	-0.9604	-0.2896	0.5882	0.3782
62.7700	0.9569	0.3753	-0.9545	-0.2916	0.5816	0.3753
62.7800	0.9474	0.3724	-0.9476	-0.2936	0.5750	0.3724
62.7900	0.9380	0.3695	-0.9398	-0.2956	0.5685	0.3695
62.8000	0.9286	0.3665	-0.9315	-0.2976	0.5621	0.3665
62.8100	0.9193	0.3635	-0.9228	-0.2997	0.5558	0.3635
62.8200	0.9101	0.3605	-0.9139	-0.3017	0.5496	0.3605
62.8300	0.9010	0.3575	-0.9049	-0.3038	0.5435	0.3575
62.8400	0.8919	0.3544	-0.8959	-0.3058	0.5375	0.3544
62.8500	0.8830	0.3514	-0.8871	-0.3078	0.5316	0.3514
62.8600	0.8741	0.3483	-0.8783	-0.3099	0.5258	0.3483
62.8700	0.8653	0.3452	-0.8696	-0.3119	0.5201	0.3452
62.8800	0.8566	0.3420	-0.8610	-0.3139	0.5146	0.3420
62.8900	0.8481	0.3389	-0.8524	-0.3160	0.5092	0.3389
62.9000	0.8396	0.3357	-0.8437	-0.3180	0.5039	0.3357
62.9100	0.8312	0.3325	-0.8347	-0.3200	0.4987	0.3325
62.9200	0.8230	0.3293	-0.8253	-0.3219	0.4937	0.3293
62.9300	0.8148	0.3261	-0.8152	-0.3239	0.4887	0.3261
62.9400	0.8068	0.3228	-0.8043	-0.3258	0.4839	0.3228
62.9500	0.7989	0.3196	-0.7921	-0.3278	0.4793	0.3196
62.9600	0.7910	0.3163	-0.7785	-0.3297	0.4747	0.3163
62.9700	0.7833	0.3130	-0.7633	-0.3315	0.4703	0.3130
62.9800	0.7758	0.3097	-0.7474	-0.3334	0.4661	0.3097
62.9900	0.7684	0.3063	-0.7311	-0.3352	0.4621	0.3063
63.0000	0.7611	0.3030	-0.7144	-0.3370	0.4582	0.3030
63.0100	0.7541	0.2996	-0.6973	-0.3387	0.4545	0.2996
63.0200	0.7472	0.2962	-0.6798	-0.3404	0.4510	0.2962
63.0300	0.7404	0.2928	-0.6621	-0.3420	0.4477	0.2928
63.0400	0.7339	0.2893	-0.6441	-0.3436	0.4445	0.2893
63.0500	0.7275	0.2859	-0.6258	-0.3452	0.4416	0.2859
63.0600	0.7214	0.2824	-0.6073	-0.3466	0.4389	0.2824
63.0700	0.7154	0.2790	-0.5886	-0.3481	0.4364	0.2790
63.0800	0.7096	0.2755	-0.5697	-0.3494	0.4341	0.2755
63.0900	0.7040	0.2720	-0.5507	-0.3507	0.4320	0.2720
63.1000	0.6986	0.2685	-0.5317	-0.3520	0.4301	0.2685
63.1100	0.6934	0.2649	-0.5125	-0.3531	0.4284	0.2649
63.1200	0.6884	0.2614	-0.4934	-0.3542	0.4270	0.2614
63.1300	0.6835	0.2579	-0.4742	-0.3552	0.4257	0.2579
63.1400	0.6789	0.2543	-0.4552	-0.3561	0.4246	0.2543
63.1500	0.6745	0.2507	-0.4362	-0.3569	0.4237	0.2507
63.1600	0.6702	0.2472	-0.4174	-0.3577	0.4231	0.2472
63.1700	0.6662	0.2436	-0.3987	-0.3583	0.4226	0.2436
63.1800	0.6623	0.2400	-0.3803	-0.3589	0.4223	0.2400
63.1900	0.6585	0.2364	-0.3623	-0.3593	0.4222	0.2364
63.2000	0.6550	0.2328	-0.3456	-0.3597	0.4222	0.2328
63.2100	0.6516	0.2292	-0.3298	-0.3599	0.4224	0.2292
63.2200	0.6483	0.2256	-0.3145	-0.3601	0.4227	0.2256
63.2300	0.6452	0.2220	-0.2994	-0.3601	0.4232	0.2220
63.2400	0.6423	0.2184	-0.2840	-0.3600	0.4239	0.2184
63.2500	0.6396	0.2148	-0.2681	-0.3599	0.4248	0.2148
63.2600	0.6370	0.2112	-0.2515	-0.3596	0.4258	0.2112
63.2700	0.6346	0.2076	-0.2341	-0.3592	0.4270	0.2076
63.2800	0.6324	0.2040	-0.2157	-0.3586	0.4284	0.2040
63.2900	0.6304	0.2004	-0.1963	-0.3580	0.4300	0.2004
63.3000	0.6286	0.1969	-0.1759	-0.3572	0.4318	0.1969
63.3100	0.6270	0.1933	-0.1545	-0.3563	0.4337	0.1933
63.3200	0.6256	0.1897	-0.1322	-0.3553	0.4359	0.1897
63.3300	0.6244	0.1862	-0.1092	-0.3541	0.4383	0.1862
63.3400	0.6235	0.1827	-0.0858	-0.3528	0.4408	0.1827
63.3500	0.6227	0.1791	-0.0620	-0.3514	0.4436	0.1791
63.3600	0.6222	0.1756	-0.0384	-0.3498	0.4465	0.1756
63.3700	0.6218	0.1721	-0.0152	-0.3481	0.4497	0.1721
63.3800	0.6217	0.1687	0.0072	-0.3462	0.4531	0.1687
63.3900	0.6218	0.1652	0.0282	-0.3442	0.4566	0.1652
63.4000	0.6222	0.1618	0.0473	-0.3421	0.4604	0.1618
63.4100	0.6228	0.1584	0.0643	-0.3398	0.4644	0.1584
63.4200	0.6235	0.1550	0.0796	-0.3373	0.4685	0.1550
63.4300	0.6243	0.1516	0.0933	-0.3347	0.4727	0.1516
63.4400	0.6253	0.1483	0.1055	-0.3319	0.4770	0.1483
63.4500	0.6265	0.1450	0.1164	-0.3290	0.4815	0.1450
63.4600	0.6277	0.1417	0.1261	-0.3259	0.4860	0.1417
63.4700	0.6290	0.1385	0.1347	-0.3227	0.4905	0.1385
63.4800	0.6304	0.1353	0.1422	-0.3193	0.4951	0.1353
63.4900	0.6318	0.1321	0.1489	-0.3157	0.4998	0.1321
63.5000	0.6334	0.1289	0.1547	-0.3120	0.5044	0.1289
63.5100	0.6350	0.1258	0.1599	-0.3082	0.5091	0.1258
63.5200	0.6366	0.1228	0.1644	-0.3041	0.5138	0.1228
63.5300	0.6382	0.1198	0.1684	-0.3000	0.5185	0.1198
63.5400	0.6400	0.1168	0.1719	-0.2957	0.5232	0.1168
63.5500	0.6417	0.1138	0.1750	-0.2912	0.5278	0.1138
63.5600	0.6434	0.1110	0.1777	-0.2866	0.5325	0.1110
63.5700	0.6452	0.1081	0.1803	-0.2818	0.5371	0.1081
63.5800	0.6470	0.1053	0.1825	-0.2769	0.5417	0.1053
63.5900	0.6489	0.1026	0.1847	-0.2718	0.5463	0.1026
63.6000	0.6507	0.0999	0.1867	-0.2666	0.5508	0.0999
63.6100	0.6526	0.0973	0.1887	-0.2613	0.5553	0.0973
63.6200	0.6545	0.0947	0.1906	-0.2558	0.5598	0.0947
63.6300	0.6564	0.0921	0.1926	-0.2502	0.5642	0.0921
63.6400	0.6583	0.0897	0.1944	-0.2445	0.5687	0.0897
63.6500	0.6603	0.0872	0.1959	-0.2386	0.5730	0.0872
63.6600	0.6623	0.0849	0.1966	-0.2326	0.5774	0.0849
63.6700	0.6642	0.0826	0.1962	-0.2265	0.5816	0.0826
63.6800	0.6662	0.0804	0.1947	-0.2203	0.5858	0.0804
63.6900	0.6681	0.0782	0.1917	-0.2139	0.5899	0.0782
63.7000	0.6700	0.0761	0.1873	-0.2074	0.5939	0.0761
63.7100	0.6718	0.0740	0.1814	-0.2008	0.5978	0.0740
63.7200	0.6735	0.0721	0.1741	-0.1941	0.6015	0.0721
63.7300	0.6752	0.0702	0.1654	-0.1873	0.6051	0.0702
63.7400	0.6768	0.0683	0.1556	-0.1804	0.6085	0.0683
63.7500	0.6783	0.0666	0.1448	-0.1734	0.6118	0.0666
63.7600	0.6797	0.0649	0.1334	-0.1663	0.6149	0.0649
63.7700	0.6810	0.0632	0.1216	-0.1591	0.6178	0.0632
63.7800	0.6822	0.0617	0.1100	-0.1518	0.6205	0.0617
63.7900	0.6833	0.0602	0.0990	-0.1444	0.6231	0.0602
63.8000	0.6842	0.0588	0.0891	-0.1370	0.6254	0.0588
63.8100	0.6851	0.0574	0.0807	-0.1295	0.6276	0.0574
63.8200	0.6858	0.0562	0.0737	-0.1220	0.6297	0.0562
63.8300	0.6866	0.0550	0.0678	-0.1143	0.6315	0.0550
63.8400	0.6872	0.0539	0.0627	-0.1066	0.6333	0.0539
63.8500	0.6878	0.0529	0.0582	-0.0989	0.6349	0.0529
63.8600	0.6884	0.0519	0.0542	-0.0911	0.6364	0.0519
63.8700	0.6889	0.0511	0.0505	-0.0833	0.6378	0.0511
