t	x1	x2	dx1	dx2	x1_rel	x2_rel
60.4100	0.3417	0.0081	1.2622	0.0736	0.3336	0.0081
60.4200	0.3543	0.0089	1.2617	0.0783	0.3454	0.0089
60.4300	0.3669	0.0097	1.2595	0.0832	0.3572	0.0097
60.4400	0.3795	0.0105	1.2554	0.0882	0.3689	0.0105
60.4500	0.3920	0.0115	1.2494	0.0934	0.3805	0.0115
60.4600	0.4044	0.0124	1.2411	0.0987	0.3920	0.0124
60.4700	0.4168	0.0134	1.2306	0.1041	0.4034	0.0134
60.4800	0.4290	0.0145	1.2178	0.1097	0.4145	0.0145
60.4900	0.4412	0.0156	1.2029	0.1154	0.4255	0.0156
60.5000	0.4531	0.0168	1.1862	0.1212	0.4363	0.0168
60.5100	0.4649	0.0180	1.1675	0.1272	0.4469	0.0180
60.5200	0.4765	0.0193	1.1471	0.1332	0.4571	0.0193
60.5300	0.4879	0.0207	1.1250	0.1394	0.4672	0.0207
60.5400	0.4990	0.0221	1.1012	0.1456	0.4769	0.0221
60.5500	0.5099	0.0236	1.0760	0.1520	0.4863	0.0236
60.5600	0.5205	0.0252	1.0493	0.1585	0.4954	0.0252
60.5700	0.5309	0.0268	1.0212	0.1650	0.5041	0.0268
60.5800	0.5410	0.0285	0.9919	0.1716	0.5125	0.0285
60.5900	0.5507	0.0302	0.9615	0.1783	0.5205	0.0302
60.6000	0.5602	0.0320	0.9300	0.1851	0.5281	0.0320
60.6100	0.5693	0.0339	0.8975	0.1919	0.5354	0.0339
60.6200	0.5781	0.0359	0.8642	0.1987	0.5422	0.0359
60.6300	0.5866	0.0379	0.8301	0.2056	0.5487	0.0379
60.6400	0.5947	0.0400	0.7953	0.2126	0.5547	0.0400
60.6500	0.6024	0.0422	0.7600	0.2195	0.5603	0.0422
60.6600	0.6098	0.0444	0.7243	0.2265	0.5655	0.0444
60.6700	0.6169	0.0467	0.6882	0.2335	0.5702	0.0467
60.6800	0.6236	0.0491	0.6519	0.2404	0.5745	0.0491
60.6900	0.6299	0.0515	0.6155	0.2474	0.5784	0.0515
60.7000	0.6359	0.0540	0.5791	0.2543	0.5819	0.0540
60.7100	0.6415	0.0566	0.5429	0.2612	0.5849	0.0566
60.7200	0.6468	0.0592	0.5070	0.2681	0.5876	0.0592
60.7300	0.6517	0.0619	0.4712	0.2750	0.5898	0.0619
60.7400	0.6562	0.0647	0.4356	0.2818	0.5915	0.0647
60.7500	0.6604	0.0676	0.4002	0.2885	0.5929	0.0676
60.7600	0.6643	0.0705	0.3648	0.2951	0.5938	0.0705
60.7700	0.6678	0.0735	0.3296	0.3017	0.5943	0.0735
60.7800	0.6709	0.0765	0.2945	0.3082	0.5944	0.0765
60.7900	0.6736	0.0796	0.2595	0.3147	0.5940	0.0796
60.8000	0.6761	0.0828	0.2246	0.3210	0.5932	0.0828
60.8100	0.6781	0.0861	0.1898	0.3272	0.5921	0.0861
60.8200	0.6798	0.0894	0.1552	0.3333	0.5905	0.0894
60.8300	0.6812	0.0927	0.1208	0.3393	0.5885	0.0927
60.8400	0.6822	0.0961	0.0866	0.3451	0.5861	0.0961
60.8500	0.6829	0.0996	0.0527	0.3508	0.5833	0.0996
60.8600	0.6832	0.1032	0.0192	0.3564	0.5801	0.1032
60.8700	0.6832	0.1067	-0.0139	0.3618	0.5765	0.1067
60.8800	0.6829	0.1104	-0.0466	0.3671	0.5725	0.1104
60.8900	0.6823	0.1141	-0.0787	0.3722	0.5682	0.1141
60.9000	0.6813	0.1178	-0.1101	0.3771	0.5635	0.1178
60.9100	0.6801	0.1216	-0.1408	0.3819	0.5584	0.1216
60.9200	0.6785	0.1255	-0.1707	0.3865	0.5530	0.1255
60.9300	0.6767	0.1294	-0.1996	0.3908	0.5473	0.1294
60.9400	0.6746	0.1333	-0.2274	0.3950	0.5412	0.1333
60.9500	0.6722	0.1373	-0.2541	0.3990	0.5349	0.1373
60.9600	0.6695	0.1413	-0.2794	0.4028	0.5282	0.1413
60.9700	0.6666	0.1453	-0.3035	0.4063	0.5212	0.1453
60.9800	0.6634	0.1494	-0.3264	0.4097	0.5140	0.1494
60.9900	0.6600	0.1535	-0.3483	0.4128	0.5065	0.1535
61.0000	0.6564	0.1577	-0.3691	0.4157	0.4988	0.1577
61.0100	0.6526	0.1618	-0.3887	0.4184	0.4908	0.1618
61.0200	0.6487	0.1660	-0.4070	0.4209	0.4826	0.1660
61.0300	0.6445	0.1703	-0.4240	0.4231	0.4742	0.1703
61.0400	0.6402	0.1745	-0.4397	0.4250	0.4657	0.1745
61.0500	0.6357	0.1788	-0.4541	0.4267	0.4570	0.1788
61.0600	0.6311	0.1830	-0.4670	0.4282	0.4481	0.1830
61.0700	0.6264	0.1873	-0.4785	0.4294	0.4391	0.1873
61.0800	0.6216	0.1916	-0.4886	0.4304	0.4300	0.1916
61.0900	0.6166	0.1959	-0.4971	0.4311	0.4207	0.1959
61.1000	0.6117	0.2002	-0.5042	0.4316	0.4114	0.2002
61.1100	0.6066	0.2045	-0.5098	0.4317	0.4020	0.2045
61.1200	0.6015	0.2089	-0.5139	0.4317	0.3926	0.2089
61.1300	0.5963	0.2132	-0.5164	0.4314	0.3832	0.2132
61.1400	0.5912	0.2175	-0.5174	0.4308	0.3737	0.2175
61.1500	0.5860	0.2218	-0.5169	0.4299	0.3642	0.2218
61.1600	0.5808	0.2261	-0.5149	0.4288	0.3548	0.2261
61.1700	0.5757	0.2304	-0.5113	0.4275	0.3453	0.2304
61.1800	0.5706	0.2346	-0.5063	0.4259	0.3360	0.2346
61.1900	0.5656	0.2389	-0.4998	0.4240	0.3267	0.2389
61.2000	0.5606	0.2431	-0.4918	0.4219	0.3175	0.2431
61.2100	0.5557	0.2473	-0.4824	0.4195	0.3084	0.2473
61.2200	0.5509	0.2515	-0.4716	0.4169	0.2994	0.2515
61.2300	0.5463	0.2557	-0.4594	0.4140	0.2906	0.2557
61.2400	0.5417	0.2598	-0.4458	0.4110	0.2819	0.2598
61.2500	0.5373	0.2639	-0.4311	0.4076	0.2734	0.2639
61.2600	0.5331	0.2680	-0.4153	0.4041	0.2651	0.2680
61.2700	0.5290	0.2720	-0.3984	0.4003	0.2570	0.2720
61.2800	0.5251	0.2760	-0.3804	0.3963	0.2491	0.2760
61.2900	0.5214	0.2799	-0.3614	0.3920	0.2415	0.2799
61.3000	0.5178	0.2838	-0.3414	0.3876	0.2340	0.2838
61.3100	0.5145	0.2877	-0.3203	0.3829	0.2269	0.2877
61.3200	0.5114	0.2915	-0.2981	0.3781	0.2200	0.2915
61.3300	0.5086	0.2952	-0.2750	0.3730	0.2133	0.2952
61.3400	0.5059	0.2989	-0.2509	0.3677	0.2070	0.2989
61.3500	0.5036	0.3026	-0.2259	0.3623	0.2010	0.3026
61.3600	0.5014	0.3062	-0.2000	0.3566	0.1953	0.3062
61.3700	0.4996	0.3097	-0.1733	0.3508	0.1899	0.3097
61.3800	0.4980	0.3132	-0.1459	0.3448	0.1848	0.3132
61.3900	0.4967	0.3166	-0.1178	0.3387	0.1801	0.3166
61.4000	0.4957	0.3200	-0.0892	0.3323	0.1757	0.3200
61.4100	0.4950	0.3232	-0.0601	0.3259	0.1717	0.3232
61.4200	0.4945	0.3265	-0.0306	0.3192	0.1681	0.3265
61.4300	0.4944	0.3296	-0.0009	0.3125	0.1647	0.3296
61.4400	0.4945	0.3327	0.0290	0.3056	0.1618	0.3327
61.4500	0.4949	0.3357	0.0588	0.2986	0.1592	0.3357
61.4600	0.4957	0.3387	0.0886	0.2914	0.1570	0.3387
61.4700	0.4967	0.3416	0.1181	0.2842	0.1551	0.3416
61.4800	0.4980	0.3444	0.1471	0.2768	0.1536	0.3444
61.4900	0.4996	0.3471	0.1756	0.2694	0.1525	0.3471
61.5000	0.5015	0.3498	0.2034	0.2619	0.1517	0.3498
61.5100	0.5037	0.3523	0.2303	0.2543	0.1513	0.3523
61.5200	0.5061	0.3548	0.2570	0.2466	0.1513	0.3548
61.5300	0.5088	0.3573	0.2837	0.2389	0.1515	0.3573
61.5400	0.5118	0.3596	0.3102	0.2311	0.1522	0.3596
61.5500	0.5150	0.3619	0.3366	0.2233	0.1531	0.3619
61.5600	0.5185	0.3641	0.3626	0.2154	0.1544	0.3641
61.5700	0.5223	0.3662	0.3882	0.2075	0.1561	0.3662
61.5800	0.5263	0.3682	0.4133	0.1995	0.1581	0.3682
61.5900	0.5305	0.3702	0.4379	0.1916	0.1604	0.3702
61.6000	0.5350	0.3721	0.4619	0.1836	0.1630	0.3721
61.6100	0.5398	0.3739	0.4853	0.1756	0.1659	0.3739
61.6200	0.5447	0.3756	0.5079	0.1676	0.1691	0.3756
61.6300	0.5499	0.3772	0.5298	0.1596	0.1727	0.3772
61.6400	0.5553	0.3788	0.5510	0.1516	0.1765	0.3788
61.6500	0.5609	0.3803	0.5713	0.1437	0.1806	0.3803
61.6600	0.5667	0.3817	0.5907	0.1357	0.1850	0.3817
61.6700	0.5727	0.3830	0.6093	0.1278	0.1897	0.3830
61.6800	0.5788	0.3842	0.6270	0.1199	0.1946	0.3842
61.6900	0.5852	0.3854	0.6438	0.1121	0.1998	0.3854
61.7000	0.5917	0.3864	0.6597	0.1043	0.2053	0.3864
61.7100	0.5984	0.3875	0.6747	0.0966	0.2109	0.3875
61.7200	0.6052	0.3884	0.6887	0.0889	0.2168	0.3884
61.7300	0.6122	0.3892	0.7019	0.0813	0.2229	0.3892
61.7400	0.6193	0.3900	0.7142	0.0738	0.2293	0.3900
61.7500	0.6265	0.3907	0.7256	0.0663	0.2358	0.3907
61.7600	0.6338	0.3913	0.7362	0.0590	0.2425	0.3913
61.7700	0.6412	0.3919	0.7459	0.0516	0.2494	0.3919
61.7800	0.6488	0.3924	0.7549	0.0444	0.2564	0.3924
61.7900	0.6563	0.3928	0.7633	0.0373	0.2636	0.3928
61.8000	0.6640	0.3931	0.7714	0.0303	0.2709	0.3931
61.8100	0.6718	0.3934	0.7789	0.0234	0.2784	0.3934
61.8200	0.6796	0.3936	0.7856	0.0165	0.2861	0.3936
61.8300	0.6875	0.3937	0.7915	0.0098	0.2938	0.3937
61.8400	0.6955	0.3938	0.7962	0.0032	0.3017	0.3938
61.8500	0.7035	0.3938	0.7998	-0.0033	0.3097	0.3938
61.8600	0.7115	0.3937	0.8022	-0.0096	0.3177	0.3937
61.8700	0.7195	0.3936	0.8031	-0.0159	0.3259	0.3936
61.8800	0.7275	0.3934	0.8027	-0.0220	0.3341	0.3934
61.8900	0.7355	0.3931	0.8007	-0.0280	0.3423	0.3931
61.9000	0.7434	0.3928	0.7973	-0.0339	0.3506	0.3928
61.9100	0.7513	0.3925	0.7923	-0.0396	0.3589	0.3925
61.9200	0.7592	0.3920	0.7858	-0.0452	0.3672	0.3920
61.9300	0.7670	0.3916	0.7779	-0.0507	0.3754	0.3916
61.9400	0.7747	0.3910	0.7685	-0.0560	0.3837	0.3910
61.9500	0.7824	0.3904	0.7577	-0.0612	0.3919	0.3904
61.9600	0.7899	0.3898	0.7457	-0.0663	0.4001	0.3898
61.9700	0.7973	0.3891	0.7325	-0.0712	0.4082	0.3891
61.9800	0.8046	0.3884	0.7182	-0.0760	0.4162	0.3884
61.9900	0.8117	0.3876	0.7030	-0.0806	0.4241	0.3876
62.0000	0.8187	0.3868	0.6871	-0.0851	0.4320	0.3868
62.0100	0.8255	0.3859	0.6706	-0.0895	0.4396	0.3859
62.0200	0.8321	0.3850	0.6537	-0.0937	0.4472	0.3850
62.0300	0.8386	0.3840	0.6368	-0.0978	0.4546	0.3840
62.0400	0.8449	0.3830	0.6198	-0.1018	0.4619	0.3830
62.0500	0.8510	0.3820	0.6027	-0.1057	0.4691	0.3820
62.0600	0.8570	0.3809	0.5853	-0.1094	0.4761	0.3809
62.0700	0.8628	0.3798	0.5676	-0.1130	0.4830	0.3798
62.0800	0.8683	0.3786	0.5494	-0.1164	0.4897	0.3786
62.0900	0.8737	0.3775	0.5308	-0.1197	0.4963	0.3775
62.1000	0.8790	0.3762	0.5116	-0.1229	0.5027	0.3762
62.1100	0.8840	0.3750	0.4919	-0.1260	0.5090	0.3750
62.1200	0.8888	0.3737	0.4716	-0.1289	0.5150	0.3737
62.1300	0.8934	0.3724	0.4507	-0.1318	0.5209	0.3724
62.1400	0.8977	0.3711	0.4291	-0.1345	0.5267	0.3711
62.1500	0.9019	0.3697	0.4069	-0.1370	0.5322	0.3697
62.1600	0.9058	0.3684	0.3841	-0.1395	0.5375	0.3684
62.1700	0.9096	0.3669	0.3607	-0.1418	0.5426	0.3669
62.1800	0.9130	0.3655	0.3367	-0.1441	0.5475	0.3655
62.1900	0.9163	0.3641	0.3123	-0.1462	0.5522	0.3641
62.2000	0.9193	0.3626	0.2873	-0.1482	0.5567	0.3626
62.2100	0.9220	0.3611	0.2620	-0.1502	0.5609	0.3611
62.2200	0.9245	0.3596	0.2364	-0.1520	0.5650	0.3596
62.2300	0.9268	0.3581	0.2105	-0.1537	0.5687	0.3581
62.2400	0.9288	0.3565	0.1844	-0.1553	0.5723	0.3565
62.2500	0.9305	0.3550	0.1584	-0.1568	0.5755	0.3550
62.2600	0.9320	0.3534	0.1323	-0.1583	0.5786	0.3534
62.2700	0.9332	0.3518	0.1060	-0.1596	0.5814	0.3518
62.2800	0.9341	0.3502	0.0795	-0.1609	0.5839	0.3502
62.2900	0.9348	0.3486	0.0526	-0.1621	0.5862	0.3486
62.3000	0.9352	0.3469	0.0255	-0.1633	0.5883	0.3469
62.3100	0.9353	0.3453	-0.0020	-0.1643	0.5900	0.3453
62.3200	0.9352	0.3437	-0.0298	-0.1653	0.5915	0.3437
62.3300	0.9348	0.3420	-0.0580	-0.1662	0.5928	0.3420
62.3400	0.9340	0.3403	-0.0866	-0.1671	0.5937	0.3403
62.3500	0.9330	0.3387	-0.1156	-0.1679	0.5944	0.3387
62.3600	0.9317	0.3370	-0.1450	-0.1687	0.5947	0.3370
62.3700	0.9301	0.3353	-0.1747	-0.1694	0.5948	0.3353
62.3800	0.9282	0.3336	-0.2048	-0.1700	0.5946	0.3336
62.3900	0.9259	0.3319	-0.2352	-0.1706	0.5940	0.3319
62.4000	0.9234	0.3302	-0.2660	-0.1712	0.5932	0.3302
62.4100	0.9206	0.3285	-0.2970	-0.1718	0.5921	0.3285
62.4200	0.9174	0.3267	-0.3282	-0.1723	0.5907	0.3267
62.4300	0.9139	0.3250	-0.3596	-0.1728	0.5889	0.3250
62.4400	0.9102	0.3233	-0.3911	-0.1732	0.5869	0.3233
62.4500	0.9061	0.3216	-0.4226	-0.1737	0.5845	0.3216
62.4600	0.9017	0.3198	-0.4542	-0.1741	0.5819	0.3198
62.4700	0.8970	0.3181	-0.4857	-0.1745	0.5789	0.3181
62.4800	0.8920	0.3163	-0.5170	-0.1750	0.5756	0.3163
62.4900	0.8866	0.3146	-0.5481	-0.1754	0.5721	0.3146
62.5000	0.8810	0.3128	-0.5789	-0.1758	0.5682	0.3128
62.5100	0.8751	0.3111	-0.6092	-0.1762	0.5640	0.3111
62.5200	0.8689	0.3093	-0.6391	-0.1767	0.5596	0.3093
62.5300	0.8624	0.3075	-0.6682	-0.1772	0.5549	0.3075
62.5400	0.8556	0.3057	-0.6966	-0.1777	0.5498	0.3057
62.5500	0.8485	0.3040	-0.7242	-0.1782	0.5445	0.3040
62.5600	0.8411	0.3022	-0.7507	-0.1788	0.5390	0.3022
62.5700	0.8335	0.3004	-0.7761	-0.1793	0.5331	0.3004
62.5800	0.8256	0.2986	-0.8004	-0.1800	0.5270	0.2986
62.5900	0.8175	0.2968	-0.8234	-0.1807	0.5207	0.2968
62.6000	0.8091	0.2950	-0.8451	-0.1814	0.5141	0.2950
62.6100	0.8006	0.2932	-0.8655	-0.1821	0.5074	0.2932
62.6200	0.7918	0.2913	-0.8845	-0.1829	0.5005	0.2913
62.6300	0.7829	0.2895	-0.9019	-0.1838	0.4934	0.2895
62.6400	0.7738	0.2877	-0.9179	-0.1847	0.4861	0.2877
62.6500	0.7645	0.2858	-0.9323	-0.1857	0.4787	0.2858
62.6600	0.7552	0.2839	-0.9452	-0.1867	0.4712	0.2839
62.6700	0.7457	0.2821	-0.9564	-0.1878	0.4636	0.2821
62.6800	0.7361	0.2802	-0.9661	-0.1890	0.4559	0.2802
62.6900	0.7264	0.2783	-0.9742	-0.1902	0.4481	0.2783
62.7000	0.7166	0.2764	-0.9808	-0.1914	0.4402	0.2764
62.7100	0.7068	0.2745	-0.9857	-0.1928	0.4323	0.2745
62.7200	0.6969	0.2725	-0.9892	-0.1942	0.4244	0.2725
62.7300	0.6870	0.2706	-0.9912	-0.1956	0.4165	0.2706
62.7400	0.6771	0.2686	-0.9918	-0.1972	0.4085	0.2686
62.7500	0.6672	0.2666	-0.9909	-0.1987	0.4006	0.2666
62.7600	0.6573	0.2646	-0.9888	-0.2004	0.3926	0.2646
62.7700	0.6474	0.2626	-0.9855	-0.2021	0.3848	0.2626
62.7800	0.6375	0.2606	-0.9810	-0.2039	0.3769	0.2606
62.7900	0.6277	0.2586	-0.9754	-0.2057	0.3692	0.2586
62.8000	0.6180	0.2565	-0.9689	-0.2075	0.3615	0.2565
62.8100	0.6083	0.2544	-0.9616	-0.2095	0.3539	0.2544
62.8200	0.5988	0.2523	-0.9536	-0.2114	0.3465	0.2523
62.8300	0.5893	0.2502	-0.9455	-0.2134	0.3391	0.2502
62.8400	0.5798	0.2480	-0.9370	-0.2155	0.3318	0.2480
62.8500	0.5705	0.2459	-0.9281	-0.2176	0.3246	0.2459
62.8600	0.5612	0.2437	-0.9187	-0.2197	0.3175	0.2437
62.8700	0.5521	0.2415	-0.9086	-0.2219	0.3106	0.2415
62.8800	0.5431	0.2392	-0.8978	-0.2242	0.3038	0.2392
62.8900	0.5341	0.2370	-0.8861	-0.2264	0.2971	0.2370
62.9000	0.5254	0.2347	-0.8736	-0.2287	0.2906	0.2347
62.9100	0.5167	0.2324	-0.8601	-0.2310	0.2843	0.2324
62.9200	0.5082	0.2301	-0.8457	-0.2334	0.2781	0.2301
62.9300	0.4998	0.2278	-0.8303	-0.2357	0.2721	0.2278
62.9400	0.4917	0.2254	-0.8139	-0.2381	0.2663	0.2254
62.9500	0.4836	0.2230	-0.7966	-0.2405	0.2606	0.2230
62.9600	0.4758	0.2206	-0.7783	-0.2429	0.2552	0.2206
62.9700	0.4681	0.2181	-0.7591	-0.2454	0.2500	0.2181
62.9800	0.4606	0.2157	-0.7391	-0.2478	0.2450	0.2157
62.9900	0.4533	0.2132	-0.7183	-0.2502	0.2402	0.2132
63.0000	0.4462	0.2107	-0.6968	-0.2527	0.2356	0.2107
63.0100	0.4394	0.2081	-0.6746	-0.2551	0.2313	0.2081
63.0200	0.4327	0.2056	-0.6520	-0.2575	0.2272	0.2056
63.0300	0.4263	0.2030	-0.6289	-0.2599	0.2233	0.2030
63.0400	0.4201	0.2004	-0.6057	-0.2623	0.2197	0.2004
63.0500	0.4141	0.1977	-0.5823	-0.2647	0.2164	0.1977
63.0600	0.4084	0.1951	-0.5590	-0.2670	0.2134	0.1951
63.0700	0.4029	0.1924	-0.5356	-0.2693	0.2106	0.1924
63.0800	0.3977	0.1897	-0.5116	-0.2715	0.2080	0.1897
63.0900	0.3927	0.1870	-0.4872	-0.2737	0.2058	0.1870
63.1000	0.3880	0.1842	-0.4625	-0.2759	0.2038	0.1842
63.1100	0.3835	0.1814	-0.4376	-0.2780	0.2021	0.1814
63.1200	0.3792	0.1786	-0.4126	-0.2801	0.2006	0.1786
63.1300	0.3752	0.1758	-0.3877	-0.2821	0.1994	0.1758
63.1400	0.3715	0.1730	-0.3628	-0.2840	0.1985	0.1730
63.1500	0.3679	0.1702	-0.3381	-0.2859	0.1978	0.1702
63.1600	0.3647	0.1673	-0.3137	-0.2877	0.1974	0.1673
63.1700	0.3616	0.1644	-0.2895	-0.2894	0.1972	0.1644
63.1800	0.3588	0.1615	-0.2656	-0.2910	0.1973	0.1615
63.1900	0.3563	0.1586	-0.2421	-0.2926	0.1977	0.1586
63.2000	0.3540	0.1556	-0.2188	-0.2941	0.1983	0.1556
63.2100	0.3519	0.1527	-0.1958	-0.2954	0.1992	0.1527
63.2200	0.3500	0.1497	-0.1731	-0.2967	0.2003	0.1497
63.2300	0.3484	0.1468	-0.1507	-0.2979	0.2016	0.1468
63.2400	0.3470	0.1438	-0.1284	-0.2989	0.2032	0.1438
63.2500	0.3459	0.1408	-0.1063	-0.2999	0.2051	0.1408
63.2600	0.3449	0.1378	-0.0842	-0.3007	0.2072	0.1378
63.2700	0.3442	0.1348	-0.0621	-0.3014	0.2095	0.1348
63.2800	0.3438	0.1318	-0.0398	-0.3020	0.2120	0.1318
63.2900	0.3435	0.1287	-0.0173	-0.3025	0.2148	0.1287
63.3000	0.3434	0.1257	0.0057	-0.3029	0.2177	0.1257
63.3100	0.3436	0.1227	0.0291	-0.3031	0.2209	0.1227
63.3200	0.3440	0.1196	0.0528	-0.3032	0.2244	0.1196
63.3300	0.3447	0.1166	0.0764	-0.3032	0.2281	0.1166
63.3400	0.3456	0.1136	0.0999	-0.3030	0.2320	0.1136
63.3500	0.3467	0.1106	0.1229	-0.3027	0.2361	0.1106
63.3600	0.3480	0.1075	0.1453	-0.3022	0.2405	0.1075
63.3700	0.3495	0.1045	0.1669	-0.3016	0.2450	0.1045
63.3800	0.3513	0.1015	0.1875	-0.3008	0.2498	0.1015
63.3900	0.3533	0.0985	0.2071	-0.2999	0.2548	0.0985
63.4000	0.3554	0.0955	0.2256	-0.2988	0.2599	0.0955
63.4100	0.3577	0.0925	0.2428	-0.2975	0.2652	0.0925
63.4200	0.3602	0.0896	0.2588	-0.2961	0.2707	0.0896
63.4300	0.3629	0.0866	0.2735	-0.2945	0.2763	0.0866
63.4400	0.3657	0.0837	0.2869	-0.2928	0.2820	0.0837
63.4500	0.3686	0.0807	0.2990	-0.2909	0.2879	0.0807
63.4600	0.3717	0.0778	0.3099	-0.2888	0.2938	0.0778
63.4700	0.3749	0.0750	0.3197	-0.2866	0.2999	0.0750
63.4800	0.3781	0.0721	0.3284	-0.2842	0.3060	0.0721
63.4900	0.3815	0.0693	0.3361	-0.2816	0.3122	0.0693
63.5000	0.3849	0.0665	0.3431	-0.2789	0.3184	0.0665
63.5100	0.3883	0.0637	0.3492	-0.2759	0.3246	0.0637
63.5200	0.3919	0.0610	0.3544	-0.2729	0.3309	0.0610
63.5300	0.3954	0.0582	0.3587	-0.2696	0.3372	0.0582
63.5400	0.3990	0.0556	0.3622	-0.2662	0.3435	0.0556
63.5500	0.4027	0.0529	0.3650	-0.2626	0.3497	0.0529
63.5600	0.4063	0.0503	0.3672	-0.2589	0.3560	0.0503
63.5700	0.4100	0.0477	0.3688	-0.2550	0.3623	0.0477
63.5800	0.4137	0.0452	0.3698	-0.2510	0.3685	0.0452
63.5900	0.4174	0.0427	0.3702	-0.2467	0.3747	0.0427
63.6000	0.4211	0.0403	0.3701	-0.2424	0.3809	0.0403
63.6100	0.4249	0.0379	0.3695	-0.2378	0.3870	0.0379
63.6200	0.4285	0.0355	0.3682	-0.2331	0.3930	0.0355
63.6300	0.4322	0.0332	0.3664	-0.2283	0.3990	0.0332
63.6400	0.4359	0.0310	0.3639	-0.2233	0.4049	0.0310
63.6500	0.4395	0.0288	0.3606	-0.2182	0.4107	0.0288
63.6600	0.4431	0.0266	0.3566	-0.2129	0.4165	0.0266
63.6700	0.4466	0.0245	0.3517	-0.2075	0.4221	0.0245
63.6800	0.4501	0.0224	0.3458	-0.2019	0.4276	0.0224
63.6900	0.4535	0.0205	0.3387	-0.1962	0.4330	0.0205
63.7000	0.4568	0.0185	0.3305	-0.1904	0.4383	0.0185
63.7100	0.4601	0.0167	0.3209	-0.1845	0.4434	0.0167
63.7200	0.4632	0.0148	0.3098	-0.1784	0.4484	0.0148
63.7300	0.4663	0.0131	0.2975	-0.1722	0.4532	0.0131
63.7400	0.4692	0.0114	0.2843	-0.1659	0.4578	0.0114
63.7500	0.4719	0.0098	0.2704	-0.1595	0.4622	0.0098
63.7600	0.4746	0.0082	0.2561	-0.1530	0.4664	0.0082
63.7700	0.4771	0.0067	0.2415	-0.1463	0.4704	0.0067
63.7800	0.4794	0.0053	0.2268	-0.1396	0.4742	0.0053
63.7900	0.4817	0.0039	0.2121	-0.1328	0.4777	0.0039
63.8000	0.4837	0.0026	0.1976	-0.1259	0.4811	0.0026
63.8100	0.4856	0.0014	0.1833	-0.1190	0.4843	0.0014
63.8200	0.4874	0.0002	0.1692	-0.1119	0.4872	0.0002
63.8300	0.4891	-0.0008	0.1555	-0.1048	0.4899	-0.0008
63.8400	0.4905	-0.0019	0.1421	-0.0976	0.4924	-0.0019
63.8500	0.4919	-0.0028	0.1290	-0.0904	0.4947	-0.0028
63.8600	0.4931	-0.0037	0.1162	-0.0831	0.4968	-0.0037
