t	x1	x2	dx1	dx2	x1_rel	x2_rel
60.4700	0.6243	0.0213	1.6959	0.1611	0.6030	0.0213
60.4800	0.6411	0.0229	1.6719	0.1694	0.6182	0.0229
60.4900	0.6577	0.0246	1.6456	0.1779	0.6331	0.0246
60.5000	0.6740	0.0265	1.6169	0.1865	0.6476	0.0265
60.5100	0.6901	0.0284	1.5861	0.1952	0.6617	0.0284
60.5200	0.7058	0.0304	1.5533	0.2042	0.6754	0.0304
60.5300	0.7212	0.0325	1.5186	0.2132	0.6887	0.0325
60.5400	0.7362	0.0346	1.4823	0.2224	0.7016	0.0346
60.5500	0.7508	0.0369	1.4443	0.2317	0.7140	0.0369
60.5600	0.7651	0.0393	1.4049	0.2411	0.7258	0.0393
60.5700	0.7790	0.0417	1.3643	0.2506	0.7372	0.0417
60.5800	0.7924	0.0443	1.3225	0.2602	0.7481	0.0443
60.5900	0.8054	0.0469	1.2796	0.2698	0.7585	0.0469
60.6000	0.8180	0.0497	1.2360	0.2796	0.7683	0.0497
60.6100	0.8301	0.0525	1.1916	0.2894	0.7776	0.0525
60.6200	0.8418	0.0555	1.1466	0.2992	0.7863	0.0555
60.6300	0.8530	0.0585	1.1012	0.3091	0.7945	0.0585
60.6400	0.8637	0.0617	1.0555	0.3190	0.8021	0.0617
60.6500	0.8740	0.0649	1.0096	0.3290	0.8091	0.0649
60.6600	0.8839	0.0682	0.9637	0.3389	0.8157	0.0682
60.6700	0.8933	0.0717	0.9179	0.3488	0.8216	0.0717
60.6800	0.9022	0.0752	0.8723	0.3587	0.8270	0.0752
60.6900	0.9107	0.0788	0.8272	0.3686	0.8319	0.0788
60.7000	0.9188	0.0826	0.7829	0.3784	0.8362	0.0826
60.7100	0.9264	0.0864	0.7395	0.3882	0.8400	0.0864
60.7200	0.9336	0.0903	0.6969	0.3980	0.8433	0.0903
60.7300	0.9404	0.0944	0.6549	0.4076	0.8460	0.0944
60.7400	0.9467	0.0985	0.6137	0.4172	0.8482	0.0985
60.7500	0.9527	0.1027	0.5730	0.4267	0.8500	0.1027
60.7600	0.9582	0.1070	0.5328	0.4361	0.8512	0.1070
60.7700	0.9633	0.1114	0.4932	0.4454	0.8519	0.1114
60.7800	0.9681	0.1159	0.4540	0.4545	0.8521	0.1159
60.7900	0.9724	0.1205	0.4153	0.4636	0.8519	0.1205
60.8000	0.9763	0.1252	0.3771	0.4725	0.8511	0.1252
60.8100	0.9799	0.1300	0.3393	0.4812	0.8499	0.1300
60.8200	0.9831	0.1348	0.3021	0.4898	0.8482	0.1348
60.8300	0.9859	0.1398	0.2654	0.4982	0.8461	0.1398
60.8400	0.9883	0.1448	0.2294	0.5064	0.8435	0.1448
60.8500	0.9904	0.1499	0.1940	0.5145	0.8405	0.1499
60.8600	0.9922	0.1551	0.1593	0.5223	0.8371	0.1551
60.8700	0.9936	0.1603	0.1254	0.5300	0.8332	0.1603
60.8800	0.9947	0.1657	0.0925	0.5375	0.8290	0.1657
60.8900	0.9954	0.1711	0.0605	0.5447	0.8244	0.1711
60.9000	0.9959	0.1766	0.0297	0.5517	0.8193	0.1766
60.9100	0.9961	0.1821	0.0001	0.5585	0.8139	0.1821
60.9200	0.9960	0.1878	-0.0281	0.5650	0.8082	0.1878
60.9300	0.9956	0.1934	-0.0547	0.5713	0.8021	0.1934
60.9400	0.9949	0.1992	-0.0796	0.5774	0.7957	0.1992
60.9500	0.9940	0.2050	-0.1030	0.5832	0.7890	0.2050
60.9600	0.9928	0.2108	-0.1248	0.5887	0.7820	0.2108
60.9700	0.9915	0.2168	-0.1452	0.5940	0.7747	0.2168
60.9800	0.9899	0.2227	-0.1641	0.5990	0.7672	0.2227
60.9900	0.9882	0.2287	-0.1815	0.6037	0.7594	0.2287
61.0000	0.9862	0.2348	-0.1975	0.6081	0.7514	0.2348
61.0100	0.9842	0.2409	-0.2120	0.6123	0.7433	0.2409
61.0200	0.9820	0.2470	-0.2251	0.6161	0.7349	0.2470
61.0300	0.9797	0.2532	-0.2368	0.6197	0.7264	0.2532
61.0400	0.9772	0.2594	-0.2470	0.6230	0.7178	0.2594
61.0500	0.9747	0.2657	-0.2558	0.6259	0.7090	0.2657
61.0600	0.9721	0.2720	-0.2631	0.6286	0.7001	0.2720
61.0700	0.9694	0.2782	-0.2690	0.6309	0.6912	0.2782
61.0800	0.9667	0.2846	-0.2735	0.6330	0.6821	0.2846
61.0900	0.9640	0.2909	-0.2766	0.6347	0.6731	0.2909
61.1000	0.9612	0.2973	-0.2782	0.6361	0.6639	0.2973
61.1100	0.9584	0.3036	-0.2784	0.6372	0.6548	0.3036
61.1200	0.9557	0.3100	-0.2772	0.6380	0.6457	0.3100
61.1300	0.9529	0.3164	-0.2745	0.6385	0.6365	0.3164
61.1400	0.9502	0.3228	-0.2704	0.6387	0.6274	0.3228
61.1500	0.9475	0.3292	-0.2649	0.6385	0.6184	0.3292
61.1600	0.9449	0.3355	-0.2579	0.6381	0.6094	0.3355
61.1700	0.9424	0.3419	-0.2494	0.6373	0.6005	0.3419
61.1800	0.9400	0.3483	-0.2395	0.6363	0.5917	0.3483
61.1900	0.9377	0.3546	-0.2282	0.6349	0.5830	0.3546
61.2000	0.9355	0.3610	-0.2154	0.6333	0.5745	0.3610
61.2100	0.9334	0.3673	-0.2011	0.6313	0.5661	0.3673
61.2200	0.9314	0.3736	-0.1857	0.6291	0.5578	0.3736
61.2300	0.9297	0.3799	-0.1692	0.6265	0.5498	0.3799
61.2400	0.9280	0.3861	-0.1517	0.6237	0.5419	0.3861
61.2500	0.9266	0.3924	-0.1333	0.6206	0.5342	0.3924
61.2600	0.9254	0.3986	-0.1140	0.6172	0.5268	0.3986
61.2700	0.9243	0.4047	-0.0939	0.6136	0.5196	0.4047
61.2800	0.9235	0.4108	-0.0730	0.6096	0.5126	0.4108
61.2900	0.9229	0.4169	-0.0514	0.6054	0.5059	0.4169
61.3000	0.9224	0.4229	-0.0292	0.6009	0.4995	0.4229
61.3100	0.9223	0.4289	-0.0063	0.5962	0.4933	0.4289
61.3200	0.9223	0.4349	0.0172	0.5912	0.4875	0.4349
61.3300	0.9226	0.4407	0.0412	0.5860	0.4819	0.4407
61.3400	0.9232	0.4466	0.0657	0.5806	0.4766	0.4466
61.3500	0.9240	0.4524	0.0907	0.5749	0.4716	0.4524
61.3600	0.9250	0.4581	0.1162	0.5689	0.4669	0.4581
61.3700	0.9263	0.4637	0.1420	0.5628	0.4626	0.4637
61.3800	0.9279	0.4693	0.1683	0.5564	0.4585	0.4693
61.3900	0.9297	0.4749	0.1949	0.5499	0.4548	0.4749
61.4000	0.9318	0.4803	0.2218	0.5431	0.4514	0.4803
61.4100	0.9341	0.4857	0.2487	0.5361	0.4484	0.4857
61.4200	0.9367	0.4910	0.2754	0.5289	0.4457	0.4910
61.4300	0.9396	0.4963	0.3016	0.5216	0.4433	0.4963
61.4400	0.9428	0.5015	0.3271	0.5141	0.4413	0.5015
61.4500	0.9462	0.5066	0.3519	0.5064	0.4396	0.5066
61.4600	0.9498	0.5116	0.3759	0.4986	0.4382	0.5116
61.4700	0.9537	0.5166	0.3988	0.4906	0.4371	0.5166
61.4800	0.9577	0.5214	0.4207	0.4824	0.4363	0.5214
61.4900	0.9620	0.5262	0.4415	0.4741	0.4358	0.5262
61.5000	0.9665	0.5309	0.4613	0.4657	0.4356	0.5309
61.5100	0.9712	0.5355	0.4800	0.4571	0.4357	0.5355
61.5200	0.9761	0.5400	0.4979	0.4485	0.4361	0.5400
61.5300	0.9812	0.5445	0.5149	0.4397	0.4367	0.5445
61.5400	0.9865	0.5488	0.5312	0.4308	0.4376	0.5488
61.5500	0.9919	0.5531	0.5470	0.4218	0.4388	0.5531
61.5600	0.9974	0.5573	0.5625	0.4127	0.4402	0.5573
61.5700	1.0031	0.5613	0.5779	0.4035	0.4418	0.5613
61.5800	1.0090	0.5653	0.5934	0.3942	0.4437	0.5653
61.5900	1.0150	0.5692	0.6089	0.3849	0.4458	0.5692
61.6000	1.0212	0.5730	0.6243	0.3754	0.4482	0.5730
61.6100	1.0275	0.5767	0.6392	0.3659	0.4508	0.5767
61.6200	1.0340	0.5804	0.6536	0.3564	0.4536	0.5804
61.6300	1.0406	0.5839	0.6673	0.3468	0.4567	0.5839
61.6400	1.0473	0.5873	0.6801	0.3371	0.4600	0.5873
61.6500	1.0542	0.5906	0.6920	0.3274	0.4635	0.5906
61.6600	1.0611	0.5938	0.7028	0.3177	0.4673	0.5938
61.6700	1.0682	0.5970	0.7126	0.3079	0.4712	0.5970
61.6800	1.0753	0.6000	0.7212	0.2981	0.4753	0.6000
61.6900	1.0825	0.6029	0.7287	0.2883	0.4796	0.6029
61.7000	1.0898	0.6058	0.7350	0.2785	0.4841	0.6058
61.7100	1.0972	0.6085	0.7403	0.2687	0.4887	0.6085
61.7200	1.1046	0.6111	0.7445	0.2588	0.4935	0.6111
61.7300	1.1121	0.6137	0.7478	0.2490	0.4984	0.6137
61.7400	1.1196	0.6161	0.7502	0.2392	0.5035	0.6161
61.7500	1.1271	0.6185	0.7518	0.2293	0.5087	0.6185
61.7600	1.1347	0.6207	0.7528	0.2195	0.5140	0.6207
61.7700	1.1423	0.6228	0.7534	0.2097	0.5194	0.6228
61.7800	1.1498	0.6249	0.7538	0.2000	0.5249	0.6249
61.7900	1.1574	0.6268	0.7541	0.1902	0.5305	0.6268
61.8000	1.1649	0.6287	0.7546	0.1805	0.5362	0.6287
61.8100	1.1725	0.6305	0.7550	0.1708	0.5420	0.6305
61.8200	1.1801	0.6321	0.7552	0.1612	0.5480	0.6321
61.8300	1.1877	0.6337	0.7550	0.1516	0.5540	0.6337
61.8400	1.1952	0.6352	0.7541	0.1420	0.5601	0.6352
61.8500	1.2028	0.6365	0.7524	0.1325	0.5662	0.6365
61.8600	1.2103	0.6378	0.7498	0.1230	0.5725	0.6378
61.8700	1.2177	0.6390	0.7462	0.1136	0.5787	0.6390
61.8800	1.2251	0.6401	0.7414	0.1043	0.5850	0.6401
61.8900	1.2325	0.6411	0.7355	0.0950	0.5914	0.6411
61.9000	1.2397	0.6420	0.7283	0.0858	0.5977	0.6420
61.9100	1.2469	0.6428	0.7198	0.0767	0.6041	0.6428
61.9200	1.2540	0.6435	0.7101	0.0676	0.6105	0.6435
61.9300	1.2610	0.6442	0.6992	0.0587	0.6168	0.6442
61.9400	1.2679	0.6447	0.6871	0.0498	0.6232	0.6447
61.9500	1.2746	0.6452	0.6739	0.0410	0.6295	0.6452
61.9600	1.2813	0.6455	0.6596	0.0322	0.6358	0.6455
61.9700	1.2878	0.6458	0.6444	0.0236	0.6420	0.6458
61.9800	1.2942	0.6460	0.6285	0.0150	0.6482	0.6460
61.9900	1.3004	0.6461	0.6119	0.0065	0.6543	0.6461
62.0000	1.3065	0.6461	0.5949	-0.0019	0.6604	0.6461
62.0100	1.3124	0.6460	0.5777	-0.0102	0.6664	0.6460
62.0200	1.3182	0.6459	0.5605	-0.0184	0.6723	0.6459
62.0300	1.3237	0.6457	0.5435	-0.0265	0.6781	0.6457
62.0400	1.3292	0.6454	0.5270	-0.0345	0.6838	0.6454
62.0500	1.3344	0.6450	0.5113	-0.0425	0.6894	0.6450
62.0600	1.3394	0.6445	0.4967	-0.0503	0.6949	0.6445
62.0700	1.3443	0.6440	0.4826	-0.0581	0.7004	0.6440
62.0800	1.3491	0.6434	0.4690	-0.0658	0.7057	0.6434
62.0900	1.3537	0.6427	0.4556	-0.0733	0.7111	0.6427
62.1000	1.3582	0.6419	0.4423	-0.0808	0.7163	0.6419
62.1100	1.3626	0.6410	0.4290	-0.0882	0.7215	0.6410
62.1200	1.3668	0.6401	0.4156	-0.0955	0.7267	0.6401
62.1300	1.3709	0.6391	0.4020	-0.1026	0.7317	0.6391
62.1400	1.3748	0.6381	0.3881	-0.1097	0.7367	0.6381
62.1500	1.3786	0.6369	0.3739	-0.1167	0.7416	0.6369
62.1600	1.3822	0.6357	0.3593	-0.1235	0.7465	0.6357
62.1700	1.3857	0.6345	0.3443	-0.1303	0.7512	0.6345
62.1800	1.3891	0.6331	0.3289	-0.1369	0.7559	0.6331
62.1900	1.3923	0.6317	0.3131	-0.1435	0.7605	0.6317
62.2000	1.3953	0.6303	0.2968	-0.1499	0.7650	0.6303
62.2100	1.3982	0.6287	0.2802	-0.1563	0.7695	0.6287
62.2200	1.4009	0.6271	0.2633	-0.1625	0.7738	0.6271
62.2300	1.4035	0.6255	0.2461	-0.1686	0.7780	0.6255
62.2400	1.4059	0.6238	0.2287	-0.1746	0.7821	0.6238
62.2500	1.4081	0.6220	0.2112	-0.1805	0.7861	0.6220
62.2600	1.4102	0.6202	0.1937	-0.1863	0.7900	0.6202
62.2700	1.4120	0.6183	0.1763	-0.1920	0.7938	0.6183
62.2800	1.4137	0.6163	0.1592	-0.1976	0.7974	0.6163
62.2900	1.4152	0.6143	0.1422	-0.2031	0.8009	0.6143
62.3000	1.4166	0.6123	0.1247	-0.2084	0.8043	0.6123
62.3100	1.4177	0.6101	0.1066	-0.2137	0.8076	0.6101
62.3200	1.4187	0.6080	0.0879	-0.2189	0.8107	0.6080
62.3300	1.4195	0.6058	0.0685	-0.2239	0.8138	0.6058
62.3400	1.4201	0.6035	0.0484	-0.2289	0.8166	0.6035
62.3500	1.4205	0.6012	0.0276	-0.2337	0.8193	0.6012
62.3600	1.4206	0.5988	0.0060	-0.2385	0.8218	0.5988
62.3700	1.4206	0.5964	-0.0164	-0.2431	0.8242	0.5964
62.3800	1.4203	0.5940	-0.0395	-0.2476	0.8263	0.5940
62.3900	1.4198	0.5915	-0.0634	-0.2521	0.8283	0.5915
62.4000	1.4190	0.5889	-0.0880	-0.2564	0.8301	0.5889
62.4100	1.4180	0.5863	-0.1133	-0.2607	0.8316	0.5863
62.4200	1.4167	0.5837	-0.1392	-0.2648	0.8330	0.5837
62.4300	1.4152	0.5810	-0.1656	-0.2689	0.8341	0.5810
62.4400	1.4134	0.5783	-0.1925	-0.2729	0.8350	0.5783
62.4500	1.4113	0.5756	-0.2197	-0.2767	0.8357	0.5756
62.4600	1.4090	0.5728	-0.2472	-0.2805	0.8362	0.5728
62.4700	1.4064	0.5700	-0.2749	-0.2842	0.8364	0.5700
62.4800	1.4035	0.5671	-0.3026	-0.2879	0.8364	0.5671
62.4900	1.4004	0.5642	-0.3302	-0.2914	0.8361	0.5642
62.5000	1.3969	0.5613	-0.3575	-0.2949	0.8357	0.5613
62.5100	1.3932	0.5583	-0.3843	-0.2983	0.8349	0.5583
62.5200	1.3893	0.5553	-0.4108	-0.3017	0.8339	0.5553
62.5300	1.3850	0.5523	-0.4369	-0.3049	0.8327	0.5523
62.5400	1.3805	0.5492	-0.4625	-0.3081	0.8313	0.5492
62.5500	1.3757	0.5461	-0.4874	-0.3113	0.8296	0.5461
62.5600	1.3707	0.5430	-0.5115	-0.3144	0.8277	0.5430
62.5700	1.3655	0.5398	-0.5348	-0.3174	0.8257	0.5398
62.5800	1.3600	0.5366	-0.5571	-0.3203	0.8234	0.5366
62.5900	1.3544	0.5334	-0.5783	-0.3233	0.8209	0.5334
62.6000	1.3485	0.5302	-0.5984	-0.3261	0.8183	0.5302
62.6100	1.3424	0.5269	-0.6173	-0.3289	0.8155	0.5269
62.6200	1.3362	0.5236	-0.6350	-0.3317	0.8126	0.5236
62.6300	1.3298	0.5203	-0.6513	-0.3344	0.8095	0.5203
62.6400	1.3232	0.5169	-0.6664	-0.3371	0.8063	0.5169
62.6500	1.3165	0.5135	-0.6800	-0.3397	0.8030	0.5135
62.6600	1.3096	0.5101	-0.6923	-0.3423	0.7995	0.5101
62.6700	1.3027	0.5067	-0.7032	-0.3448	0.7960	0.5067
62.6800	1.2956	0.5032	-0.7128	-0.3473	0.7924	0.5032
62.6900	1.2884	0.4997	-0.7210	-0.3498	0.7887	0.4997
62.7000	1.2812	0.4962	-0.7278	-0.3522	0.7850	0.4962
62.7100	1.2739	0.4927	-0.7334	-0.3545	0.7812	0.4927
62.7200	1.2665	0.4891	-0.7378	-0.3569	0.7773	0.4891
62.7300	1.2591	0.4856	-0.7410	-0.3592	0.7735	0.4856
62.7400	1.2516	0.4820	-0.7430	-0.3614	0.7697	0.4820
62.7500	1.2442	0.4783	-0.7441	-0.3636	0.7658	0.4783
62.7600	1.2367	0.4747	-0.7442	-0.3657	0.7620	0.4747
62.7700	1.2293	0.4710	-0.7435	-0.3678	0.7582	0.4710
62.7800	1.2218	0.4673	-0.7425	-0.3698	0.7545	0.4673
62.7900	1.2144	0.4636	-0.7412	-0.3718	0.7508	0.4636
62.8000	1.2070	0.4599	-0.7397	-0.3738	0.7471	0.4599
62.8100	1.1996	0.4562	-0.7379	-0.3757	0.7434	0.4562
62.8200	1.1922	0.4524	-0.7360	-0.3775	0.7398	0.4524
62.8300	1.1849	0.4486	-0.7338	-0.3793	0.7362	0.4486
62.8400	1.1775	0.4448	-0.7315	-0.3811	0.7327	0.4448
62.8500	1.1702	0.4410	-0.7291	-0.3827	0.7292	0.4410
62.8600	1.1629	0.4372	-0.7265	-0.3844	0.7257	0.4372
62.8700	1.1556	0.4333	-0.7237	-0.3859	0.7223	0.4333
62.8800	1.1484	0.4294	-0.7208	-0.3874	0.7190	0.4294
62.8900	1.1412	0.4256	-0.7177	-0.3889	0.7156	0.4256
62.9000	1.1340	0.4217	-0.7144	-0.3903	0.7124	0.4217
62.9100	1.1269	0.4178	-0.7109	-0.3916	0.7092	0.4178
62.9200	1.1198	0.4138	-0.7072	-0.3928	0.7060	0.4138
62.9300	1.1128	0.4099	-0.7032	-0.3940	0.7029	0.4099
62.9400	1.1058	0.4059	-0.6988	-0.3952	0.6999	0.4059
62.9500	1.0989	0.4020	-0.6942	-0.3962	0.6969	0.4020
62.9600	1.0920	0.3980	-0.6890	-0.3972	0.6940	0.3980
62.9700	1.0851	0.3940	-0.6835	-0.3981	0.6911	0.3940
62.9800	1.0784	0.3901	-0.6773	-0.3990	0.6883	0.3901
62.9900	1.0716	0.3861	-0.6706	-0.3998	0.6856	0.3861
63.0000	1.0650	0.3821	-0.6632	-0.4005	0.6829	0.3821
63.0100	1.0584	0.3780	-0.6552	-0.4011	0.6804	0.3780
63.0200	1.0519	0.3740	-0.6473	-0.4017	0.6779	0.3740
63.0300	1.0454	0.3700	-0.6396	-0.4022	0.6754	0.3700
63.0400	1.0391	0.3660	-0.6320	-0.4026	0.6731	0.3660
63.0500	1.0328	0.3620	-0.6244	-0.4029	0.6708	0.3620
63.0600	1.0266	0.3579	-0.6167	-0.4032	0.6687	0.3579
63.0700	1.0205	0.3539	-0.6089	-0.4033	0.6666	0.3539
63.0800	1.0144	0.3499	-0.6009	-0.4034	0.6646	0.3499
63.0900	1.0085	0.3458	-0.5926	-0.4034	0.6626	0.3458
63.1000	1.0026	0.3418	-0.5841	-0.4034	0.6608	0.3418
63.1100	0.9968	0.3378	-0.5754	-0.4032	0.6591	0.3378
63.1200	0.9911	0.3337	-0.5663	-0.4029	0.6574	0.3337
63.1300	0.9855	0.3297	-0.5570	-0.4026	0.6558	0.3297
63.1400	0.9800	0.3257	-0.5475	-0.4022	0.6543	0.3257
63.1500	0.9746	0.3217	-0.5377	-0.4016	0.6529	0.3217
63.1600	0.9693	0.3176	-0.5278	-0.4010	0.6516	0.3176
63.1700	0.9640	0.3136	-0.5179	-0.4003	0.6504	0.3136
63.1800	0.9589	0.3096	-0.5079	-0.3995	0.6492	0.3096
63.1900	0.9538	0.3057	-0.4980	-0.3986	0.6482	0.3057
63.2000	0.9489	0.3017	-0.4882	-0.3976	0.6472	0.3017
63.2100	0.9440	0.2977	-0.4788	-0.3965	0.6463	0.2977
63.2200	0.9393	0.2937	-0.4697	-0.3953	0.6455	0.2937
63.2300	0.9346	0.2898	-0.4612	-0.3940	0.6448	0.2898
63.2400	0.9300	0.2859	-0.4525	-0.3926	0.6442	0.2859
63.2500	0.9256	0.2819	-0.4434	-0.3911	0.6436	0.2819
63.2600	0.9212	0.2780	-0.4339	-0.3896	0.6431	0.2780
63.2700	0.9169	0.2741	-0.4238	-0.3879	0.6427	0.2741
63.2800	0.9127	0.2703	-0.4130	-0.3861	0.6424	0.2703
63.2900	0.9086	0.2664	-0.4016	-0.3841	0.6422	0.2664
63.3000	0.9047	0.2626	-0.3896	-0.3821	0.6421	0.2626
63.3100	0.9009	0.2588	-0.3768	-0.3800	0.6421	0.2588
63.3200	0.8972	0.2550	-0.3635	-0.3778	0.6422	0.2550
63.3300	0.8936	0.2512	-0.3497	-0.3755	0.6424	0.2512
63.3400	0.8902	0.2475	-0.3354	-0.3730	0.6428	0.2475
63.3500	0.8870	0.2438	-0.3207	-0.3705	0.6432	0.2438
63.3600	0.8838	0.2401	-0.3059	-0.3678	0.6438	0.2401
63.3700	0.8808	0.2364	-0.2911	-0.3651	0.6444	0.2364
63.3800	0.8780	0.2328	-0.2765	-0.3622	0.6452	0.2328
63.3900	0.8753	0.2292	-0.2622	-0.3592	0.6461	0.2292
63.4000	0.8727	0.2256	-0.2486	-0.3561	0.6471	0.2256
63.4100	0.8703	0.2220	-0.2359	-0.3529	0.6482	0.2220
63.4200	0.8679	0.2185	-0.2244	-0.3496	0.6494	0.2185
63.4300	0.8657	0.2151	-0.2144	-0.3461	0.6507	0.2151
63.4400	0.8636	0.2116	-0.2056	-0.3426	0.6520	0.2116
63.4500	0.8616	0.2082	-0.1975	-0.3389	0.6534	0.2082
63.4600	0.8597	0.2048	-0.1902	-0.3351	0.6549	0.2048
63.4700	0.8578	0.2015	-0.1834	-0.3312	0.6563	0.2015
63.4800	0.8560	0.1982	-0.1772	-0.3272	0.6578	0.1982
63.4900	0.8543	0.1950	-0.1715	-0.3230	0.6593	0.1950
63.5000	0.8526	0.1917	-0.1661	-0.3188	0.6608	0.1917
63.5100	0.8510	0.1886	-0.1611	-0.3145	0.6624	0.1886
63.5200	0.8494	0.1855	-0.1563	-0.3100	0.6639	0.1855
63.5300	0.8478	0.1824	-0.1516	-0.3054	0.6655	0.1824
63.5400	0.8464	0.1794	-0.1471	-0.3007	0.6670	0.1794
63.5500	0.8449	0.1764	-0.1427	-0.2960	0.6685	0.1764
63.5600	0.8435	0.1734	-0.1384	-0.2911	0.6701	0.1734
63.5700	0.8421	0.1705	-0.1340	-0.2861	0.6716	0.1705
63.5800	0.8408	0.1677	-0.1295	-0.2810	0.6731	0.1677
63.5900	0.8395	0.1649	-0.1250	-0.2758	0.6746	0.1649
63.6000	0.8383	0.1622	-0.1205	-0.2705	0.6761	0.1622
63.6100	0.8371	0.1595	-0.1157	-0.2651	0.6776	0.1595
63.6200	0.8360	0.1569	-0.1109	-0.2596	0.6791	0.1569
63.6300	0.8349	0.1543	-0.1058	-0.2541	0.6806	0.1543
63.6400	0.8339	0.1518	-0.1007	-0.2484	0.6821	0.1518
63.6500	0.8329	0.1494	-0.0957	-0.2427	0.6835	0.1494
63.6600	0.8320	0.1470	-0.0911	-0.2368	0.6850	0.1470
63.6700	0.8311	0.1446	-0.0871	-0.2309	0.6865	0.1446
63.6800	0.8302	0.1423	-0.0839	-0.2249	0.6879	0.1423
63.6900	0.8294	0.1401	-0.0817	-0.2188	0.6893	0.1401
63.7000	0.8286	0.1380	-0.0803	-0.2126	0.6906	0.1380
63.7100	0.8278	0.1359	-0.0800	-0.2064	0.6919	0.1359
63.7200	0.8269	0.1338	-0.0805	-0.2000	0.6931	0.1338
63.7300	0.8261	0.1319	-0.0820	-0.1936	0.6942	0.1319
63.7400	0.8253	0.1300	-0.0841	-0.1872	0.6953	0.1300
63.7500	0.8244	0.1281	-0.0867	-0.1806	0.6963	0.1281
63.7600	0.8236	0.1264	-0.0897	-0.1740	0.6972	0.1264
63.7700	0.8227	0.1247	-0.0926	-0.1674	0.6980	0.1247
63.7800	0.8217	0.1230	-0.0951	-0.1607	0.6987	0.1230
63.7900	0.8208	0.1214	-0.0969	-0.1539	0.6993	0.1214
63.8000	0.8198	0.1199	-0.0977	-0.1471	0.6999	0.1199
63.8100	0.8188	0.1185	-0.0977	-0.1402	0.7003	0.1185
63.8200	0.8179	0.1171	-0.0968	-0.1333	0.7007	0.1171
63.8300	0.8169	0.1158	-0.0952	-0.1264	0.7011	0.1158
63.8400	0.8160	0.1146	-0.0931	-0.1194	0.7014	0.1146
63.8500	0.8150	0.1134	-0.0904	-0.1123	0.7016	0.1134
63.8600	0.8141	0.1124	-0.0873	-0.1053	0.7018	0.1124
