t	x1	x2	dx1	dx2	x1_rel	x2_rel
60.7900	0.6197	0.0729	0.2348	0.2888	0.5468	0.0729
60.8000	0.6219	0.0758	0.2018	0.2947	0.5461	0.0758
60.8100	0.6238	0.0788	0.1690	0.3004	0.5450	0.0788
60.8200	0.6253	0.0818	0.1363	0.3060	0.5435	0.0818
60.8300	0.6265	0.0849	0.1038	0.3116	0.5416	0.0849
60.8400	0.6273	0.0880	0.0715	0.3169	0.5393	0.0880
60.8500	0.6279	0.0912	0.0395	0.3222	0.5366	0.0912
60.8600	0.6281	0.0945	0.0078	0.3274	0.5336	0.0945
60.8700	0.6280	0.0978	-0.0235	0.3323	0.5302	0.0978
60.8800	0.6276	0.1011	-0.0543	0.3372	0.5265	0.1011
60.8900	0.6269	0.1045	-0.0847	0.3419	0.5224	0.1045
60.9000	0.6259	0.1080	-0.1146	0.3464	0.5179	0.1080
60.9100	0.6246	0.1115	-0.1438	0.3508	0.5131	0.1115
60.9200	0.6230	0.1150	-0.1722	0.3550	0.5080	0.1150
60.9300	0.6211	0.1186	-0.1999	0.3591	0.5026	0.1186
60.9400	0.6190	0.1222	-0.2267	0.3629	0.4968	0.1222
60.9500	0.6166	0.1258	-0.2525	0.3666	0.4908	0.1258
60.9600	0.6140	0.1295	-0.2772	0.3700	0.4845	0.1295
60.9700	0.6111	0.1332	-0.3008	0.3733	0.4779	0.1332
60.9800	0.6080	0.1370	-0.3230	0.3764	0.4710	0.1370
60.9900	0.6046	0.1408	-0.3441	0.3792	0.4639	0.1408
61.0000	0.6011	0.1446	-0.3642	0.3819	0.4565	0.1446
61.0100	0.5974	0.1484	-0.3832	0.3843	0.4490	0.1484
61.0200	0.5934	0.1522	-0.4010	0.3865	0.4412	0.1522
61.0300	0.5893	0.1561	-0.4177	0.3885	0.4332	0.1561
61.0400	0.5851	0.1600	-0.4332	0.3903	0.4251	0.1600
61.0500	0.5807	0.1639	-0.4475	0.3918	0.4167	0.1639
61.0600	0.5761	0.1679	-0.4604	0.3931	0.4083	0.1679
61.0700	0.5715	0.1718	-0.4720	0.3942	0.3997	0.1718
61.0800	0.5667	0.1757	-0.4823	0.3950	0.3910	0.1757
61.0900	0.5618	0.1797	-0.4912	0.3956	0.3821	0.1797
61.1000	0.5569	0.1836	-0.4988	0.3960	0.3732	0.1836
61.1100	0.5519	0.1876	-0.5049	0.3961	0.3643	0.1876
61.1200	0.5468	0.1916	-0.5095	0.3960	0.3552	0.1916
61.1300	0.5417	0.1955	-0.5128	0.3956	0.3462	0.1955
61.1400	0.5366	0.1995	-0.5145	0.3950	0.3371	0.1995
61.1500	0.5314	0.2034	-0.5148	0.3941	0.3280	0.2034
61.1600	0.5263	0.2074	-0.5137	0.3930	0.3189	0.2074
61.1700	0.5211	0.2113	-0.5111	0.3917	0.3099	0.2113
61.1800	0.5160	0.2152	-0.5070	0.3901	0.3009	0.2152
61.1900	0.5110	0.2191	-0.5014	0.3883	0.2919	0.2191
61.2000	0.5060	0.2230	-0.4944	0.3863	0.2831	0.2230
61.2100	0.5011	0.2268	-0.4860	0.3840	0.2743	0.2268
61.2200	0.4963	0.2306	-0.4761	0.3815	0.2656	0.2306
61.2300	0.4916	0.2344	-0.4650	0.3787	0.2571	0.2344
61.2400	0.4870	0.2382	-0.4527	0.3757	0.2488	0.2382
61.2500	0.4825	0.2420	-0.4394	0.3726	0.2405	0.2420
61.2600	0.4782	0.2457	-0.4250	0.3691	0.2325	0.2457
61.2700	0.4740	0.2493	-0.4094	0.3655	0.2246	0.2493
61.2800	0.4699	0.2530	-0.3927	0.3617	0.2170	0.2530
61.2900	0.4661	0.2566	-0.3748	0.3576	0.2095	0.2566
61.3000	0.4624	0.2601	-0.3558	0.3534	0.2023	0.2601
61.3100	0.4590	0.2636	-0.3356	0.3489	0.1953	0.2636
61.3200	0.4557	0.2671	-0.3143	0.3443	0.1886	0.2671
61.3300	0.4527	0.2705	-0.2919	0.3394	0.1822	0.2705
61.3400	0.4499	0.2739	-0.2685	0.3344	0.1760	0.2739
61.3500	0.4474	0.2772	-0.2441	0.3292	0.1702	0.2772
61.3600	0.4451	0.2805	-0.2189	0.3238	0.1646	0.2805
61.3700	0.4430	0.2837	-0.1927	0.3183	0.1594	0.2837
61.3800	0.4413	0.2868	-0.1658	0.3126	0.1544	0.2868
61.3900	0.4398	0.2899	-0.1383	0.3067	0.1498	0.2899
61.4000	0.4385	0.2930	-0.1102	0.3007	0.1456	0.2930
61.4100	0.4376	0.2960	-0.0817	0.2945	0.1416	0.2960
61.4200	0.4369	0.2989	-0.0529	0.2882	0.1380	0.2989
61.4300	0.4365	0.3017	-0.0239	0.2818	0.1348	0.3017
61.4400	0.4364	0.3045	0.0051	0.2753	0.1319	0.3045
61.4500	0.4366	0.3072	0.0339	0.2686	0.1294	0.3072
61.4600	0.4371	0.3099	0.0625	0.2618	0.1272	0.3099
61.4700	0.4378	0.3125	0.0906	0.2550	0.1254	0.3125
61.4800	0.4389	0.3150	0.1183	0.2480	0.1239	0.3150
61.4900	0.4402	0.3174	0.1455	0.2410	0.1228	0.3174
61.5000	0.4418	0.3198	0.1724	0.2339	0.1220	0.3198
61.5100	0.4436	0.3221	0.1989	0.2267	0.1215	0.3221
61.5200	0.4457	0.3243	0.2250	0.2195	0.1214	0.3243
61.5300	0.4481	0.3265	0.2507	0.2121	0.1216	0.3265
61.5400	0.4507	0.3286	0.2762	0.2048	0.1222	0.3286
61.5500	0.4536	0.3306	0.3012	0.1974	0.1230	0.3306
61.5600	0.4568	0.3325	0.3259	0.1899	0.1242	0.3325
61.5700	0.4602	0.3344	0.3502	0.1825	0.1258	0.3344
61.5800	0.4638	0.3362	0.3742	0.1750	0.1276	0.3362
61.5900	0.4677	0.3379	0.3977	0.1675	0.1298	0.3379
61.6000	0.4718	0.3395	0.4208	0.1599	0.1322	0.3395
61.6100	0.4761	0.3411	0.4435	0.1524	0.1350	0.3411
61.6200	0.4807	0.3426	0.4658	0.1449	0.1381	0.3426
61.6300	0.4854	0.3440	0.4875	0.1374	0.1414	0.3440
61.6400	0.4904	0.3453	0.5087	0.1299	0.1451	0.3453
61.6500	0.4956	0.3466	0.5293	0.1224	0.1490	0.3466
61.6600	0.5010	0.3478	0.5494	0.1149	0.1533	0.3478
61.6700	0.5066	0.3489	0.5688	0.1075	0.1577	0.3489
61.6800	0.5124	0.3499	0.5875	0.1001	0.1625	0.3499
61.6900	0.5183	0.3509	0.6054	0.0928	0.1675	0.3509
61.7000	0.5245	0.3518	0.6226	0.0855	0.1727	0.3518
61.7100	0.5308	0.3526	0.6389	0.0782	0.1782	0.3526
61.7200	0.5372	0.3533	0.6543	0.0711	0.1839	0.3533
61.7300	0.5438	0.3540	0.6687	0.0640	0.1898	0.3540
61.7400	0.5506	0.3546	0.6821	0.0569	0.1960	0.3546
61.7500	0.5575	0.3551	0.6944	0.0500	0.2023	0.3551
61.7600	0.5645	0.3556	0.7056	0.0431	0.2089	0.3556
61.7700	0.5716	0.3560	0.7164	0.0363	0.2156	0.3560
61.7800	0.5788	0.3563	0.7267	0.0296	0.2225	0.3563
61.7900	0.5861	0.3566	0.7365	0.0230	0.2296	0.3566
61.8000	0.5936	0.3568	0.7455	0.0165	0.2368	0.3568
61.8100	0.6011	0.3569	0.7536	0.0100	0.2441	0.3569
61.8200	0.6086	0.3570	0.7609	0.0037	0.2517	0.3570
61.8300	0.6163	0.3570	0.7670	-0.0025	0.2593	0.3570
61.8400	0.6240	0.3569	0.7720	-0.0085	0.2670	0.3569
61.8500	0.6317	0.3568	0.7759	-0.0145	0.2749	0.3568
61.8600	0.6394	0.3567	0.7784	-0.0203	0.2828	0.3567
61.8700	0.6472	0.3564	0.7797	-0.0261	0.2908	0.3564
61.8800	0.6550	0.3561	0.7796	-0.0317	0.2989	0.3561
61.8900	0.6628	0.3558	0.7781	-0.0371	0.3070	0.3558
61.9000	0.6705	0.3554	0.7752	-0.0425	0.3151	0.3554
61.9100	0.6782	0.3549	0.7709	-0.0477	0.3233	0.3549
61.9200	0.6859	0.3544	0.7653	-0.0527	0.3315	0.3544
61.9300	0.6935	0.3539	0.7583	-0.0577	0.3396	0.3539
61.9400	0.7011	0.3533	0.7500	-0.0625	0.3478	0.3533
61.9500	0.7085	0.3526	0.7404	-0.0671	0.3559	0.3526
61.9600	0.7159	0.3519	0.7296	-0.0717	0.3640	0.3519
61.9700	0.7232	0.3512	0.7177	-0.0761	0.3720	0.3512
61.9800	0.7303	0.3504	0.7047	-0.0803	0.3799	0.3504
61.9900	0.7373	0.3496	0.6908	-0.0844	0.3877	0.3496
62.0000	0.7441	0.3487	0.6761	-0.0884	0.3954	0.3487
62.0100	0.7508	0.3478	0.6610	-0.0923	0.4030	0.3478
62.0200	0.7574	0.3469	0.6457	-0.0960	0.4105	0.3469
62.0300	0.7638	0.3459	0.6300	-0.0996	0.4178	0.3459
62.0400	0.7700	0.3449	0.6139	-0.1030	0.4251	0.3449
62.0500	0.7761	0.3438	0.5974	-0.1064	0.4322	0.3438
62.0600	0.7820	0.3428	0.5804	-0.1095	0.4392	0.3428
62.0700	0.7877	0.3416	0.5629	-0.1126	0.4460	0.3416
62.0800	0.7932	0.3405	0.5449	-0.1155	0.4527	0.3405
62.0900	0.7986	0.3393	0.5264	-0.1183	0.4592	0.3393
62.1000	0.8037	0.3381	0.5073	-0.1210	0.4656	0.3381
62.1100	0.8087	0.3369	0.4876	-0.1235	0.4718	0.3369
62.1200	0.8135	0.3357	0.4674	-0.1260	0.4778	0.3357
62.1300	0.8180	0.3344	0.4465	-0.1283	0.4836	0.3344
62.1400	0.8224	0.3331	0.4251	-0.1305	0.4893	0.3331
62.1500	0.8265	0.3318	0.4032	-0.1325	0.4947	0.3318
62.1600	0.8304	0.3305	0.3806	-0.1345	0.5000	0.3305
62.1700	0.8341	0.3291	0.3576	-0.1363	0.5050	0.3291
62.1800	0.8375	0.3277	0.3341	-0.1381	0.5098	0.3277
62.1900	0.8408	0.3263	0.3101	-0.1397	0.5144	0.3263
62.2000	0.8437	0.3249	0.2856	-0.1412	0.5188	0.3249
62.2100	0.8465	0.3235	0.2608	-0.1426	0.5229	0.3235
62.2200	0.8490	0.3221	0.2356	-0.1440	0.5269	0.3221
62.2300	0.8512	0.3206	0.2102	-0.1452	0.5305	0.3206
62.2400	0.8532	0.3192	0.1845	-0.1463	0.5340	0.3192
62.2500	0.8549	0.3177	0.1588	-0.1474	0.5372	0.3177
62.2600	0.8564	0.3162	0.1332	-0.1484	0.5401	0.3162
62.2700	0.8576	0.3148	0.1075	-0.1492	0.5428	0.3148
62.2800	0.8585	0.3133	0.0815	-0.1501	0.5453	0.3133
62.2900	0.8592	0.3117	0.0553	-0.1508	0.5475	0.3117
62.3000	0.8597	0.3102	0.0288	-0.1515	0.5494	0.3102
62.3100	0.8598	0.3087	0.0019	-0.1521	0.5511	0.3087
62.3200	0.8597	0.3072	-0.0255	-0.1526	0.5525	0.3072
62.3300	0.8593	0.3057	-0.0533	-0.1531	0.5536	0.3057
62.3400	0.8586	0.3041	-0.0816	-0.1535	0.5545	0.3041
62.3500	0.8576	0.3026	-0.1105	-0.1539	0.5550	0.3026
62.3600	0.8563	0.3011	-0.1398	-0.1542	0.5553	0.3011
62.3700	0.8548	0.2995	-0.1696	-0.1545	0.5552	0.2995
62.3800	0.8529	0.2980	-0.1999	-0.1547	0.5549	0.2980
62.3900	0.8507	0.2964	-0.2307	-0.1549	0.5543	0.2964
62.4000	0.8482	0.2949	-0.2618	-0.1551	0.5534	0.2949
62.4100	0.8454	0.2933	-0.2934	-0.1552	0.5521	0.2933
62.4200	0.8423	0.2918	-0.3252	-0.1553	0.5506	0.2918
62.4300	0.8389	0.2902	-0.3572	-0.1554	0.5487	0.2902
62.4400	0.8352	0.2887	-0.3893	-0.1555	0.5466	0.2887
62.4500	0.8312	0.2871	-0.4215	-0.1556	0.5441	0.2871
62.4600	0.8268	0.2855	-0.4537	-0.1556	0.5413	0.2855
62.4700	0.8221	0.2840	-0.4856	-0.1557	0.5382	0.2840
62.4800	0.8172	0.2824	-0.5172	-0.1558	0.5347	0.2824
62.4900	0.8118	0.2809	-0.5484	-0.1559	0.5310	0.2809
62.5000	0.8062	0.2793	-0.5790	-0.1560	0.5269	0.2793
62.5100	0.8003	0.2778	-0.6089	-0.1561	0.5225	0.2778
62.5200	0.7940	0.2762	-0.6384	-0.1563	0.5178	0.2762
62.5300	0.7875	0.2746	-0.6672	-0.1564	0.5129	0.2746
62.5400	0.7807	0.2731	-0.6953	-0.1567	0.5076	0.2731
62.5500	0.7736	0.2715	-0.7225	-0.1569	0.5021	0.2715
62.5600	0.7663	0.2699	-0.7488	-0.1572	0.4963	0.2699
62.5700	0.7586	0.2683	-0.7740	-0.1575	0.4903	0.2683
62.5800	0.7508	0.2668	-0.7982	-0.1579	0.4840	0.2668
62.5900	0.7427	0.2652	-0.8211	-0.1583	0.4775	0.2652
62.6000	0.7344	0.2636	-0.8427	-0.1588	0.4708	0.2636
62.6100	0.7259	0.2620	-0.8631	-0.1593	0.4639	0.2620
62.6200	0.7172	0.2604	-0.8820	-0.1599	0.4568	0.2604
62.6300	0.7083	0.2588	-0.8995	-0.1605	0.4495	0.2588
62.6400	0.6992	0.2572	-0.9155	-0.1612	0.4420	0.2572
62.6500	0.6900	0.2556	-0.9300	-0.1620	0.4344	0.2556
62.6600	0.6806	0.2540	-0.9430	-0.1629	0.4267	0.2540
62.6700	0.6712	0.2523	-0.9544	-0.1638	0.4188	0.2523
62.6800	0.6616	0.2507	-0.9643	-0.1648	0.4109	0.2507
62.6900	0.6519	0.2490	-0.9726	-0.1658	0.4028	0.2490
62.7000	0.6421	0.2474	-0.9794	-0.1670	0.3947	0.2474
62.7100	0.6322	0.2457	-0.9846	-0.1682	0.3865	0.2457
62.7200	0.6223	0.2440	-0.9883	-0.1695	0.3783	0.2440
62.7300	0.6124	0.2423	-0.9904	-0.1708	0.3701	0.2423
62.7400	0.6025	0.2406	-0.9912	-0.1722	0.3619	0.2406
62.7500	0.5926	0.2389	-0.9904	-0.1737	0.3537	0.2389
62.7600	0.5827	0.2371	-0.9884	-0.1753	0.3455	0.2371
62.7700	0.5728	0.2354	-0.9852	-0.1769	0.3374	0.2354
62.7800	0.5629	0.2336	-0.9810	-0.1786	0.3294	0.2336
62.7900	0.5531	0.2318	-0.9757	-0.1803	0.3213	0.2318
62.8000	0.5434	0.2300	-0.9695	-0.1821	0.3134	0.2300
62.8100	0.5337	0.2282	-0.9623	-0.1840	0.3056	0.2282
62.8200	0.5241	0.2263	-0.9543	-0.1860	0.2978	0.2263
62.8300	0.5146	0.2244	-0.9453	-0.1880	0.2902	0.2244
62.8400	0.5052	0.2226	-0.9355	-0.1900	0.2826	0.2226
62.8500	0.4959	0.2206	-0.9249	-0.1922	0.2752	0.2206
62.8600	0.4867	0.2187	-0.9134	-0.1943	0.2679	0.2187
62.8700	0.4776	0.2168	-0.9012	-0.1965	0.2608	0.2168
62.8800	0.4686	0.2148	-0.8882	-0.1988	0.2538	0.2148
62.8900	0.4598	0.2128	-0.8744	-0.2011	0.2470	0.2128
62.9000	0.4511	0.2108	-0.8599	-0.2035	0.2404	0.2108
62.9100	0.4426	0.2087	-0.8446	-0.2059	0.2339	0.2087
62.9200	0.4343	0.2066	-0.8286	-0.2083	0.2276	0.2066
62.9300	0.4261	0.2045	-0.8118	-0.2108	0.2215	0.2045
62.9400	0.4181	0.2024	-0.7944	-0.2132	0.2156	0.2024
62.9500	0.4102	0.2003	-0.7762	-0.2158	0.2100	0.2003
62.9600	0.4026	0.1981	-0.7573	-0.2183	0.2045	0.1981
62.9700	0.3952	0.1959	-0.7376	-0.2208	0.1992	0.1959
62.9800	0.3879	0.1937	-0.7172	-0.2234	0.1942	0.1937
62.9900	0.3809	0.1914	-0.6961	-0.2260	0.1894	0.1914
63.0000	0.3740	0.1892	-0.6742	-0.2285	0.1849	0.1892
63.0100	0.3674	0.1869	-0.6515	-0.2311	0.1805	0.1869
63.0200	0.3610	0.1845	-0.6283	-0.2337	0.1765	0.1845
63.0300	0.3548	0.1822	-0.6047	-0.2362	0.1726	0.1822
63.0400	0.3489	0.1798	-0.5809	-0.2388	0.1691	0.1798
63.0500	0.3432	0.1774	-0.5568	-0.2413	0.1658	0.1774
63.0600	0.3378	0.1750	-0.5325	-0.2438	0.1628	0.1750
63.0700	0.3326	0.1725	-0.5079	-0.2463	0.1600	0.1725
63.0800	0.3276	0.1701	-0.4832	-0.2487	0.1575	0.1701
63.0900	0.3229	0.1676	-0.4584	-0.2511	0.1553	0.1676
63.1000	0.3184	0.1651	-0.4334	-0.2535	0.1534	0.1651
63.1100	0.3142	0.1625	-0.4084	-0.2558	0.1517	0.1625
63.1200	0.3103	0.1599	-0.3833	-0.2581	0.1503	0.1599
63.1300	0.3065	0.1573	-0.3582	-0.2603	0.1492	0.1573
63.1400	0.3031	0.1547	-0.3330	-0.2624	0.1484	0.1547
63.1500	0.2999	0.1521	-0.3079	-0.2645	0.1478	0.1521
63.1600	0.2969	0.1494	-0.2828	-0.2665	0.1475	0.1494
63.1700	0.2942	0.1468	-0.2577	-0.2685	0.1475	0.1468
63.1800	0.2918	0.1441	-0.2327	-0.2703	0.1477	0.1441
63.1900	0.2896	0.1414	-0.2078	-0.2721	0.1482	0.1414
63.2000	0.2876	0.1386	-0.1830	-0.2738	0.1490	0.1386
63.2100	0.2859	0.1359	-0.1583	-0.2755	0.1500	0.1359
63.2200	0.2845	0.1331	-0.1338	-0.2770	0.1513	0.1331
63.2300	0.2832	0.1303	-0.1094	-0.2784	0.1529	0.1303
63.2400	0.2823	0.1275	-0.0852	-0.2797	0.1547	0.1275
63.2500	0.2816	0.1247	-0.0612	-0.2809	0.1568	0.1247
63.2600	0.2811	0.1219	-0.0374	-0.2820	0.1591	0.1219
63.2700	0.2808	0.1191	-0.0137	-0.2830	0.1617	0.1191
63.2800	0.2808	0.1163	0.0101	-0.2839	0.1645	0.1163
63.2900	0.2810	0.1134	0.0344	-0.2846	0.1676	0.1134
63.3000	0.2815	0.1106	0.0591	-0.2852	0.1709	0.1106
63.3100	0.2822	0.1077	0.0839	-0.2857	0.1745	0.1077
63.3200	0.2832	0.1049	0.1086	-0.2861	0.1783	0.1049
63.3300	0.2844	0.1020	0.1330	-0.2863	0.1824	0.1020
63.3400	0.2858	0.0991	0.1569	-0.2864	0.1867	0.0991
63.3500	0.2875	0.0963	0.1803	-0.2863	0.1912	0.0963
63.3600	0.2894	0.0934	0.2029	-0.2861	0.1960	0.0934
63.3700	0.2915	0.0906	0.2246	-0.2857	0.2010	0.0906
63.3800	0.2938	0.0877	0.2454	-0.2852	0.2061	0.0877
63.3900	0.2964	0.0849	0.2651	-0.2845	0.2115	0.0849
63.4000	0.2991	0.0820	0.2837	-0.2836	0.2171	0.0820
63.4100	0.3020	0.0792	0.3011	-0.2826	0.2229	0.0792
63.4200	0.3051	0.0764	0.3173	-0.2815	0.2288	0.0764
63.4300	0.3084	0.0735	0.3323	-0.2801	0.2348	0.0735
63.4400	0.3118	0.0708	0.3461	-0.2786	0.2410	0.0708
63.4500	0.3153	0.0680	0.3586	-0.2770	0.2473	0.0680
63.4600	0.3190	0.0652	0.3700	-0.2751	0.2538	0.0652
63.4700	0.3228	0.0625	0.3802	-0.2731	0.2603	0.0625
63.4800	0.3266	0.0598	0.3894	-0.2709	0.2669	0.0598
63.4900	0.3306	0.0571	0.3976	-0.2686	0.2735	0.0571
63.5000	0.3346	0.0544	0.4047	-0.2661	0.2802	0.0544
63.5100	0.3387	0.0517	0.4109	-0.2634	0.2869	0.0517
63.5200	0.3428	0.0491	0.4160	-0.2605	0.2937	0.0491
63.5300	0.3470	0.0465	0.4203	-0.2575	0.3005	0.0465
63.5400	0.3512	0.0440	0.4237	-0.2543	0.3072	0.0440
63.5500	0.3555	0.0414	0.4264	-0.2509	0.3140	0.0414
63.5600	0.3597	0.0389	0.4284	-0.2474	0.3208	0.0389
63.5700	0.3640	0.0365	0.4297	-0.2437	0.3275	0.0365
63.5800	0.3684	0.0341	0.4303	-0.2398	0.3343	0.0341
63.5900	0.3727	0.0317	0.4303	-0.2358	0.3410	0.0317
63.6000	0.3770	0.0294	0.4297	-0.2316	0.3476	0.0294
63.6100	0.3813	0.0271	0.4284	-0.2272	0.3542	0.0271
63.6200	0.3856	0.0248	0.4265	-0.2227	0.3608	0.0248
63.6300	0.3898	0.0226	0.4238	-0.2180	0.3672	0.0226
63.6400	0.3940	0.0205	0.4204	-0.2132	0.3736	0.0205
63.6500	0.3982	0.0183	0.4163	-0.2082	0.3799	0.0183
63.6600	0.4024	0.0163	0.4112	-0.2031	0.3861	0.0163
63.6700	0.4064	0.0143	0.4053	-0.1978	0.3921	0.0143
63.6800	0.4104	0.0123	0.3983	-0.1924	0.3981	0.0123
63.6900	0.4144	0.0104	0.3902	-0.1869	0.4039	0.0104
63.7000	0.4182	0.0086	0.3809	-0.1812	0.4096	0.0086
63.7100	0.4219	0.0068	0.3702	-0.1754	0.4151	0.0068
63.7200	0.4256	0.0051	0.3581	-0.1695	0.4205	0.0051
63.7300	0.4291	0.0034	0.3447	-0.1634	0.4257	0.0034
63.7400	0.4325	0.0018	0.3303	-0.1572	0.4306	0.0018
63.7500	0.4357	0.0003	0.3151	-0.1509	0.4354	0.0003
63.7600	0.4388	-0.0012	0.2993	-0.1445	0.4400	-0.0012
63.7700	0.4417	-0.0026	0.2831	-0.1380	0.4443	-0.0026
63.7800	0.4445	-0.0040	0.2667	-0.1314	0.4484	-0.0040
63.7900	0.4471	-0.0052	0.2502	-0.1247	0.4523	-0.0052
63.8000	0.4495	-0.0065	0.2337	-0.1180	0.4560	-0.0065
63.8100	0.4518	-0.0076	0.2174	-0.1111	0.4594	-0.0076
63.8200	0.4539	-0.0087	0.2012	-0.1042	0.4626	-0.0087
63.8300	0.4558	-0.0097	0.1853	-0.0971	0.4655	-0.0097
63.8400	0.4576	-0.0106	0.1697	-0.0901	0.4682	-0.0106
63.8500	0.4592	-0.0115	0.1543	-0.0829	0.4707	-0.0115
63.8600	0.4607	-0.0123	0.1392	-0.0757	0.4730	-0.0123
